Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.12682, 0, 1
3, 3.03891, 3.37562, 1
4, 2.93574, 3.39424, 1
5, 2.99418, 3.26378, 1
6, 3.0127, 3.40989, 1
7, 3.10938, 3.39558, 1
8, 2.94182, 3.19283, 1
9, 3.11139, 3.38422, 1
10, 2.94912, 3.18986, 1
11, 2.95363, 3.38701, 1
12, 2.98803, 3.39008, 1
13, 3.18083, 3.39075, 1
14, 2.9561, 3.1703, 1
15, 2.95728, 3.37728, 1
16, 2.98189, 3.3833, 1
17, 2.95146, 3.38317, 1
18, 3.03139, 3.4024, 1
19, 2.96781, 3.38698, 1
20, 2.95648, 3.38672, 1
21, 2.98854, 3.3895, 1
22, 2.95331, 3.40147, 1
23, 2.97072, 3.38125, 1
24, 3.11437, 3.38656, 1
25, 3.0879, 3.17613, 1
26, 2.94038, 3.17162, 1
27, 2.94093, 3.3847, 1
28, 2.95507, 3.37856, 1
29, 2.94848, 3.36691, 1
30, 2.9616, 3.39968, 1
31, 3.12666, 3.37466, 1
32, 3.11926, 3.16006, 1
33, 2.9432, 3.16826, 1
34, 3.16019, 3.40787, 1
35, 2.94707, 3.1721, 1
36, 3.0329, 3.3768, 1
37, 2.96515, 3.35462, 1
38, 2.95526, 3.25565, 1
39, 3.01264, 3.25274, 1
40, 2.95427, 3.36781, 1
41, 2.95709, 3.22477, 1
42, 2.93539, 3.22611, 1
43, 2.93274, 3.20717, 1
44, 2.93702, 3.21738, 1
45, 2.94093, 3.21738, 1
46, 2.95069, 3.3711, 1
47, 2.94787, 3.21181, 1
48, 2.93286, 3.21946, 1
49, 2.92838, 3.16877, 1
50, 2.93648, 3.22077, 1
51, 2.95005, 3.21475, 1
52, 2.9463, 3.21405, 1
53, 2.95322, 3.21882, 1
54, 2.97565, 3.17581, 1
55, 2.92842, 3.35872, 1
56, 2.95632, 3.21613, 1
57, 2.9568, 3.21734, 1
58, 2.92086, 3.35498, 1
59, 2.94227, 3.2153, 1
60, 2.93302, 3.21046, 1
61, 2.95997, 3.21718, 1
62, 2.93466, 3.21222, 1
63, 2.94502, 3.21523, 1
64, 2.93814, 3.22346, 1
65, 2.93347, 3.2151, 1
66, 2.95651, 3.21395, 1
67, 2.94621, 3.35139, 1
68, 2.91325, 3.21331, 1
69, 2.96352, 3.35872, 1
70, 2.96173, 3.34797, 1
71, 3.01606, 3.21533, 1
72, 2.94093, 3.2233, 1
73, 2.95936, 3.21389, 1
74, 2.94118, 3.21536, 1
75, 2.94912, 3.21738, 1
76, 2.95322, 3.21939, 1
77, 2.93718, 3.21552, 1
78, 2.94973, 3.21741, 1
79, 2.9297, 3.22355, 1
80, 2.95117, 3.21994, 1
81, 2.94502, 3.20723, 1
82, 2.94979, 3.22144, 1
83, 2.93837, 3.21306, 1
84, 2.94179, 3.21741, 1
85, 2.94304, 3.21018, 1
86, 2.95069, 3.21578, 1
87, 2.95318, 3.21856, 1
88, 2.95014, 3.21741, 1
89, 2.944, 3.21357, 1
90, 2.95101, 3.3488, 1
