Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.60506, 0, 1
3, 3.07936, 3.23789, 1
4, 3.06611, 3.19603, 1
5, 2.98355, 3.16886, 1
6, 3.00573, 3.1785, 1
7, 2.96368, 3.48774, 1
8, 3.16822, 3.39763, 1
9, 2.93926, 3.19229, 1
10, 3.3792, 3.39178, 1
11, 3.08566, 3.23568, 1
12, 3.10278, 3.1887, 1
13, 3.09658, 3.18646, 1
14, 3.20995, 3.17994, 1
15, 2.92698, 3.18339, 1
16, 2.95158, 3.39565, 1
17, 2.96669, 3.38125, 1
18, 2.92886, 3.3928, 1
19, 3.13802, 3.41402, 1
20, 3.10886, 3.18464, 1
21, 2.9696, 3.17203, 1
22, 3.16006, 3.37683, 1
23, 2.95402, 3.18022, 1
24, 3.08461, 3.37587, 1
25, 3.0888, 3.37341, 1
26, 2.9136, 3.16678, 1
27, 3.23219, 3.40378, 1
28, 2.75542, 3.1719, 1
29, 3.13549, 3.37082, 1
30, 3.19754, 3.36774, 1
31, 2.96141, 3.1785, 1
32, 3.14163, 3.38125, 1
33, 2.93478, 3.36413, 1
34, 3.1865, 3.37469, 1
35, 3.10723, 3.17539, 1
36, 2.94502, 3.16304, 1
37, 3.14784, 3.376, 1
38, 3.13139, 3.17133, 1
39, 3.0761, 3.1609, 1
40, 3.09834, 3.16006, 1
41, 2.91802, 3.18464, 1
42, 2.98803, 3.27344, 1
43, 2.94899, 3.1703, 1
44, 2.94006, 3.26122, 1
45, 2.95718, 3.36691, 1
46, 2.95197, 3.21158, 1
47, 3.01997, 3.21005, 1
48, 2.93773, 3.37341, 1
49, 2.96144, 3.22352, 1
50, 2.93181, 3.21946, 1
51, 2.96141, 3.21315, 1
52, 2.9369, 3.21488, 1
53, 2.94429, 3.35888, 1
54, 2.95526, 3.21741, 1
55, 2.96467, 3.21677, 1
56, 2.93069, 3.1719, 1
57, 2.93494, 3.36109, 1
58, 2.94781, 3.21347, 1
59, 2.96016, 3.20976, 1
60, 2.96528, 3.35453, 1
61, 2.97574, 3.20896, 1
62, 2.94688, 3.21008, 1
63, 2.94502, 3.21514, 1
64, 2.94384, 3.22314, 1
65, 2.94342, 3.21571, 1
66, 2.94928, 3.20957, 1
67, 2.95117, 3.21174, 1
68, 2.95293, 3.21702, 1
69, 2.94989, 3.21757, 1
70, 2.9543, 3.21126, 1
71, 2.94883, 3.21293, 1
72, 2.96147, 3.35834, 1
73, 2.95117, 3.21392, 1
74, 2.96147, 3.2119, 1
75, 2.95194, 3.21139, 1
76, 2.93274, 3.21536, 1
77, 2.9416, 3.2128, 1
78, 2.94733, 3.21536, 1
79, 2.94707, 3.21725, 1
80, 2.9607, 3.2241, 1
81, 2.93888, 3.20611, 1
82, 2.93094, 3.35251, 1
83, 2.95325, 3.21062, 1
84, 2.92909, 3.17645, 1
85, 2.94317, 3.34234, 1
86, 2.9552, 3.21626, 1
87, 2.94246, 3.22128, 1
88, 2.96374, 3.21126, 1
89, 2.94666, 3.21843, 1
90, 2.98685, 3.21286, 1
