Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.01056, 0, 1
3, 2.8185, 3.4441, 1
4, 3.05018, 3.26451, 1
5, 3.00858, 3.18522, 1
6, 2.83443, 3.2672, 1
7, 2.75744, 3.4304, 1
8, 3.01466, 3.48074, 1
9, 2.96346, 3.38147, 1
10, 3.04669, 3.37302, 1
11, 2.92835, 3.3887, 1
12, 2.99213, 3.38141, 1
13, 2.99382, 3.38557, 1
14, 2.87347, 3.3792, 1
15, 2.75312, 3.37478, 1
16, 2.97318, 3.38534, 1
17, 3.18742, 3.37114, 1
18, 2.99008, 3.18374, 1
19, 3.06768, 3.38125, 1
20, 2.88973, 3.3783, 1
21, 2.98189, 3.37114, 1
22, 3.00051, 3.36832, 1
23, 2.95261, 3.36752, 1
24, 2.97952, 3.36486, 1
25, 2.9655, 3.37514, 1
26, 2.9737, 3.37306, 1
27, 3.18768, 3.36883, 1
28, 3.1496, 3.37248, 1
29, 2.98301, 3.3761, 1
30, 2.75456, 3.36282, 1
31, 2.78099, 3.18074, 1
32, 2.99997, 3.19024, 1
33, 2.9832, 3.37126, 1
34, 2.9737, 3.37942, 1
35, 2.98093, 3.36688, 1
36, 2.95984, 3.36301, 1
37, 3.00781, 3.36346, 1
38, 3.01219, 3.36429, 1
39, 3.17094, 3.36381, 1
40, 3.00358, 3.45139, 1
41, 2.9927, 3.36147, 1
42, 3.11562, 3.36896, 1
43, 2.88784, 3.37306, 1
44, 3.10477, 3.37283, 1
45, 3.00646, 3.1688, 1
46, 3.10067, 3.36896, 1
47, 3.08016, 3.16707, 1
48, 2.81395, 3.17619, 1
49, 2.83155, 3.37715, 1
50, 2.83443, 3.37062, 1
51, 3.00237, 3.36976, 1
52, 3.06992, 3.36125, 1
53, 3.08339, 3.1657, 1
54, 2.91888, 3.16989, 1
55, 2.88906, 3.36006, 1
56, 2.83578, 3.3633, 1
57, 3.02006, 3.36627, 1
58, 3.08672, 3.36691, 1
59, 2.83187, 3.17008, 1
60, 3.00851, 3.36749, 1
61, 3.06506, 3.36547, 1
62, 2.8433, 3.17075, 1
63, 3.00115, 3.36819, 1
64, 2.8328, 3.37744, 1
65, 3.09248, 3.36941, 1
66, 2.74637, 3.16781, 1
67, 3.07405, 3.36573, 1
68, 3.06243, 3.16826, 1
69, 3.01261, 3.16794, 1
70, 2.83411, 3.17802, 1
71, 3.00771, 3.36557, 1
72, 3.05974, 3.36259, 1
73, 2.83843, 3.16982, 1
74, 2.97677, 3.36893, 1
75, 2.86307, 3.35888, 1
76, 3.08771, 3.37155, 1
77, 2.82214, 3.1672, 1
78, 2.99978, 3.37101, 1
79, 3.06547, 3.36867, 1
80, 2.83018, 3.17203, 1
81, 3.06339, 3.36752, 1
82, 3.0961, 3.16624, 1
83, 3.00557, 3.16899, 1
84, 3.08362, 3.18118, 1
85, 2.95066, 3.16685, 1
86, 2.91123, 3.37034, 1
87, 3.01261, 3.22602, 1
88, 3.01696, 3.16438, 1
89, 3.02682, 3.36038, 1
90, 3.07331, 3.35872, 1
