Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.61606, 0, 1
3, 3.28768, 3.18253, 1
4, 3.01712, 3.17853, 1
5, 3.01014, 3.27283, 1
6, 3.01056, 3.18202, 1
7, 2.99114, 3.43699, 1
8, 3.23619, 3.40512, 1
9, 3.14678, 3.32237, 1
10, 2.94474, 3.18915, 1
11, 3.17894, 3.41869, 1
12, 3.0975, 3.17453, 1
13, 3.16669, 3.18464, 1
14, 3.17338, 3.17242, 1
15, 2.95117, 3.17235, 1
16, 2.94022, 3.38538, 1
17, 2.9576, 3.39075, 1
18, 3.1273, 3.38531, 1
19, 3.10554, 3.17734, 1
20, 3.09299, 3.17696, 1
21, 3.11283, 3.18314, 1
22, 2.95005, 3.17581, 1
23, 3.13091, 3.39347, 1
24, 2.95894, 3.17594, 1
25, 3.12934, 3.38406, 1
26, 2.9696, 3.36691, 1
27, 2.94301, 3.39779, 1
28, 3.02298, 3.38739, 1
29, 2.93846, 3.37744, 1
30, 2.99213, 3.3815, 1
31, 3.13754, 3.41197, 1
32, 3.15578, 3.16416, 1
33, 3.10918, 3.17178, 1
34, 2.92237, 3.17443, 1
35, 2.93478, 3.40288, 1
36, 2.93462, 3.37498, 1
37, 2.98, 3.37501, 1
38, 3.00208, 3.36486, 1
39, 3.11107, 3.38784, 1
40, 3.04013, 3.16013, 1
41, 2.95459, 3.16426, 1
42, 2.92986, 3.25222, 1
43, 2.95475, 3.25018, 1
44, 2.95085, 3.21683, 1
45, 2.97453, 3.21331, 1
46, 2.9623, 3.21718, 1
47, 2.94707, 3.20986, 1
48, 2.96099, 3.21686, 1
49, 2.96112, 3.47117, 1
50, 2.94454, 3.22336, 1
51, 2.94707, 3.20922, 1
52, 2.91558, 3.21126, 1
53, 2.94224, 3.36896, 1
54, 2.96346, 3.21904, 1
55, 2.95437, 3.2144, 1
56, 2.94912, 3.21274, 1
57, 2.95002, 3.21718, 1
58, 2.94154, 3.36451, 1
59, 2.95763, 3.21677, 1
60, 2.9449, 3.21846, 1
61, 2.94282, 3.37014, 1
62, 2.96192, 3.22122, 1
63, 2.94381, 3.21475, 1
64, 2.95222, 3.2223, 1
65, 2.94672, 3.2215, 1
66, 2.95258, 3.2128, 1
67, 2.9217, 3.21152, 1
68, 2.94093, 3.21536, 1
69, 2.97754, 3.21072, 1
70, 2.95146, 3.36867, 1
71, 2.97165, 3.21334, 1
72, 2.94851, 3.21715, 1
73, 2.9472, 3.21126, 1
74, 2.9351, 3.21818, 1
75, 2.93667, 3.21514, 1
76, 2.94611, 3.21331, 1
77, 2.93635, 3.20717, 1
78, 2.9424, 3.36378, 1
79, 2.95869, 3.22416, 1
80, 2.91226, 3.2199, 1
81, 2.92525, 3.21875, 1
82, 2.94986, 3.36624, 1
83, 2.93638, 3.21126, 1
84, 2.95334, 3.20893, 1
85, 2.9328, 3.36682, 1
86, 2.94339, 3.21517, 1
87, 2.9153, 3.20922, 1
88, 2.93091, 3.21344, 1
89, 2.95152, 3.21037, 1
90, 2.9456, 3.21536, 1
