Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.81331, 0, 1
3, 3.30621, 3.02522, 1
4, 2.91411, 3.19187, 1
5, 2.60538, 3.37306, 1
6, 3.22003, 3.42438, 1
7, 3.14778, 3.38608, 1
8, 3.00237, 3.37549, 1
9, 2.99331, 3.38342, 1
10, 3.00442, 3.3745, 1
11, 2.9655, 3.37715, 1
12, 2.98598, 3.3761, 1
13, 3.02563, 3.37306, 1
14, 3.11114, 3.3751, 1
15, 2.89558, 3.37539, 1
16, 2.98832, 3.38845, 1
17, 3.23789, 3.38202, 1
18, 3.11501, 3.3743, 1
19, 3.00851, 3.46534, 1
20, 2.98186, 3.36896, 1
21, 3.16925, 3.37706, 1
22, 2.97472, 3.37094, 1
23, 2.99421, 3.36618, 1
24, 2.99008, 3.36934, 1
25, 3.01542, 3.36691, 1
26, 3.14982, 3.36896, 1
27, 2.96342, 3.46522, 1
28, 2.96906, 3.37075, 1
29, 3.19366, 3.37114, 1
30, 2.98237, 3.37331, 1
31, 2.99469, 3.36672, 1
32, 3.18253, 3.36848, 1
33, 3.20032, 3.37082, 1
34, 3.0039, 3.36726, 1
35, 3.18413, 3.36438, 1
36, 2.99008, 3.44966, 1
37, 3.01715, 3.36077, 1
38, 3.12525, 3.3607, 1
39, 3.0111, 3.45187, 1
40, 2.98989, 3.36163, 1
41, 3.14762, 3.3576, 1
42, 2.86925, 3.38131, 1
43, 2.88966, 3.3703, 1
44, 3.07616, 3.38064, 1
45, 2.8208, 3.16416, 1
46, 3.00419, 3.36262, 1
47, 3.08349, 3.36218, 1
48, 2.81091, 3.16826, 1
49, 2.91722, 3.37117, 1
50, 2.86138, 3.37306, 1
51, 3.0936, 3.36682, 1
52, 2.83766, 3.16454, 1
53, 3.03104, 3.36899, 1
54, 2.95731, 3.36077, 1
55, 2.83856, 3.36723, 1
56, 3.08214, 3.36691, 1
57, 2.83245, 3.16877, 1
58, 3.07869, 3.36886, 1
59, 3.07072, 3.16035, 1
60, 2.90531, 3.16582, 1
61, 2.936, 3.44678, 1
62, 2.84653, 3.4457, 1
63, 3.00074, 3.36896, 1
64, 3.01005, 3.37315, 1
65, 2.81699, 3.37242, 1
66, 2.83187, 3.37043, 1
67, 2.83802, 3.36486, 1
68, 2.8201, 3.36928, 1
69, 2.8201, 3.36499, 1
70, 2.83853, 3.36931, 1
71, 3.07645, 3.37306, 1
72, 2.81994, 3.16963, 1
73, 3.06966, 3.36534, 1
74, 3.0231, 3.36902, 1
75, 2.7991, 3.37549, 1
76, 2.92864, 3.36736, 1
77, 2.8761, 3.3751, 1
78, 2.94685, 3.35734, 1
79, 2.87158, 3.37053, 1
80, 3.07965, 3.36691, 1
81, 3.08083, 3.16643, 1
82, 3.00787, 3.16554, 1
83, 3.08173, 3.17302, 1
84, 3.09427, 3.17139, 1
85, 3.02835, 3.16474, 1
86, 2.82208, 3.36902, 1
87, 2.82832, 3.36282, 1
88, 3.02765, 3.36765, 1
89, 2.9911, 3.35846, 1
90, 2.80166, 3.44883, 1
