Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.30515, 0, 1
3, 2.78115, 3.17251, 1
4, 3.01149, 3.46931, 1
5, 3.01875, 3.37715, 1
6, 3.00448, 3.38467, 1
7, 3.19139, 3.39818, 1
8, 2.96218, 3.17958, 1
9, 3.08269, 3.39667, 1
10, 2.98803, 3.17235, 1
11, 2.96182, 3.3848, 1
12, 2.99622, 3.4055, 1
13, 3.08019, 3.38739, 1
14, 3.1527, 3.37674, 1
15, 2.94064, 3.17795, 1
16, 3.00512, 3.41235, 1
17, 2.94704, 3.38534, 1
18, 2.94131, 3.38701, 1
19, 3.03315, 3.38944, 1
20, 3.08346, 3.4048, 1
21, 3.12778, 3.17734, 1
22, 3.09405, 3.16589, 1
23, 2.95936, 3.16797, 1
24, 2.95325, 3.39558, 1
25, 3.15251, 3.38685, 1
26, 3.08944, 3.36666, 1
27, 3.16621, 3.16582, 1
28, 3.11642, 3.18182, 1
29, 3.0895, 3.17203, 1
30, 2.92275, 3.17494, 1
31, 3.20474, 3.38125, 1
32, 2.95427, 3.32595, 1
33, 2.95328, 3.3704, 1
34, 2.96838, 3.38122, 1
35, 2.944, 3.38051, 1
36, 3.11798, 3.39558, 1
37, 2.96336, 3.16458, 1
38, 3.00726, 3.37338, 1
39, 2.93069, 3.15802, 1
40, 2.97446, 3.25533, 1
41, 2.96707, 3.1703, 1
42, 2.95117, 3.21987, 1
43, 3.01686, 3.21082, 1
44, 2.9104, 3.21904, 1
45, 2.95398, 3.2176, 1
46, 2.94982, 3.22099, 1
47, 2.95731, 3.22333, 1
48, 2.96205, 3.21699, 1
49, 2.96128, 3.2256, 1
50, 2.92115, 3.22051, 1
51, 2.96045, 3.21293, 1
52, 2.93984, 3.21094, 1
53, 2.92202, 3.21533, 1
54, 2.94794, 3.2121, 1
55, 2.93219, 3.21331, 1
56, 2.94173, 3.21328, 1
57, 2.95424, 3.21331, 1
58, 2.95277, 3.20976, 1
59, 2.94707, 3.21725, 1
60, 2.93885, 3.21338, 1
61, 2.96451, 3.35875, 1
62, 2.94502, 3.21334, 1
63, 2.95747, 3.2097, 1
64, 2.95731, 3.36717, 1
65, 2.95885, 3.22493, 1
66, 2.95293, 3.21331, 1
67, 2.9289, 3.21107, 1
68, 2.95322, 3.21318, 1
69, 2.9631, 3.20826, 1
70, 2.93245, 3.2215, 1
71, 2.95798, 3.21021, 1
72, 2.9519, 3.21158, 1
73, 2.9697, 3.17552, 1
74, 2.94093, 3.37302, 1
75, 2.95526, 3.21248, 1
76, 2.92659, 3.37101, 1
77, 2.92502, 3.21331, 1
78, 2.93459, 3.35942, 1
79, 2.94947, 3.22154, 1
80, 2.93891, 3.22266, 1
81, 2.95651, 3.21549, 1
82, 2.94515, 3.22067, 1
83, 2.94589, 3.21741, 1
84, 2.95661, 3.21946, 1
85, 2.91725, 3.36282, 1
86, 2.96509, 3.22016, 1
87, 2.95757, 3.22355, 1
88, 2.93302, 3.35962, 1
89, 2.95219, 3.21533, 1
90, 2.97827, 3.36486, 1
