Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.6441, 0, 1
3, 3.1273, 3.25587, 1
4, 2.85222, 3.19165, 1
5, 2.77152, 3.1975, 1
6, 3.03142, 3.46285, 1
7, 2.97574, 3.3792, 1
8, 3.02547, 3.39005, 1
9, 2.98339, 3.37702, 1
10, 3.01734, 3.37965, 1
11, 3.1536, 3.37904, 1
12, 2.97984, 3.37715, 1
13, 3.1744, 3.37206, 1
14, 3.10582, 3.46118, 1
15, 2.89178, 3.37926, 1
16, 3.16877, 3.39152, 1
17, 2.99418, 3.37514, 1
18, 2.95254, 3.37782, 1
19, 3.00851, 3.3751, 1
20, 3.00611, 3.37101, 1
21, 2.97984, 3.36896, 1
22, 2.98883, 3.36691, 1
23, 3.1744, 3.36163, 1
24, 3.20106, 3.36362, 1
25, 2.96611, 3.36896, 1
26, 3.13978, 3.36691, 1
27, 2.91869, 3.37094, 1
28, 3.15802, 3.3719, 1
29, 3.00237, 3.37341, 1
30, 2.85968, 3.36624, 1
31, 2.98179, 3.36301, 1
32, 2.99043, 3.36512, 1
33, 2.95955, 3.3553, 1
34, 2.97837, 3.37187, 1
35, 3.0952, 3.3656, 1
36, 3.00275, 3.45907, 1
37, 2.98077, 3.36282, 1
38, 3.15776, 3.36746, 1
39, 2.88902, 3.3671, 1
40, 2.87978, 3.3576, 1
41, 2.98998, 3.35747, 1
42, 2.83853, 3.45088, 1
43, 2.83005, 3.35866, 1
44, 3.00509, 3.36022, 1
45, 3.09725, 3.364, 1
46, 2.84016, 3.16797, 1
47, 3.01594, 3.36035, 1
48, 3.07754, 3.36282, 1
49, 2.83149, 3.17661, 1
50, 2.9225, 3.36307, 1
51, 2.87818, 3.36192, 1
52, 3.08826, 3.36282, 1
53, 2.82365, 3.16653, 1
54, 2.95629, 3.35872, 1
55, 3.03171, 3.16422, 1
56, 3.04467, 3.36285, 1
57, 3.09411, 3.16211, 1
58, 2.9903, 3.16746, 1
59, 3.06995, 3.3575, 1
60, 3.0863, 3.1647, 1
61, 3.02294, 3.15926, 1
62, 3.02704, 3.16547, 1
63, 3.06973, 3.3503, 1
64, 3.072, 3.17558, 1
65, 3.07814, 3.1664, 1
66, 3.07859, 3.16442, 1
67, 3.06669, 3.16362, 1
68, 2.79837, 3.16509, 1
69, 3.00099, 3.35312, 1
70, 3.03718, 3.34592, 1
71, 3.08646, 3.3489, 1
72, 3.03117, 3.16669, 1
73, 3.02458, 3.35462, 1
74, 3.07814, 3.35258, 1
75, 3.08838, 3.15997, 1
76, 3.0825, 3.16637, 1
77, 3.09552, 3.16314, 1
78, 3.06122, 3.16259, 1
79, 2.8465, 3.1703, 1
80, 3.11722, 3.3495, 1
81, 3.08029, 3.16928, 1
82, 2.99446, 3.17162, 1
83, 3.03923, 3.35418, 1
84, 3.07056, 3.34438, 1
85, 3.00637, 3.16589, 1
86, 2.98826, 3.34234, 1
87, 3.08829, 3.34451, 1
88, 2.83648, 3.16557, 1
89, 3.06592, 3.344, 1
90, 2.81158, 3.16352, 1
