Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.63024, 0, 1
3, 3.15187, 3.25386, 1
4, 2.83853, 3.38534, 1
5, 2.73306, 3.19494, 1
6, 3.02493, 3.43062, 1
7, 2.97958, 3.38221, 1
8, 3.01187, 3.37306, 1
9, 2.97616, 3.37469, 1
10, 3.00771, 3.37229, 1
11, 2.98797, 3.37923, 1
12, 3.0911, 3.37136, 1
13, 2.8991, 3.37475, 1
14, 3.19085, 3.3833, 1
15, 2.9487, 3.36886, 1
16, 2.93866, 3.37942, 1
17, 3.01056, 3.1873, 1
18, 3.00237, 3.37101, 1
19, 2.9848, 3.37853, 1
20, 2.97846, 3.37389, 1
21, 2.97984, 3.37046, 1
22, 2.96963, 3.36896, 1
23, 3.00442, 3.37306, 1
24, 2.87312, 3.37373, 1
25, 3.01629, 3.37232, 1
26, 2.98246, 3.37082, 1
27, 3.19139, 3.36282, 1
28, 3.00867, 3.36406, 1
29, 2.9737, 3.3673, 1
30, 3.07462, 3.37101, 1
31, 3.01808, 3.46269, 1
32, 2.99158, 3.36979, 1
33, 2.9991, 3.36906, 1
34, 2.97549, 3.36874, 1
35, 3.18538, 3.36931, 1
36, 2.98189, 3.35846, 1
37, 2.98803, 3.36323, 1
38, 2.96998, 3.36077, 1
39, 3.18269, 3.36637, 1
40, 2.97002, 3.35875, 1
41, 3.07405, 3.35872, 1
42, 2.84477, 3.36282, 1
43, 2.86806, 3.36691, 1
44, 3.00429, 3.35667, 1
45, 3.07814, 3.36643, 1
46, 3.07782, 3.16832, 1
47, 3.04189, 3.17155, 1
48, 3.08058, 3.37024, 1
49, 3.06995, 3.17434, 1
50, 3.01178, 3.1703, 1
51, 3.07606, 3.36077, 1
52, 3.06144, 3.1704, 1
53, 3.03309, 3.16307, 1
54, 2.85491, 3.1744, 1
55, 3.0064, 3.36579, 1
56, 3.09622, 3.35824, 1
57, 3.07846, 3.16381, 1
58, 3.08227, 3.16813, 1
59, 3.03248, 3.16826, 1
60, 3.08707, 3.36419, 1
61, 3.06381, 3.16179, 1
62, 2.99651, 3.16371, 1
63, 3.07802, 3.35667, 1
64, 3.09862, 3.17814, 1
65, 2.9911, 3.16688, 1
66, 3.09584, 3.1703, 1
67, 2.7856, 3.16586, 1
68, 3.06595, 3.35866, 1
69, 3.08563, 3.15862, 1
70, 3.0208, 3.17229, 1
71, 2.94963, 3.35872, 1
72, 2.81142, 3.36192, 1
73, 2.94403, 3.36486, 1
74, 2.92797, 3.45293, 1
75, 2.82154, 3.45718, 1
76, 3.06826, 3.36528, 1
77, 3.09283, 3.16387, 1
78, 3.06806, 3.16621, 1
79, 3.07418, 3.17414, 1
80, 3.09248, 3.1697, 1
81, 2.816, 3.16416, 1
82, 2.8039, 3.36381, 1
83, 2.74077, 3.36253, 1
84, 2.96371, 3.36077, 1
85, 2.89866, 3.36349, 1
86, 3.02301, 3.36835, 1
87, 3.03206, 3.36042, 1
88, 3.08797, 3.36384, 1
89, 3.10294, 3.16416, 1
90, 3.07181, 3.1703, 1
