Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.85226, 0, 1
3, 3.11322, 3.00819, 1
4, 2.84106, 3.19466, 1
5, 2.8016, 3.39114, 1
6, 3.21536, 3.4263, 1
7, 2.95786, 3.38739, 1
8, 2.99056, 3.37574, 1
9, 3.19488, 3.37712, 1
10, 3.02115, 3.38739, 1
11, 2.98598, 3.38426, 1
12, 3.17082, 3.37843, 1
13, 2.9889, 3.37187, 1
14, 2.97165, 3.37504, 1
15, 3.188, 3.3793, 1
16, 2.89718, 3.37699, 1
17, 3.00653, 3.38138, 1
18, 2.97165, 3.37594, 1
19, 2.96512, 3.37568, 1
20, 3.09306, 3.37379, 1
21, 3.02979, 3.36832, 1
22, 2.94909, 3.37542, 1
23, 3.15958, 3.36886, 1
24, 3.23251, 3.36486, 1
25, 3.0151, 3.36691, 1
26, 3.0105, 3.36995, 1
27, 3.09034, 3.36691, 1
28, 3.00032, 3.17923, 1
29, 2.99622, 3.36339, 1
30, 2.98125, 3.36304, 1
31, 2.97706, 3.3729, 1
32, 2.97782, 3.36723, 1
33, 3.00851, 3.35891, 1
34, 3.16109, 3.37581, 1
35, 2.89587, 3.35952, 1
36, 3.09658, 3.37456, 1
37, 3.21069, 3.44704, 1
38, 3.08429, 3.368, 1
39, 2.99107, 3.4447, 1
40, 3.19277, 3.36282, 1
41, 2.8999, 3.36691, 1
42, 3.11558, 3.37078, 1
43, 3.10682, 3.17075, 1
44, 3.09488, 3.16813, 1
45, 3.08314, 3.1671, 1
46, 2.81462, 3.16992, 1
47, 2.77149, 3.36934, 1
48, 3.03114, 3.35872, 1
49, 3.09027, 3.37843, 1
50, 2.96074, 3.1703, 1
51, 2.88358, 3.37021, 1
52, 2.83571, 3.20858, 1
53, 2.82214, 3.3752, 1
54, 3.06096, 3.36896, 1
55, 2.84259, 3.16854, 1
56, 3.07837, 3.37101, 1
57, 2.83315, 3.16582, 1
58, 3.07018, 3.36746, 1
59, 3.09034, 3.16259, 1
60, 2.80435, 3.36707, 1
61, 3.07814, 3.36003, 1
62, 3.03936, 3.16966, 1
63, 3.04502, 3.36285, 1
64, 3.07501, 3.17283, 1
65, 3.00256, 3.17197, 1
66, 2.79789, 3.36077, 1
67, 2.83315, 3.37261, 1
68, 3.06954, 3.36694, 1
69, 3.08797, 3.16438, 1
70, 3.06829, 3.16083, 1
71, 3.01626, 3.17069, 1
72, 3.08224, 3.36333, 1
73, 3.08845, 3.1641, 1
74, 3.00246, 3.16963, 1
75, 3.08838, 3.36739, 1
76, 3.03987, 3.1664, 1
77, 2.79552, 3.36515, 1
78, 3.08426, 3.36486, 1
79, 2.80362, 3.1703, 1
80, 3.0728, 3.36515, 1
81, 3.09299, 3.36086, 1
82, 2.92227, 3.16723, 1
83, 2.8713, 3.36077, 1
84, 3.06995, 3.36454, 1
85, 2.9264, 3.16672, 1
86, 2.91168, 3.35667, 1
87, 3.10288, 3.36416, 1
88, 3.0561, 3.16608, 1
89, 3.0761, 3.16416, 1
90, 3.06381, 3.15802, 1
