Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.60506, 0, 1
3, 2.64221, 3.09072, 1
4, 3.01523, 3.24608, 1
5, 2.9992, 3.26797, 1
6, 3.00486, 3.17917, 1
7, 2.98765, 3.44131, 1
8, 3.15322, 3.39907, 1
9, 3.10397, 3.18733, 1
10, 2.97779, 3.17699, 1
11, 2.95594, 3.41306, 1
12, 2.99066, 3.39251, 1
13, 2.92128, 3.38538, 1
14, 2.96646, 3.38554, 1
15, 3.03949, 3.40378, 1
16, 3.10272, 3.36138, 1
17, 3.06582, 3.17645, 1
18, 3.19898, 3.18515, 1
19, 3.09389, 3.17232, 1
20, 2.96755, 3.16867, 1
21, 3.14352, 3.37696, 1
22, 2.94019, 3.35462, 1
23, 3.07747, 3.40403, 1
24, 3.11107, 3.16515, 1
25, 3.11091, 3.16621, 1
26, 3.18806, 3.17763, 1
27, 3.08019, 3.17005, 1
28, 2.94806, 3.16662, 1
29, 3.10864, 3.38048, 1
30, 3.14752, 3.34323, 1
31, 3.11805, 3.1704, 1
32, 3.09904, 3.16938, 1
33, 3.15011, 3.1696, 1
34, 2.94758, 3.1672, 1
35, 3.09638, 3.3977, 1
36, 3.13862, 3.15786, 1
37, 3.10931, 3.15949, 1
38, 2.93683, 3.16157, 1
39, 3.09446, 3.39574, 1
40, 2.94912, 3.17562, 1
41, 3.04736, 3.36714, 1
42, 2.96989, 3.3599, 1
43, 2.93274, 3.25514, 1
44, 2.96413, 3.25587, 1
45, 2.94669, 3.35904, 1
46, 2.9655, 3.21331, 1
47, 2.9697, 3.22083, 1
48, 2.9655, 3.2232, 1
49, 2.95843, 3.2264, 1
50, 2.93648, 3.22765, 1
51, 2.94778, 3.21894, 1
52, 2.95062, 3.21331, 1
53, 2.9505, 3.21325, 1
54, 2.94989, 3.21862, 1
55, 2.95309, 3.20957, 1
56, 2.94282, 3.21542, 1
57, 2.94502, 3.17165, 1
58, 2.96346, 3.3617, 1
59, 2.96346, 3.21552, 1
60, 2.9655, 3.21869, 1
61, 2.92106, 3.21606, 1
62, 2.94771, 3.21274, 1
63, 2.95997, 3.21741, 1
64, 2.95331, 3.21946, 1
65, 2.95341, 3.22064, 1
66, 2.97453, 3.21741, 1
67, 2.93683, 3.21197, 1
68, 2.93376, 3.21731, 1
69, 2.95702, 3.36486, 1
70, 2.93085, 3.20691, 1
71, 2.95322, 3.21818, 1
72, 2.93398, 3.21331, 1
73, 2.96682, 3.21914, 1
74, 2.96333, 3.21946, 1
75, 2.95731, 3.21126, 1
76, 2.95475, 3.21949, 1
77, 2.94998, 3.21818, 1
78, 2.92659, 3.36429, 1
79, 2.99613, 3.23005, 1
80, 2.94522, 3.1711, 1
81, 2.91869, 3.16842, 1
82, 2.96029, 3.15763, 1
83, 2.93056, 3.21158, 1
84, 2.95322, 3.21549, 1
85, 2.95446, 3.2127, 1
86, 2.94912, 3.21699, 1
87, 2.93229, 3.17235, 1
88, 2.7529, 3.22698, 1
89, 3.0167, 3.20717, 1
90, 2.96819, 3.21133, 1
