Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.6143, 0, 1
3, 3.20717, 3.24272, 1
4, 3.02342, 3.37482, 1
5, 2.72589, 3.2768, 1
6, 2.99747, 3.24182, 1
7, 2.95386, 3.36707, 1
8, 3.2519, 3.36518, 1
9, 3.15331, 3.36294, 1
10, 2.98835, 3.36179, 1
11, 3.16205, 3.36304, 1
12, 2.99418, 3.36691, 1
13, 2.98118, 3.36659, 1
14, 3.11024, 3.36262, 1
15, 2.87539, 3.36896, 1
16, 3.00054, 3.36282, 1
17, 3.08797, 3.35872, 1
18, 2.89997, 3.3633, 1
19, 2.99629, 3.37203, 1
20, 3.2256, 3.35926, 1
21, 2.95526, 3.35027, 1
22, 2.98784, 3.35021, 1
23, 2.97427, 3.35462, 1
24, 3.00784, 3.36173, 1
25, 3.10477, 3.3527, 1
26, 2.97619, 3.4465, 1
27, 2.98598, 3.35872, 1
28, 3.19731, 3.35722, 1
29, 2.88154, 3.36144, 1
30, 2.96442, 3.36077, 1
31, 2.99418, 3.35248, 1
32, 3.18986, 3.3545, 1
33, 2.98598, 3.35482, 1
34, 2.98362, 3.36077, 1
35, 2.96506, 3.34912, 1
36, 2.99165, 3.35485, 1
37, 2.9783, 3.35808, 1
38, 2.97622, 3.35974, 1
39, 3.16598, 3.36077, 1
40, 3.09862, 3.45907, 1
41, 2.86925, 3.3633, 1
42, 3.07392, 3.36131, 1
43, 3.07245, 3.37325, 1
44, 3.04352, 3.16672, 1
45, 3.03958, 3.36739, 1
46, 3.07869, 3.1703, 1
47, 3.10259, 3.16621, 1
48, 3.07411, 3.17008, 1
49, 2.96013, 3.1744, 1
50, 2.88285, 3.37376, 1
51, 3.07046, 3.36509, 1
52, 2.94502, 3.16208, 1
53, 2.94509, 3.3609, 1
54, 2.94045, 3.36163, 1
55, 2.91187, 3.17814, 1
56, 2.83581, 3.45875, 1
57, 2.75661, 3.36605, 1
58, 2.81357, 3.36448, 1
59, 2.85171, 3.36851, 1
60, 2.80592, 3.36026, 1
61, 2.83789, 3.35744, 1
62, 2.81725, 3.36486, 1
63, 2.8119, 3.36896, 1
64, 2.74125, 3.37718, 1
65, 3.09862, 3.37123, 1
66, 2.81795, 3.16826, 1
67, 3.02368, 3.36301, 1
68, 3.02608, 3.36125, 1
69, 2.81853, 3.36496, 1
70, 3.06176, 3.35754, 1
71, 2.67539, 3.16771, 1
72, 2.78938, 3.1703, 1
73, 2.85283, 3.37101, 1
74, 2.80781, 3.36483, 1
75, 3.08445, 3.36282, 1
76, 2.94886, 3.16854, 1
77, 3.02614, 3.44925, 1
78, 3.0679, 3.18182, 1
79, 3.01741, 3.1681, 1
80, 3.07629, 3.37027, 1
81, 2.83875, 3.17088, 1
82, 3.02349, 3.3633, 1
83, 3.08301, 3.36202, 1
84, 2.80931, 3.16733, 1
85, 2.92477, 3.36691, 1
86, 2.88566, 3.35776, 1
87, 2.79552, 3.37658, 1
88, 2.9848, 3.35872, 1
89, 2.80662, 3.3649, 1
90, 2.8481, 3.36621, 1
