Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.30138, 0, 1
3, 3.08429, 3.17293, 1
4, 3.02371, 3.3911, 1
5, 2.97754, 3.26442, 1
6, 3.01638, 3.42394, 1
7, 2.9737, 3.39168, 1
8, 3.16653, 3.39549, 1
9, 2.93069, 3.18054, 1
10, 3.22458, 3.41094, 1
11, 3.09024, 3.17606, 1
12, 3.11421, 3.1785, 1
13, 3.15802, 3.1776, 1
14, 2.93888, 3.18006, 1
15, 2.95322, 3.38374, 1
16, 3.15392, 3.39245, 1
17, 3.18784, 3.37178, 1
18, 3.0625, 3.17859, 1
19, 3.10819, 3.18832, 1
20, 2.94176, 3.17878, 1
21, 3.13478, 3.38192, 1
22, 2.96755, 3.16787, 1
23, 2.94592, 3.37325, 1
24, 2.99411, 3.38294, 1
25, 3.16211, 3.38125, 1
26, 3.1207, 3.16006, 1
27, 3.12422, 3.16826, 1
28, 2.93683, 3.17664, 1
29, 3.12579, 3.3711, 1
30, 3.13456, 3.16432, 1
31, 3.06435, 3.17795, 1
32, 2.9553, 3.16419, 1
33, 3.14342, 3.37072, 1
34, 3.1191, 3.17859, 1
35, 3.08048, 3.1648, 1
36, 3.12934, 3.16621, 1
37, 2.91642, 3.15834, 1
38, 3.12925, 3.38909, 1
39, 3.10886, 3.16704, 1
40, 3.10704, 3.16243, 1
41, 2.95318, 3.15514, 1
42, 2.95322, 3.28285, 1
43, 2.94912, 3.25782, 1
44, 2.96963, 3.26246, 1
45, 2.95462, 3.21955, 1
46, 2.93088, 3.36486, 1
47, 2.95747, 3.21126, 1
48, 2.95526, 3.22502, 1
49, 2.94707, 3.38032, 1
50, 2.9537, 3.2215, 1
51, 2.9471, 3.21946, 1
52, 2.95226, 3.36282, 1
53, 2.96058, 3.2128, 1
54, 2.94768, 3.21536, 1
55, 2.9623, 3.36858, 1
56, 2.93533, 3.20736, 1
57, 2.94502, 3.21126, 1
58, 2.94003, 3.21126, 1
59, 2.94134, 3.21536, 1
60, 2.95322, 3.36051, 1
61, 2.92413, 3.22109, 1
62, 2.95533, 3.21552, 1
63, 2.9335, 3.22131, 1
64, 2.96915, 3.22102, 1
65, 2.93411, 3.2143, 1
66, 2.95104, 3.21741, 1
67, 2.94093, 3.36374, 1
68, 2.95059, 3.20954, 1
69, 2.95574, 3.21536, 1
70, 2.952, 3.21306, 1
71, 2.9511, 3.2137, 1
72, 2.95104, 3.21126, 1
73, 2.96349, 3.21168, 1
74, 2.9487, 3.21536, 1
75, 2.95322, 3.17155, 1
76, 2.95302, 3.21155, 1
77, 2.93914, 3.21331, 1
78, 2.94298, 3.16512, 1
79, 2.95443, 3.22394, 1
80, 2.9505, 3.22496, 1
81, 2.94816, 3.2079, 1
82, 2.9176, 3.35258, 1
83, 2.97779, 3.21536, 1
84, 2.96141, 3.21741, 1
85, 2.94298, 3.21331, 1
86, 2.94618, 3.21805, 1
87, 2.9615, 3.21126, 1
88, 2.93398, 3.17645, 1
89, 2.9465, 3.2111, 1
90, 2.94442, 3.21715, 1
