Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.82214, 0, 1
3, 3.07405, 2.87795, 1
4, 2.66493, 3.18534, 1
5, 2.99213, 3.48365, 1
6, 2.97731, 3.38739, 1
7, 2.95245, 3.37709, 1
8, 3.15226, 3.38147, 1
9, 2.98554, 3.46726, 1
10, 3.21517, 3.38701, 1
11, 2.87808, 3.37789, 1
12, 3.12394, 3.3792, 1
13, 2.95744, 3.3751, 1
14, 3.15187, 3.38326, 1
15, 2.97776, 3.38064, 1
16, 2.95526, 3.37459, 1
17, 2.99482, 3.3687, 1
18, 3.00083, 3.37725, 1
19, 2.97779, 3.37789, 1
20, 3.09862, 3.3769, 1
21, 2.99338, 3.45712, 1
22, 2.97427, 3.36794, 1
23, 2.74637, 3.37101, 1
24, 3.21254, 3.18054, 1
25, 3.01536, 3.37526, 1
26, 2.95773, 3.36714, 1
27, 3.1153, 3.36896, 1
28, 2.96848, 3.36794, 1
29, 3.02035, 3.37587, 1
30, 2.99472, 3.36896, 1
31, 2.98829, 3.36976, 1
32, 3.12973, 3.3743, 1
33, 2.84467, 3.35846, 1
34, 2.97398, 3.37715, 1
35, 3.18086, 3.36157, 1
36, 2.9279, 3.36077, 1
37, 3.01875, 3.36486, 1
38, 3.04486, 3.36486, 1
39, 2.83402, 3.3656, 1
40, 2.87773, 3.3601, 1
41, 2.93478, 3.36355, 1
42, 2.8665, 3.36691, 1
43, 2.80419, 3.36282, 1
44, 3.02867, 3.37037, 1
45, 3.06579, 3.36493, 1
46, 3.10106, 3.16621, 1
47, 3.00723, 3.16483, 1
48, 3.07024, 3.35862, 1
49, 3.07235, 3.1703, 1
50, 2.80627, 3.16509, 1
51, 3.05562, 3.35859, 1
52, 2.99888, 3.16582, 1
53, 2.98598, 3.3751, 1
54, 3.07923, 3.17235, 1
55, 2.94934, 3.16778, 1
56, 2.88109, 3.36259, 1
57, 2.85078, 3.36352, 1
58, 3.09779, 3.36384, 1
59, 2.94598, 3.16842, 1
60, 2.88195, 3.36845, 1
61, 3.07117, 3.36246, 1
62, 2.79027, 3.16656, 1
63, 2.78358, 3.37072, 1
64, 3.07888, 3.37146, 1
65, 2.84458, 3.16634, 1
66, 3.03923, 3.3695, 1
67, 3.04826, 3.36691, 1
68, 3.07123, 3.37238, 1
69, 3.02355, 3.16006, 1
70, 3.01837, 3.37728, 1
71, 3.06358, 3.36662, 1
72, 3.08992, 3.16742, 1
73, 3.05658, 3.17197, 1
74, 3.07251, 3.16381, 1
75, 3.05763, 3.168, 1
76, 3.06362, 3.16454, 1
77, 3.08429, 3.16352, 1
78, 2.82205, 3.16662, 1
79, 3.02326, 3.37414, 1
80, 3.03411, 3.37533, 1
81, 2.83363, 3.36477, 1
82, 2.93504, 3.36477, 1
83, 2.88672, 3.37258, 1
84, 3.0905, 3.2215, 1
85, 2.82906, 3.16211, 1
86, 2.81184, 3.37238, 1
87, 3.08006, 3.35933, 1
88, 3.00026, 3.16826, 1
89, 2.8064, 3.17581, 1
90, 3.05971, 3.37101, 1
