Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.00442, 0, 1
3, 3.00032, 3.1783, 1
4, 3.07709, 3.2495, 1
5, 2.93274, 3.24813, 1
6, 2.62128, 3.38016, 1
7, 2.80346, 3.43181, 1
8, 3.23411, 3.19917, 1
9, 3.23821, 3.37971, 1
10, 3.1785, 3.3831, 1
11, 3.11357, 3.38125, 1
12, 2.93677, 3.38189, 1
13, 2.95613, 3.38944, 1
14, 3.0241, 3.37338, 1
15, 2.96176, 3.38534, 1
16, 2.98765, 3.37664, 1
17, 2.98416, 3.38048, 1
18, 3.00534, 3.37805, 1
19, 3.01725, 3.38534, 1
20, 3.18259, 3.37715, 1
21, 2.89818, 3.3655, 1
22, 3.00851, 3.36877, 1
23, 2.76717, 3.36918, 1
24, 2.9536, 3.36995, 1
25, 2.98576, 3.36509, 1
26, 3.15021, 3.37472, 1
27, 2.9783, 3.36893, 1
28, 3.02797, 3.36778, 1
29, 2.95488, 3.36931, 1
30, 3.01635, 3.36861, 1
31, 3.19773, 3.3697, 1
32, 2.89056, 3.36579, 1
33, 2.98275, 3.36486, 1
34, 3.22349, 3.36691, 1
35, 2.95907, 3.3623, 1
36, 3.00816, 3.36755, 1
37, 3.18685, 3.36362, 1
38, 3.03158, 3.36582, 1
39, 2.97213, 3.35952, 1
40, 2.74678, 3.36061, 1
41, 2.98371, 3.36144, 1
42, 2.93274, 3.36826, 1
43, 2.98784, 3.37354, 1
44, 2.88768, 3.37286, 1
45, 3.09443, 3.36442, 1
46, 3.0432, 3.1696, 1
47, 2.81072, 3.37158, 1
48, 2.84243, 3.36413, 1
49, 2.84432, 3.37424, 1
50, 2.83914, 3.37126, 1
51, 3.03923, 3.37021, 1
52, 3.07459, 3.38, 1
53, 2.83238, 3.1703, 1
54, 2.80957, 3.36282, 1
55, 3.07542, 3.3625, 1
56, 3.08822, 3.35536, 1
57, 3.09459, 3.17318, 1
58, 3.00851, 3.16669, 1
59, 2.78528, 3.35837, 1
60, 2.81466, 3.35053, 1
61, 3.0577, 3.3559, 1
62, 2.81776, 3.17027, 1
63, 2.8008, 3.36208, 1
64, 2.83443, 3.35856, 1
65, 3.10067, 3.35875, 1
66, 3.04874, 3.16771, 1
67, 2.98973, 3.35018, 1
68, 3.06326, 3.35053, 1
69, 3.0416, 3.16621, 1
70, 2.98576, 3.36048, 1
71, 2.8361, 3.35459, 1
72, 3.06499, 3.35603, 1
73, 3.07434, 3.16416, 1
74, 3.06614, 3.16573, 1
75, 3.08067, 3.16662, 1
76, 3.09043, 3.16182, 1
77, 3.05181, 3.16243, 1
78, 3.06566, 3.17382, 1
79, 3.01658, 3.17645, 1
80, 3.01875, 3.376, 1
81, 3.08211, 3.35635, 1
82, 3.02925, 3.16211, 1
83, 2.99926, 3.34234, 1
84, 3.05917, 3.34451, 1
85, 2.83334, 3.16042, 1
86, 3.06592, 3.34666, 1
87, 3.08464, 3.16685, 1
88, 2.7857, 3.1711, 1
89, 3.06586, 3.34438, 1
90, 3.0711, 3.16211, 1
