Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.04128, 0, 1
3, 3.08019, 3.16448, 1
4, 3.0497, 3.3751, 1
5, 2.86029, 3.19078, 1
6, 2.99123, 2.87744, 1
7, 2.78118, 3.45293, 1
8, 3.02822, 3.47818, 1
9, 3.2103, 3.36541, 1
10, 2.93434, 3.36691, 1
11, 2.99008, 3.36928, 1
12, 2.99322, 3.36131, 1
13, 2.99622, 3.3647, 1
14, 3.08672, 3.37152, 1
15, 3.24387, 3.37203, 1
16, 2.99379, 3.36672, 1
17, 3.17581, 3.35914, 1
18, 3.18003, 3.35853, 1
19, 3.00042, 3.36691, 1
20, 2.9737, 3.35878, 1
21, 3.11466, 3.35526, 1
22, 3.11357, 3.35872, 1
23, 2.9913, 3.36262, 1
24, 2.99392, 3.3607, 1
25, 2.98048, 3.36547, 1
26, 2.98288, 3.36883, 1
27, 3.01334, 3.37494, 1
28, 2.7576, 3.36474, 1
29, 2.75555, 3.18854, 1
30, 2.97322, 3.18544, 1
31, 2.75312, 3.37299, 1
32, 2.98189, 3.37715, 1
33, 2.73962, 3.36486, 1
34, 2.9863, 3.38125, 1
35, 3.0208, 3.36589, 1
36, 2.96416, 3.3632, 1
37, 2.97779, 3.35872, 1
38, 2.99418, 3.35616, 1
39, 2.97693, 3.3647, 1
40, 3.00237, 3.36349, 1
41, 3.15622, 3.3567, 1
42, 2.76854, 3.36608, 1
43, 2.88445, 3.36714, 1
44, 3.05629, 3.36467, 1
45, 2.80643, 3.36896, 1
46, 2.95117, 3.3655, 1
47, 2.88442, 3.36694, 1
48, 2.8319, 3.36896, 1
49, 2.83648, 3.37101, 1
50, 3.07814, 3.36986, 1
51, 2.82864, 3.16928, 1
52, 3.06755, 3.37168, 1
53, 3.03302, 3.16541, 1
54, 3.02064, 3.3671, 1
55, 2.83168, 3.16742, 1
56, 2.92454, 3.36614, 1
57, 2.94022, 3.45005, 1
58, 2.81549, 3.45027, 1
59, 2.79552, 3.36522, 1
60, 2.9351, 3.36691, 1
61, 2.94403, 3.37306, 1
62, 3.03923, 3.36282, 1
63, 3.056, 3.37149, 1
64, 3.05766, 3.17302, 1
65, 3.01213, 3.17203, 1
66, 3.0785, 3.37101, 1
67, 3.07942, 3.16416, 1
68, 3.01226, 3.16419, 1
69, 3.06134, 3.36998, 1
70, 3.072, 3.16803, 1
71, 3.00915, 3.16621, 1
72, 3.0823, 3.37056, 1
73, 3.08634, 3.16784, 1
74, 3.01216, 3.16134, 1
75, 3.08886, 3.36326, 1
76, 3.06672, 3.16701, 1
77, 3.01139, 3.16826, 1
78, 3.07014, 3.36077, 1
79, 2.84278, 3.17341, 1
80, 3.00083, 3.37536, 1
81, 3.09248, 3.35997, 1
82, 3.06176, 3.16826, 1
83, 3.06752, 3.16864, 1
84, 2.8367, 3.16986, 1
85, 3.01872, 3.3607, 1
86, 3.06381, 3.36627, 1
87, 3.08234, 3.16621, 1
88, 3.03085, 3.16378, 1
89, 3.00032, 3.36611, 1
90, 2.83526, 3.37466, 1
