Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.78237, 0, 1
3, 3.00048, 3.02496, 1
4, 3.06365, 3.2968, 1
5, 2.9879, 3.48563, 1
6, 3.2809, 3.39754, 1
7, 3.00717, 3.38547, 1
8, 2.9511, 3.38285, 1
9, 3.24608, 3.37306, 1
10, 3.14208, 3.38944, 1
11, 2.89178, 3.37398, 1
12, 2.95574, 3.36691, 1
13, 3.24035, 3.36234, 1
14, 2.96058, 3.35859, 1
15, 2.96141, 3.3625, 1
16, 2.96877, 3.36544, 1
17, 2.9913, 3.36653, 1
18, 2.98739, 3.36154, 1
19, 2.98656, 3.36691, 1
20, 3.08022, 3.35901, 1
21, 3.02237, 3.35011, 1
22, 2.99757, 3.39923, 1
23, 3.16502, 3.3567, 1
24, 2.89885, 3.35251, 1
25, 3.04947, 3.37354, 1
26, 3.00445, 3.35814, 1
27, 2.96726, 3.35053, 1
28, 2.98586, 3.34848, 1
29, 2.99309, 3.35667, 1
30, 2.98598, 3.35418, 1
31, 2.98429, 3.34838, 1
32, 2.99821, 3.35258, 1
33, 3.20269, 3.3449, 1
34, 3.18669, 3.34934, 1
35, 2.98394, 3.35024, 1
36, 3.17542, 3.34515, 1
37, 3.0289, 3.34643, 1
38, 3.1127, 3.39968, 1
39, 3.1703, 3.34762, 1
40, 2.86032, 3.34122, 1
41, 2.85571, 3.34643, 1
42, 2.83632, 3.35258, 1
43, 3.05062, 3.34621, 1
44, 3.07363, 3.16621, 1
45, 2.9513, 3.16211, 1
46, 2.8399, 3.43648, 1
47, 3.06838, 3.35286, 1
48, 2.73747, 3.16614, 1
49, 3.08042, 3.36282, 1
50, 3.06589, 3.1704, 1
51, 2.80576, 3.16211, 1
52, 3.00442, 3.34464, 1
53, 3.0967, 3.35149, 1
54, 3.08634, 3.1663, 1
55, 3.0903, 3.17235, 1
56, 3.05827, 3.16826, 1
57, 3.0183, 3.16227, 1
58, 3.0679, 3.34928, 1
59, 2.82566, 3.17632, 1
60, 3.0249, 3.34822, 1
61, 3.05795, 3.34643, 1
62, 3.09302, 3.16429, 1
63, 3.02867, 3.16403, 1
64, 3.07248, 3.35462, 1
65, 3.06589, 3.16707, 1
66, 2.99811, 3.16358, 1
67, 3.084, 3.34234, 1
68, 2.83853, 3.16934, 1
69, 3.01056, 3.35258, 1
70, 3.07984, 3.34438, 1
71, 3.08, 3.16813, 1
72, 3.01578, 3.1641, 1
73, 2.79808, 3.34246, 1
74, 3.06176, 3.35584, 1
75, 2.83315, 3.16006, 1
76, 2.79715, 3.35136, 1
77, 2.98189, 3.35098, 1
78, 3.01786, 3.34893, 1
79, 2.8144, 3.36282, 1
80, 2.74621, 3.36589, 1
81, 2.7961, 3.34438, 1
82, 2.82707, 3.34458, 1
83, 2.78938, 3.3545, 1
84, 2.73312, 3.35258, 1
85, 2.79958, 3.34438, 1
86, 2.82995, 3.35568, 1
87, 2.81542, 3.35123, 1
88, 2.82755, 3.35782, 1
89, 2.83754, 3.36486, 1
90, 2.83882, 3.36486, 1
