Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.04186, 0, 1
3, 2.84195, 3.43466, 1
4, 3.03267, 3.26813, 1
5, 2.99888, 3.17965, 1
6, 3.03056, 3.24912, 1
7, 3.16202, 3.41754, 1
8, 2.99008, 3.18624, 1
9, 3.08429, 3.38922, 1
10, 2.98966, 3.17645, 1
11, 2.95971, 3.40803, 1
12, 3.2311, 3.39123, 1
13, 3.0959, 3.384, 1
14, 3.17293, 3.36714, 1
15, 2.95466, 3.1703, 1
16, 3.24605, 3.38739, 1
17, 2.9449, 3.36896, 1
18, 3.12115, 3.38774, 1
19, 2.95805, 3.17491, 1
20, 2.95114, 3.38422, 1
21, 2.98298, 3.37434, 1
22, 3.01754, 3.38125, 1
23, 2.95648, 3.40173, 1
24, 2.94867, 3.3767, 1
25, 2.94563, 3.38314, 1
26, 3.35872, 3.37715, 1
27, 3.19347, 3.2297, 1
28, 3.07814, 3.36666, 1
29, 3.09248, 3.16365, 1
30, 3.21763, 3.17728, 1
31, 2.93914, 3.16582, 1
32, 2.94774, 3.38112, 1
33, 2.96282, 3.36954, 1
34, 2.94858, 3.3825, 1
35, 3.12067, 3.39418, 1
36, 3.09949, 3.1649, 1
37, 3.09728, 3.15987, 1
38, 2.93069, 3.16451, 1
39, 2.96755, 3.38832, 1
40, 2.93005, 3.37715, 1
41, 2.97379, 3.37661, 1
42, 2.95542, 3.35706, 1
43, 2.94195, 3.26042, 1
44, 2.928, 3.25277, 1
45, 2.95603, 3.36112, 1
46, 2.96125, 3.21706, 1
47, 2.94346, 3.21434, 1
48, 2.93904, 3.37811, 1
49, 2.94912, 3.22458, 1
50, 2.94589, 3.21501, 1
51, 2.95856, 3.36483, 1
52, 2.94502, 3.21171, 1
53, 2.97546, 3.21504, 1
54, 2.94525, 3.20922, 1
55, 2.92771, 3.21098, 1
56, 2.95171, 3.21194, 1
57, 2.9543, 3.36096, 1
58, 2.92368, 3.21498, 1
59, 2.92262, 3.17158, 1
60, 2.92861, 3.36746, 1
61, 2.96714, 3.21702, 1
62, 2.94131, 3.21126, 1
63, 2.96675, 3.21536, 1
64, 2.97574, 3.22266, 1
65, 2.93034, 3.22112, 1
66, 2.93395, 3.21523, 1
67, 2.94022, 3.21741, 1
68, 2.9551, 3.21411, 1
69, 2.93571, 3.21011, 1
70, 2.94874, 3.36563, 1
71, 2.94982, 3.2105, 1
72, 2.94698, 3.36691, 1
73, 2.9616, 3.21088, 1
74, 2.94957, 3.17254, 1
75, 2.96144, 3.35798, 1
76, 2.95235, 3.21126, 1
77, 2.93498, 3.22522, 1
78, 2.93658, 3.2159, 1
79, 2.97158, 3.22445, 1
80, 2.92742, 3.2137, 1
81, 2.94368, 3.21462, 1
82, 2.9489, 3.18762, 1
83, 2.94141, 3.1703, 1
84, 2.95088, 3.21642, 1
85, 2.9329, 3.36346, 1
86, 2.93866, 3.21331, 1
87, 2.94768, 3.17638, 1
88, 2.95565, 3.36064, 1
89, 2.95997, 3.21312, 1
90, 2.95936, 3.21366, 1
