Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.79962, 0, 1
3, 3.23549, 3.02694, 1
4, 3.05021, 3.19014, 1
5, 2.61725, 3.18054, 1
6, 3.01069, 3.432, 1
7, 3.09584, 3.3792, 1
8, 3.19693, 3.46349, 1
9, 3.18426, 3.37306, 1
10, 3.1569, 3.3792, 1
11, 2.88362, 3.3792, 1
12, 2.97802, 3.3808, 1
13, 3.01814, 3.37408, 1
14, 2.98659, 3.37702, 1
15, 2.98598, 3.37376, 1
16, 2.98566, 3.37571, 1
17, 3.01498, 3.37139, 1
18, 2.9921, 3.3792, 1
19, 3.15421, 3.38125, 1
20, 2.97549, 3.46467, 1
21, 3.02909, 3.36691, 1
22, 3.1273, 3.36486, 1
23, 2.9871, 3.45578, 1
24, 3.01056, 3.37149, 1
25, 3.0305, 3.3713, 1
26, 3.19318, 3.37056, 1
27, 2.85331, 3.37302, 1
28, 2.97654, 3.37002, 1
29, 3.00963, 3.36486, 1
30, 2.97066, 3.37213, 1
31, 3.15398, 3.36691, 1
32, 2.8919, 3.36861, 1
33, 2.99027, 3.36195, 1
34, 3.19862, 3.37104, 1
35, 2.9737, 3.36429, 1
36, 2.99366, 3.36282, 1
37, 3.18509, 3.3585, 1
38, 2.97754, 3.36227, 1
39, 2.99622, 3.35558, 1
40, 3.10682, 3.36074, 1
41, 3.10499, 3.36282, 1
42, 3.06944, 3.36778, 1
43, 3.09763, 3.36282, 1
44, 2.83107, 3.16906, 1
45, 2.94147, 3.36864, 1
46, 2.8617, 3.35907, 1
47, 2.82214, 3.35834, 1
48, 2.82979, 3.36896, 1
49, 3.07213, 3.38192, 1
50, 2.83894, 3.17702, 1
51, 3.00438, 3.37072, 1
52, 3.072, 3.36714, 1
53, 2.79584, 3.16669, 1
54, 2.99037, 3.36678, 1
55, 3.06381, 3.35053, 1
56, 3.07917, 3.16941, 1
57, 3.0249, 3.16211, 1
58, 3.08477, 3.35299, 1
59, 2.84566, 3.16634, 1
60, 3.00499, 3.35498, 1
61, 3.09725, 3.18054, 1
62, 3.06035, 3.17158, 1
63, 3.09453, 3.1663, 1
64, 3.06816, 3.17485, 1
65, 3.03424, 3.17146, 1
66, 2.99622, 3.36298, 1
67, 3.08579, 3.34141, 1
68, 2.94496, 3.16502, 1
69, 3.01168, 3.44064, 1
70, 3.08509, 3.35667, 1
71, 3.11706, 3.16554, 1
72, 2.80186, 3.16621, 1
73, 3.0679, 3.3495, 1
74, 3.0705, 3.16006, 1
75, 3.06829, 3.16365, 1
76, 2.83443, 3.16166, 1
77, 2.95526, 3.35258, 1
78, 2.86326, 3.35011, 1
79, 2.95936, 3.22294, 1
80, 3.04995, 3.35667, 1
81, 2.93683, 3.34886, 1
82, 2.8745, 3.3439, 1
83, 3.00538, 3.21315, 1
84, 2.83642, 3.35478, 1
85, 3.05558, 3.35078, 1
86, 2.82214, 3.16416, 1
87, 3.08778, 3.35286, 1
88, 3.07917, 3.17235, 1
89, 2.81462, 3.1649, 1
90, 3.03149, 3.35053, 1
