Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.33037, 0, 1
3, 2.89958, 3.16646, 1
4, 2.82957, 3.18771, 1
5, 3.04058, 3.19325, 1
6, 2.96467, 3.47136, 1
7, 2.99203, 3.38163, 1
8, 2.98189, 3.38118, 1
9, 3.04538, 3.37725, 1
10, 2.95322, 3.38944, 1
11, 2.94771, 3.38739, 1
12, 2.98771, 3.37101, 1
13, 2.99046, 3.37088, 1
14, 3.17456, 3.38125, 1
15, 3.09891, 3.46707, 1
16, 2.99418, 3.46435, 1
17, 3.19766, 3.37578, 1
18, 3.17235, 3.37082, 1
19, 3.01446, 3.47731, 1
20, 2.99213, 3.37597, 1
21, 3.0521, 3.36595, 1
22, 3.01827, 3.36691, 1
23, 2.99024, 3.36691, 1
24, 2.98544, 3.36896, 1
25, 3.0113, 3.37008, 1
26, 3.18259, 3.3679, 1
27, 2.97779, 3.37683, 1
28, 2.97565, 3.36896, 1
29, 3.16621, 3.36922, 1
30, 3.00326, 3.37469, 1
31, 2.99235, 3.37328, 1
32, 2.95731, 3.3824, 1
33, 2.7608, 3.36342, 1
34, 2.97779, 3.3792, 1
35, 2.97437, 3.37306, 1
36, 2.97184, 3.3535, 1
37, 3.00339, 3.36896, 1
38, 3.18464, 3.35603, 1
39, 3, 3.36438, 1
40, 3.19078, 3.35965, 1
41, 3.06797, 3.36554, 1
42, 2.87658, 3.3632, 1
43, 2.84998, 3.36979, 1
44, 3.02298, 3.36282, 1
45, 2.83344, 3.36282, 1
46, 3.06323, 3.3751, 1
47, 2.93443, 3.17203, 1
48, 2.9023, 3.37715, 1
49, 2.93501, 3.38291, 1
50, 2.8631, 3.47325, 1
51, 2.80214, 3.36614, 1
52, 3.06381, 3.36486, 1
53, 3.01619, 3.1689, 1
54, 2.81341, 3.37034, 1
55, 2.84058, 3.36912, 1
56, 2.81731, 3.36077, 1
57, 3.06739, 3.36077, 1
58, 3.04698, 3.16416, 1
59, 3.08803, 3.38125, 1
60, 3.05562, 3.1703, 1
61, 2.9137, 3.16784, 1
62, 2.88394, 3.35872, 1
63, 3.0809, 3.35872, 1
64, 2.84035, 3.17939, 1
65, 3.02115, 3.36304, 1
66, 3.05622, 3.35386, 1
67, 3.0848, 3.16826, 1
68, 3.05971, 3.16163, 1
69, 2.82342, 3.16458, 1
70, 3.07629, 3.35094, 1
71, 3.08122, 3.16285, 1
72, 3.06851, 3.168, 1
73, 3.03296, 3.34522, 1
74, 3.05286, 3.35459, 1
75, 3.06086, 3.1656, 1
76, 3.01936, 3.35683, 1
77, 2.99942, 3.36282, 1
78, 2.81392, 3.34643, 1
79, 3.10317, 3.3512, 1
80, 3.06464, 3.16858, 1
81, 2.81325, 3.16451, 1
82, 3.07597, 3.3505, 1
83, 3.05104, 3.16886, 1
84, 3.07814, 3.16579, 1
85, 3.06445, 3.16826, 1
86, 3.0143, 3.34893, 1
87, 3.08224, 3.34883, 1
88, 3.03104, 3.16774, 1
89, 2.99955, 3.3601, 1
90, 2.824, 3.36064, 1
