Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.2783, 0, 1
3, 2.66774, 3.27226, 1
4, 2.8783, 3.46317, 1
5, 2.9095, 3.37715, 1
6, 3.00032, 3.23603, 1
7, 3.16368, 3.38637, 1
8, 2.99181, 3.37715, 1
9, 2.9711, 3.37584, 1
10, 3.0497, 3.37328, 1
11, 2.97962, 3.37933, 1
12, 2.99046, 3.3751, 1
13, 2.99661, 3.37718, 1
14, 3.2, 3.37715, 1
15, 3.17635, 3.37779, 1
16, 2.86925, 3.37437, 1
17, 3.08019, 3.38554, 1
18, 3.22355, 3.46579, 1
19, 3.00832, 3.38534, 1
20, 2.96218, 3.18458, 1
21, 2.98189, 3.36486, 1
22, 3.0095, 3.36966, 1
23, 3.01024, 3.36486, 1
24, 2.9921, 3.37501, 1
25, 3.09008, 3.37325, 1
26, 3.02285, 3.46726, 1
27, 2.98864, 3.36915, 1
28, 2.99898, 3.37088, 1
29, 3.10979, 3.37552, 1
30, 3.0063, 3.45907, 1
31, 2.98803, 3.37674, 1
32, 3.10368, 3.36848, 1
33, 3.00858, 3.44682, 1
34, 3.0167, 3.36915, 1
35, 2.96938, 3.37059, 1
36, 2.98189, 3.36131, 1
37, 2.7457, 3.36467, 1
38, 3.02899, 3.36272, 1
39, 2.9831, 3.36282, 1
40, 3.11299, 3.36214, 1
41, 2.89382, 3.44883, 1
42, 3.09197, 3.35872, 1
43, 3.0849, 3.16483, 1
44, 3.07622, 3.37469, 1
45, 3.06394, 3.16944, 1
46, 3.01293, 3.16826, 1
47, 3.08163, 3.36822, 1
48, 3.07981, 3.17744, 1
49, 3.00378, 3.17187, 1
50, 3.09258, 3.3751, 1
51, 3.06595, 3.16826, 1
52, 3.03923, 3.17386, 1
53, 2.82541, 3.36582, 1
54, 2.82829, 3.3679, 1
55, 3.06518, 3.36026, 1
56, 3.0679, 3.1703, 1
57, 2.91021, 3.17286, 1
58, 2.88077, 3.36282, 1
59, 3.09501, 3.36342, 1
60, 3.01466, 3.16723, 1
61, 2.77885, 3.17584, 1
62, 3.03718, 3.36467, 1
63, 2.85491, 3.36051, 1
64, 2.91734, 3.35837, 1
65, 2.80611, 3.44474, 1
66, 3.072, 3.34912, 1
67, 3.06995, 3.17494, 1
68, 3.0871, 3.17203, 1
69, 3.06374, 3.1703, 1
70, 3.09158, 3.16502, 1
71, 3.02659, 3.16355, 1
72, 2.83171, 3.36294, 1
73, 3.0504, 3.34848, 1
74, 3.02362, 3.36909, 1
75, 3.06922, 3.35046, 1
76, 3.02963, 3.16963, 1
77, 3.01139, 3.35258, 1
78, 3.06394, 3.17402, 1
79, 3.05693, 3.17837, 1
80, 3.07578, 3.17162, 1
81, 3.06973, 3.16941, 1
82, 3.08813, 3.16416, 1
83, 3.06102, 3.16765, 1
84, 3.05437, 3.1681, 1
85, 2.81597, 3.3505, 1
86, 3.03702, 3.35258, 1
87, 2.99008, 3.35299, 1
88, 3.07462, 3.35021, 1
89, 3.02918, 3.17043, 1
90, 3.072, 3.36502, 1
