Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.96451, 0, 1
3, 3.06893, 3.25667, 1
4, 2.90746, 2.87949, 1
5, 2.85286, 3.39725, 1
6, 2.85366, 3.37306, 1
7, 3.03728, 3.3824, 1
8, 3.03059, 3.38944, 1
9, 2.96963, 3.38272, 1
10, 3.01437, 3.3864, 1
11, 3.20102, 3.37306, 1
12, 2.8584, 3.39296, 1
13, 2.97958, 3.3792, 1
14, 3.11107, 3.38576, 1
15, 3.20419, 3.38077, 1
16, 2.99216, 3.38851, 1
17, 2.97642, 3.3792, 1
18, 2.99363, 3.37558, 1
19, 3.02726, 3.3792, 1
20, 2.9903, 3.36912, 1
21, 2.9881, 3.37101, 1
22, 3.12093, 3.3752, 1
23, 3.22755, 3.36896, 1
24, 2.96726, 3.37232, 1
25, 3.12934, 3.36918, 1
26, 3.17645, 3.37014, 1
27, 3.00237, 3.36691, 1
28, 2.97574, 3.37267, 1
29, 3.15952, 3.3696, 1
30, 2.99194, 3.45498, 1
31, 2.99987, 3.36496, 1
32, 3.00032, 3.36822, 1
33, 2.99382, 3.36179, 1
34, 2.74205, 3.36992, 1
35, 3.0145, 3.37091, 1
36, 3.00208, 3.36077, 1
37, 3.17235, 3.36285, 1
38, 3.17712, 3.36515, 1
39, 2.98349, 3.3584, 1
40, 3.19686, 3.35872, 1
41, 3.00851, 3.36192, 1
42, 2.90253, 3.36304, 1
43, 3.04333, 3.36896, 1
44, 3.12115, 3.3751, 1
45, 3.08346, 3.16557, 1
46, 2.7528, 3.16006, 1
47, 3.07952, 3.36486, 1
48, 2.84154, 3.16688, 1
49, 3.00032, 3.37715, 1
50, 3.08182, 3.36902, 1
51, 2.81654, 3.16499, 1
52, 3.06189, 3.36307, 1
53, 3.06173, 3.16688, 1
54, 3.01203, 3.16483, 1
55, 2.83485, 3.36438, 1
56, 3.07536, 3.36058, 1
57, 3.00762, 3.16221, 1
58, 2.91971, 3.35891, 1
59, 3.07405, 3.35491, 1
60, 3.0744, 3.16883, 1
61, 3.00032, 3.16301, 1
62, 3.06381, 3.36842, 1
63, 3.06947, 3.16749, 1
64, 3.0863, 3.17338, 1
65, 3.09098, 3.16621, 1
66, 3.06771, 3.16669, 1
67, 3.08915, 3.16899, 1
68, 3.02816, 3.16826, 1
69, 2.9367, 3.36691, 1
70, 3.07456, 3.43446, 1
71, 2.93674, 3.16202, 1
72, 2.86278, 3.34477, 1
73, 3.02131, 3.34842, 1
74, 2.85565, 3.35222, 1
75, 3.0865, 3.35053, 1
76, 2.81114, 3.16682, 1
77, 2.81194, 3.34922, 1
78, 3.0761, 3.35216, 1
79, 2.8064, 3.17267, 1
80, 3.07078, 3.34938, 1
81, 3.02826, 3.16621, 1
82, 2.94019, 3.35206, 1
83, 3.09248, 3.3479, 1
84, 3.05562, 3.16131, 1
85, 3.08384, 3.35872, 1
86, 2.93888, 3.16675, 1
87, 2.80429, 3.43456, 1
88, 2.84067, 3.348, 1
89, 2.83238, 3.35667, 1
90, 2.82656, 3.34406, 1
