Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.81219, 0, 1
3, 3.19488, 3.01875, 1
4, 3.01261, 3.2032, 1
5, 2.9913, 3.26861, 1
6, 2.97302, 3.45498, 1
7, 3.31446, 3.39558, 1
8, 3.16211, 3.2695, 1
9, 2.93571, 3.17437, 1
10, 3.03222, 3.41187, 1
11, 2.94198, 3.3856, 1
12, 3.17235, 3.40173, 1
13, 2.94333, 3.18477, 1
14, 3.09718, 3.41395, 1
15, 3.13024, 3.17869, 1
16, 3.07654, 3.18874, 1
17, 3.1785, 3.18464, 1
18, 3.12182, 3.17021, 1
19, 3.13408, 3.18506, 1
20, 2.94829, 3.18675, 1
21, 3.13958, 3.3792, 1
22, 2.93866, 3.16886, 1
23, 2.95677, 3.3776, 1
24, 2.97456, 3.38534, 1
25, 2.95059, 3.3833, 1
26, 2.79555, 3.40173, 1
27, 3.26371, 3.38051, 1
28, 3.19149, 3.32771, 1
29, 2.94019, 3.172, 1
30, 3.12275, 3.39757, 1
31, 3.1288, 3.17664, 1
32, 3.08634, 3.1703, 1
33, 2.86118, 3.16797, 1
34, 2.94534, 3.40173, 1
35, 3.20022, 3.37491, 1
36, 3.15347, 3.35773, 1
37, 2.94298, 3.15754, 1
38, 3.10886, 3.39571, 1
39, 2.9953, 3.16202, 1
40, 2.9663, 3.17235, 1
41, 2.94912, 3.2537, 1
42, 2.96115, 3.26461, 1
43, 2.97856, 3.18259, 1
44, 2.94694, 3.21683, 1
45, 2.92864, 3.22381, 1
46, 2.92893, 3.35677, 1
47, 2.94067, 3.21347, 1
48, 2.93738, 3.22442, 1
49, 2.95882, 3.21741, 1
50, 2.93046, 3.37101, 1
51, 2.95485, 3.21299, 1
52, 2.95357, 3.22272, 1
53, 2.94829, 3.20922, 1
54, 2.93859, 3.2215, 1
55, 2.94912, 3.22371, 1
56, 2.93274, 3.37286, 1
57, 2.95936, 3.21331, 1
58, 2.9241, 3.21962, 1
59, 2.93878, 3.21114, 1
60, 2.95059, 3.21331, 1
61, 2.96355, 3.36394, 1
62, 2.94643, 3.21331, 1
63, 2.9577, 3.21555, 1
64, 2.95222, 3.21955, 1
65, 2.95763, 3.21786, 1
66, 2.94298, 3.21126, 1
67, 2.93862, 3.21536, 1
68, 2.95354, 3.36643, 1
69, 2.932, 3.2161, 1
70, 2.94365, 3.21792, 1
71, 2.93683, 3.21523, 1
72, 2.96397, 3.21936, 1
73, 2.92643, 3.21568, 1
74, 2.94688, 3.21843, 1
75, 2.93949, 3.18054, 1
76, 2.9368, 3.36176, 1
77, 2.96493, 3.20922, 1
78, 2.92685, 3.37174, 1
79, 2.94618, 3.37715, 1
80, 2.93357, 3.21946, 1
81, 2.92749, 3.21741, 1
82, 2.96048, 3.21549, 1
83, 2.94077, 3.21504, 1
84, 2.92925, 3.21331, 1
85, 2.93994, 3.21331, 1
86, 2.93728, 3.2105, 1
87, 2.9439, 3.21126, 1
88, 2.93274, 3.17418, 1
89, 2.93683, 3.36115, 1
90, 2.94627, 3.2152, 1
