Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.0039, 0, 1
3, 3.08573, 3.21536, 1
4, 3.01942, 3.19299, 1
5, 2.98003, 3.26246, 1
6, 2.99526, 3.43523, 1
7, 2.97933, 3.39968, 1
8, 3.01466, 3.38125, 1
9, 3.10294, 3.40992, 1
10, 3.09962, 3.17882, 1
11, 3.10906, 3.1847, 1
12, 3.10979, 3.17597, 1
13, 3.20346, 3.19232, 1
14, 3.10262, 3.18621, 1
15, 3.07814, 3.18413, 1
16, 3.08675, 3.17446, 1
17, 2.93392, 3.18227, 1
18, 3.11315, 3.40483, 1
19, 2.93021, 3.18576, 1
20, 2.92893, 3.38915, 1
21, 3.16653, 3.37885, 1
22, 2.92659, 3.18054, 1
23, 2.93888, 3.3751, 1
24, 3.1439, 3.37808, 1
25, 3.17645, 3.16688, 1
26, 2.94589, 3.1744, 1
27, 2.94966, 3.38131, 1
28, 2.93683, 3.38125, 1
29, 3.10538, 3.37741, 1
30, 2.94093, 3.1744, 1
31, 3.09046, 3.3833, 1
32, 3.13139, 3.17235, 1
33, 3.21152, 3.17235, 1
34, 3.11501, 3.1735, 1
35, 3.09402, 3.16416, 1
36, 3.09645, 3.16986, 1
37, 3.19293, 3.15802, 1
38, 2.97165, 3.34579, 1
39, 3.00928, 3.35053, 1
40, 2.97958, 3.35053, 1
41, 2.92659, 3.35283, 1
42, 3.10477, 3.34653, 1
43, 3.1145, 3.16554, 1
44, 2.80794, 3.16291, 1
45, 3.1055, 3.34211, 1
46, 3.02915, 3.44371, 1
47, 2.80214, 3.35853, 1
48, 2.74227, 3.35053, 1
49, 2.82582, 3.36077, 1
50, 3.02157, 3.35229, 1
51, 3.05485, 3.35114, 1
52, 3.07274, 3.1703, 1
53, 2.78986, 3.16458, 1
54, 3.06586, 3.34688, 1
55, 3.08429, 3.16182, 1
56, 2.8233, 3.16659, 1
57, 2.76275, 3.34691, 1
58, 3.06835, 3.35581, 1
59, 3.07677, 3.16707, 1
60, 2.93274, 3.16982, 1
61, 2.86067, 3.34925, 1
62, 3.01414, 3.20803, 1
63, 3.07552, 3.36026, 1
64, 3.03568, 3.17379, 1
65, 2.8456, 3.36618, 1
66, 3.072, 3.34704, 1
67, 3.0695, 3.1697, 1
68, 2.81357, 3.16416, 1
69, 3.03859, 3.3543, 1
70, 2.84288, 3.35664, 1
71, 3.0807, 3.35443, 1
72, 3.00064, 3.16621, 1
73, 2.78813, 3.36371, 1
74, 3.05357, 3.33891, 1
75, 3.0232, 3.16435, 1
76, 3.05648, 3.34493, 1
77, 3.05258, 3.16803, 1
78, 2.91706, 3.16557, 1
79, 2.83507, 3.44678, 1
80, 3.08483, 3.36339, 1
81, 2.90982, 3.1639, 1
82, 2.80723, 3.43405, 1
83, 3.08429, 3.35024, 1
84, 2.99827, 3.16426, 1
85, 2.81395, 3.35872, 1
86, 3.07862, 3.35053, 1
87, 3.0679, 3.164, 1
88, 2.816, 3.17005, 1
89, 2.93587, 3.35478, 1
90, 2.87034, 3.35021, 1
