Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.19283, 0, 1
3, 3.06832, 3.1744, 1
4, 3.02925, 3.39114, 1
5, 2.61843, 3.25222, 1
6, 3.01875, 3.08019, 1
7, 2.96323, 2.87802, 1
8, 3.01216, 3.38525, 1
9, 2.7607, 3.37958, 1
10, 3.19776, 3.4767, 1
11, 3.23811, 3.38797, 1
12, 3.15802, 3.38294, 1
13, 3.21126, 3.37472, 1
14, 2.95526, 3.38109, 1
15, 2.98982, 3.37338, 1
16, 2.97574, 3.37901, 1
17, 3.0087, 3.37789, 1
18, 3.00698, 3.37926, 1
19, 3.00173, 3.3792, 1
20, 3.00442, 3.37594, 1
21, 3.2248, 3.37306, 1
22, 3.01821, 3.36896, 1
23, 3.00154, 3.37306, 1
24, 3.09642, 3.37085, 1
25, 3.22998, 3.3737, 1
26, 2.97984, 3.3721, 1
27, 3.15568, 3.36896, 1
28, 2.91392, 3.37984, 1
29, 3.02099, 3.36541, 1
30, 2.99773, 3.37267, 1
31, 2.96954, 3.37114, 1
32, 3.13344, 3.36829, 1
33, 3.19283, 3.36691, 1
34, 2.98803, 3.38125, 1
35, 3.16416, 3.3647, 1
36, 2.84224, 3.3608, 1
37, 3.01542, 3.36906, 1
38, 3.15962, 3.36486, 1
39, 2.86941, 3.45194, 1
40, 3.11126, 3.37437, 1
41, 3.03923, 3.16637, 1
42, 3.04301, 3.37261, 1
43, 3.07382, 3.1703, 1
44, 2.94256, 3.16627, 1
45, 2.84093, 3.46246, 1
46, 2.84374, 3.37267, 1
47, 2.95261, 3.3727, 1
48, 2.88691, 3.3761, 1
49, 3.06995, 3.38125, 1
50, 2.84864, 3.17645, 1
51, 3.09296, 3.36144, 1
52, 3.03718, 3.17098, 1
53, 3.01533, 3.36691, 1
54, 3.0936, 3.17235, 1
55, 3.00966, 3.17162, 1
56, 2.97773, 3.36461, 1
57, 3.07738, 3.35882, 1
58, 3.07405, 3.17482, 1
59, 3.04579, 3.16778, 1
60, 3.03923, 3.37523, 1
61, 3.06147, 3.17245, 1
62, 3.06758, 3.17354, 1
63, 2.85258, 3.16736, 1
64, 3.09658, 3.38125, 1
65, 2.81414, 3.17622, 1
66, 3.00208, 3.37101, 1
67, 3.06912, 3.36864, 1
68, 3.03718, 3.17693, 1
69, 2.81168, 3.37306, 1
70, 2.9537, 3.36282, 1
71, 2.88691, 3.3655, 1
72, 2.93728, 3.20922, 1
73, 2.87901, 3.36307, 1
74, 3.01184, 3.36704, 1
75, 3.08224, 3.17802, 1
76, 2.78637, 3.17261, 1
77, 2.84333, 3.36077, 1
78, 3.01386, 3.37139, 1
79, 2.80986, 3.47005, 1
80, 2.95731, 3.36426, 1
81, 3.0249, 3.44918, 1
82, 2.81411, 3.36275, 1
83, 3.05146, 3.36666, 1
84, 2.9551, 3.36752, 1
85, 2.84032, 3.17418, 1
86, 3.09024, 3.3657, 1
87, 2.80576, 3.17398, 1
88, 3.04336, 3.37088, 1
89, 2.84419, 3.17235, 1
90, 2.80758, 3.37306, 1
