Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.98621, 0, 1
3, 3.12944, 3.2448, 1
4, 2.83238, 3.19078, 1
5, 2.86515, 3.19885, 1
6, 2.88589, 2.8719, 1
7, 3.28278, 2.87744, 1
8, 3.00851, 3.39062, 1
9, 2.96301, 3.3832, 1
10, 3.01536, 3.37491, 1
11, 2.99923, 3.37216, 1
12, 2.98416, 3.37747, 1
13, 2.9935, 3.37715, 1
14, 2.97539, 3.37997, 1
15, 2.74432, 3.3751, 1
16, 3.22262, 3.3833, 1
17, 2.97277, 3.37459, 1
18, 3.07843, 3.37738, 1
19, 2.94944, 3.36838, 1
20, 2.97136, 3.37958, 1
21, 2.99008, 3.36858, 1
22, 2.94234, 3.36534, 1
23, 3.02288, 3.3833, 1
24, 2.97453, 3.36704, 1
25, 2.99117, 3.36285, 1
26, 2.98237, 3.36611, 1
27, 2.97984, 3.36902, 1
28, 3.12128, 3.3655, 1
29, 3.09043, 3.45338, 1
30, 2.97875, 3.45056, 1
31, 3.19318, 3.36691, 1
32, 3.26042, 3.37101, 1
33, 3.00237, 3.35232, 1
34, 2.97888, 3.37114, 1
35, 2.99926, 3.368, 1
36, 3.00157, 3.35872, 1
37, 2.97779, 3.35594, 1
38, 2.99418, 3.16621, 1
39, 3.18054, 3.36384, 1
40, 2.99827, 3.35306, 1
41, 2.98598, 3.36406, 1
42, 3.04589, 3.35942, 1
43, 2.97466, 3.37306, 1
44, 2.89968, 3.36794, 1
45, 3.07613, 3.37226, 1
46, 3.0464, 3.16211, 1
47, 2.98394, 3.35949, 1
48, 3.09939, 3.16794, 1
49, 2.82285, 3.17226, 1
50, 3.0935, 3.36826, 1
51, 3.03117, 3.16419, 1
52, 3.04742, 3.36691, 1
53, 3.05766, 3.16493, 1
54, 3.02227, 3.16451, 1
55, 3.06307, 3.36896, 1
56, 2.84816, 3.15968, 1
57, 3.00691, 3.35734, 1
58, 3.08205, 3.36163, 1
59, 3.05962, 3.16045, 1
60, 3.0063, 3.16307, 1
61, 3.1023, 3.3665, 1
62, 3.06509, 3.16182, 1
63, 2.99853, 3.16006, 1
64, 3.08214, 3.36515, 1
65, 3.08954, 3.16621, 1
66, 3.01786, 3.1609, 1
67, 2.83232, 3.36499, 1
68, 3.08045, 3.36323, 1
69, 3.07405, 3.16026, 1
70, 3.08637, 3.1609, 1
71, 3.02186, 3.16131, 1
72, 3.06707, 3.37226, 1
73, 3.0864, 3.15594, 1
74, 3.02589, 3.16486, 1
75, 3.02093, 3.35763, 1
76, 3.06746, 3.36499, 1
77, 3.06522, 3.16128, 1
78, 3.06678, 3.16621, 1
79, 3.11354, 3.46435, 1
80, 3.07027, 3.16416, 1
81, 3.10682, 3.1624, 1
82, 3.07651, 3.1607, 1
83, 3.06381, 3.16246, 1
84, 3.07914, 3.15802, 1
85, 2.58573, 3.16474, 1
86, 2.96493, 3.2071, 1
87, 2.95936, 3.2072, 1
88, 2.97267, 3.20989, 1
89, 3.0175, 3.21331, 1
90, 2.97091, 3.20534, 1
