Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.79962, 0, 1
3, 3.30752, 3.02147, 1
4, 3.02013, 3.1943, 1
5, 2.97242, 3.27219, 1
6, 3.02483, 3.43421, 1
7, 2.97888, 3.39754, 1
8, 3.18259, 3.39286, 1
9, 2.9344, 3.18054, 1
10, 3.2319, 3.40512, 1
11, 2.9319, 3.37306, 1
12, 3.11258, 3.38598, 1
13, 2.93722, 3.18998, 1
14, 3.06333, 3.40787, 1
15, 3.11568, 3.17741, 1
16, 3.09837, 3.17904, 1
17, 2.98176, 3.18131, 1
18, 3.09043, 3.39898, 1
19, 3.1369, 3.17005, 1
20, 2.95517, 3.17504, 1
21, 3.23219, 3.37779, 1
22, 3.09043, 3.36115, 1
23, 3.10707, 3.1657, 1
24, 3.10726, 3.1719, 1
25, 2.94502, 3.17725, 1
26, 2.93216, 3.40358, 1
27, 2.93955, 3.38448, 1
28, 3.08992, 3.38637, 1
29, 3.19722, 3.16858, 1
30, 3.09341, 3.17206, 1
31, 3.14253, 3.1744, 1
32, 3.0761, 3.1808, 1
33, 2.93485, 3.18051, 1
34, 3.14387, 3.40787, 1
35, 2.94502, 3.17997, 1
36, 3.08525, 3.3769, 1
37, 2.95389, 3.17206, 1
38, 2.94912, 3.39053, 1
39, 3.00058, 3.37715, 1
40, 3.01626, 3.26861, 1
41, 2.92454, 3.16096, 1
42, 2.9264, 3.24813, 1
43, 2.94749, 3.21229, 1
44, 2.93357, 3.21741, 1
45, 2.95322, 3.17482, 1
46, 2.93738, 3.18464, 1
47, 2.94813, 3.17494, 1
48, 2.92454, 3.21728, 1
49, 2.94662, 3.37936, 1
50, 2.93274, 3.22358, 1
51, 2.95085, 3.21782, 1
52, 2.93827, 3.21344, 1
53, 2.93728, 3.21331, 1
54, 2.97315, 3.21485, 1
55, 2.93462, 3.16928, 1
56, 2.94314, 3.21664, 1
57, 2.96157, 3.21613, 1
58, 2.96474, 3.21379, 1
59, 2.95408, 3.21542, 1
60, 2.95856, 3.21392, 1
61, 2.95501, 3.21968, 1
62, 2.94464, 3.21126, 1
63, 2.94992, 3.21085, 1
64, 2.94806, 3.2217, 1
65, 2.97386, 3.21888, 1
66, 2.98346, 3.21494, 1
67, 2.96333, 3.21571, 1
68, 2.9511, 3.21616, 1
69, 2.96755, 3.2143, 1
70, 2.96141, 3.21392, 1
71, 2.92659, 3.21546, 1
72, 2.94298, 3.22544, 1
73, 2.9473, 3.37069, 1
74, 2.94285, 3.2175, 1
75, 2.94912, 3.21536, 1
76, 2.93734, 3.22122, 1
77, 2.9359, 3.21126, 1
78, 2.93626, 3.21126, 1
79, 2.93258, 3.38429, 1
80, 2.95526, 3.2215, 1
81, 2.94733, 3.21946, 1
82, 2.93123, 3.36688, 1
83, 2.93888, 3.21744, 1
84, 2.94912, 3.21507, 1
85, 2.94301, 3.37242, 1
86, 2.9553, 3.21562, 1
87, 2.89882, 3.21907, 1
88, 2.95344, 3.21574, 1
89, 2.9512, 3.21702, 1
90, 2.97984, 3.21536, 1
