Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.02285, 0, 1
3, 3.01773, 3.17334, 1
4, 3.00029, 3.27043, 1
5, 3.04397, 3.27328, 1
6, 2.97574, 3.13504, 1
7, 3.0449, 3.24608, 1
8, 3.15802, 3.42835, 1
9, 2.98778, 3.18669, 1
10, 2.95984, 3.37984, 1
11, 3.03718, 3.39149, 1
12, 3.13165, 3.39642, 1
13, 3.13613, 3.18422, 1
14, 3.1449, 3.17619, 1
15, 2.95936, 3.18883, 1
16, 3.13158, 3.40384, 1
17, 3.16352, 3.17808, 1
18, 3.10067, 3.17702, 1
19, 2.94218, 3.18246, 1
20, 3.08694, 3.40576, 1
21, 2.94912, 3.1719, 1
22, 3.09453, 3.38042, 1
23, 2.94243, 3.18019, 1
24, 3.09206, 3.40298, 1
25, 3.14522, 3.17728, 1
26, 3.11091, 3.17235, 1
27, 2.94298, 3.17235, 1
28, 3.1416, 3.4135, 1
29, 3.10675, 3.16707, 1
30, 3.07178, 3.1703, 1
31, 2.94912, 3.17526, 1
32, 3.0663, 3.39424, 1
33, 3.1343, 3.17635, 1
34, 3.09968, 3.17434, 1
35, 2.88154, 3.16864, 1
36, 3.08861, 3.39763, 1
37, 3.19616, 3.17613, 1
38, 3.15242, 3.17235, 1
39, 2.93069, 3.16541, 1
40, 2.95322, 3.38694, 1
41, 3.10704, 3.37267, 1
42, 2.96134, 3.34282, 1
43, 2.94502, 3.16218, 1
44, 2.94298, 3.25632, 1
45, 2.93683, 3.25632, 1
46, 2.94899, 3.21536, 1
47, 2.95542, 3.21277, 1
48, 2.94928, 3.21258, 1
49, 2.96842, 3.22438, 1
50, 2.95936, 3.21837, 1
51, 2.93901, 3.35795, 1
52, 2.97984, 3.21331, 1
53, 2.96538, 3.35053, 1
54, 2.94294, 3.21725, 1
55, 2.98387, 3.21946, 1
56, 2.95274, 3.34986, 1
57, 2.94298, 3.21264, 1
58, 2.94387, 3.21741, 1
59, 2.96163, 3.34854, 1
60, 2.93827, 3.21933, 1
61, 2.94912, 3.21318, 1
62, 2.9624, 3.21677, 1
63, 2.9617, 3.21926, 1
64, 2.95488, 3.22211, 1
65, 2.94698, 3.21629, 1
66, 2.96125, 3.21917, 1
67, 2.9288, 3.35258, 1
68, 2.95741, 3.21776, 1
69, 2.74227, 3.21584, 1
70, 2.93683, 3.20602, 1
71, 2.92826, 3.21946, 1
72, 2.96426, 3.21517, 1
73, 2.93706, 3.21536, 1
74, 2.96154, 3.21571, 1
75, 2.94298, 3.20845, 1
76, 2.96374, 3.21523, 1
77, 2.95776, 3.21331, 1
78, 2.95526, 3.21651, 1
79, 2.9441, 3.22259, 1
80, 2.94093, 3.22387, 1
81, 2.94573, 3.35888, 1
82, 2.92026, 3.2177, 1
83, 2.93642, 3.35872, 1
84, 2.90989, 3.21946, 1
85, 2.97184, 3.21139, 1
86, 2.93683, 3.16621, 1
87, 2.93677, 3.16058, 1
88, 2.93021, 3.22067, 1
89, 2.94413, 3.21741, 1
90, 2.94349, 3.2191, 1
