Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.89421, 0, 1
3, 2.89066, 3.0271, 1
4, 3.00851, 3.19078, 1
5, 2.95853, 3.27014, 1
6, 3.03514, 3.25526, 1
7, 3.11942, 3.42835, 1
8, 3.13549, 3.17702, 1
9, 2.94058, 3.18464, 1
10, 3.08371, 3.38944, 1
11, 2.95958, 3.40333, 1
12, 2.976, 3.3841, 1
13, 2.97155, 3.38608, 1
14, 3.16573, 3.39174, 1
15, 3.10477, 3.19155, 1
16, 3.09021, 3.17878, 1
17, 2.75242, 3.18477, 1
18, 3.15341, 3.37584, 1
19, 2.95437, 3.18064, 1
20, 3.08659, 3.38573, 1
21, 2.94298, 3.36506, 1
22, 3.11427, 3.37475, 1
23, 3.14963, 3.1712, 1
24, 3.09658, 3.1703, 1
25, 3.12525, 3.17232, 1
26, 3.22752, 3.18259, 1
27, 2.74986, 3.1785, 1
28, 3.13728, 3.37926, 1
29, 2.96346, 3.36445, 1
30, 2.93683, 3.3833, 1
31, 3.0207, 3.40006, 1
32, 2.9871, 3.37709, 1
33, 3.08445, 3.38109, 1
34, 3.21741, 3.17235, 1
35, 2.8495, 3.17648, 1
36, 2.96358, 3.38234, 1
37, 3.18611, 3.38243, 1
38, 2.93734, 3.1672, 1
39, 2.94992, 3.39322, 1
40, 3.13286, 3.36925, 1
41, 2.99213, 3.16416, 1
42, 2.95094, 3.17642, 1
43, 2.93843, 3.25981, 1
44, 2.96595, 3.25427, 1
45, 2.95546, 3.2081, 1
46, 2.97283, 3.36342, 1
47, 2.95936, 3.21242, 1
48, 2.92512, 3.18253, 1
49, 2.93766, 3.22531, 1
50, 2.95552, 3.2215, 1
51, 2.93683, 3.36528, 1
52, 2.95024, 3.21654, 1
53, 2.95104, 3.22317, 1
54, 2.96349, 3.21235, 1
55, 2.96701, 3.2169, 1
56, 2.9535, 3.21946, 1
57, 2.97376, 3.21126, 1
58, 2.95306, 3.21501, 1
59, 2.9649, 3.36624, 1
60, 2.9551, 3.21635, 1
61, 2.94637, 3.2151, 1
62, 2.95037, 3.16867, 1
63, 2.94077, 3.17658, 1
64, 2.94707, 3.37254, 1
65, 2.92762, 3.21965, 1
66, 2.96307, 3.21126, 1
67, 2.94694, 3.21331, 1
68, 2.94381, 3.21536, 1
69, 2.9616, 3.20922, 1
70, 2.95117, 3.21306, 1
71, 2.94781, 3.36035, 1
72, 2.94906, 3.21741, 1
73, 2.93597, 3.21942, 1
74, 2.98182, 3.1785, 1
75, 2.94707, 3.36282, 1
76, 2.94298, 3.2169, 1
77, 3.02438, 3.21606, 1
78, 2.94656, 3.16624, 1
79, 2.92112, 3.17171, 1
80, 2.99357, 3.1688, 1
81, 2.92656, 3.16925, 1
82, 2.94195, 3.16986, 1
83, 2.94912, 3.2104, 1
84, 2.91018, 3.21811, 1
85, 2.94694, 3.21558, 1
86, 2.95178, 3.21725, 1
87, 2.9569, 3.21126, 1
88, 2.94979, 3.21414, 1
89, 2.95744, 3.21008, 1
90, 2.95629, 3.21949, 1
