Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.82266, 0, 1
3, 3.03133, 3.18624, 1
4, 2.98582, 3.48979, 1
5, 2.94218, 3.39149, 1
6, 3.03904, 3.40029, 1
7, 2.9737, 3.38685, 1
8, 2.99213, 3.40461, 1
9, 3.03898, 3.38669, 1
10, 3.03344, 3.38534, 1
11, 2.96739, 3.37322, 1
12, 3.12685, 3.41606, 1
13, 3.06173, 3.18352, 1
14, 3.10067, 3.17898, 1
15, 2.9431, 3.17821, 1
16, 2.98342, 3.40352, 1
17, 2.99008, 3.38762, 1
18, 2.96125, 3.37792, 1
19, 3.17978, 3.39226, 1
20, 3.11286, 3.17258, 1
21, 2.85082, 3.17754, 1
22, 3.12349, 3.37757, 1
23, 2.94096, 3.17738, 1
24, 3.07683, 3.39782, 1
25, 3.14493, 3.17072, 1
26, 3.08429, 3.17078, 1
27, 3.1304, 3.17187, 1
28, 3.09578, 3.16861, 1
29, 3.12048, 3.18138, 1
30, 3.11123, 3.18202, 1
31, 2.93418, 3.17133, 1
32, 2.95334, 3.396, 1
33, 3.19488, 3.36486, 1
34, 2.95117, 3.35411, 1
35, 2.95117, 3.38064, 1
36, 2.96755, 3.39558, 1
37, 3.10989, 3.37088, 1
38, 2.95725, 3.1607, 1
39, 2.96755, 3.26656, 1
40, 2.9239, 3.24918, 1
41, 2.95741, 3.2615, 1
42, 2.95178, 3.21763, 1
43, 2.95754, 3.20877, 1
44, 2.9368, 3.21677, 1
45, 2.95101, 3.35242, 1
46, 2.92637, 3.2175, 1
47, 2.95117, 3.22134, 1
48, 2.97027, 3.21206, 1
49, 2.95283, 3.36573, 1
50, 2.95178, 3.22605, 1
51, 2.93558, 3.21306, 1
52, 2.97978, 3.21536, 1
53, 2.9401, 3.21632, 1
54, 2.93267, 3.35546, 1
55, 2.94835, 3.21613, 1
56, 2.93875, 3.21741, 1
57, 2.94096, 3.34278, 1
58, 2.92678, 3.21331, 1
59, 2.96877, 3.21677, 1
60, 2.9337, 3.34438, 1
61, 2.95021, 3.2129, 1
62, 2.95168, 3.2129, 1
63, 2.93818, 3.34477, 1
64, 2.9545, 3.22355, 1
65, 2.74435, 3.21606, 1
66, 2.93904, 3.21114, 1
67, 2.93462, 3.34438, 1
68, 2.93261, 3.20877, 1
69, 2.94246, 3.35082, 1
70, 2.95488, 3.22099, 1
71, 2.95526, 3.21866, 1
72, 2.96358, 3.21126, 1
73, 2.98406, 3.22304, 1
74, 2.92544, 3.35258, 1
75, 2.96246, 3.20976, 1
76, 2.95578, 3.21763, 1
77, 2.94582, 3.16749, 1
78, 2.9473, 3.35296, 1
79, 2.95315, 3.22765, 1
80, 2.95526, 3.22016, 1
81, 2.94877, 3.35091, 1
82, 2.93747, 3.20848, 1
83, 2.93741, 3.21219, 1
84, 2.95581, 3.20851, 1
85, 2.92771, 3.21347, 1
86, 2.94102, 3.21946, 1
87, 2.96957, 3.21434, 1
88, 2.93683, 3.35984, 1
89, 2.96947, 3.21331, 1
90, 2.97437, 3.36678, 1
