Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.79037, 0, 1
3, 3.30304, 3.02598, 1
4, 3.02662, 3.19958, 1
5, 3.19261, 3.25837, 1
6, 3.35171, 3.43478, 1
7, 3.13549, 3.25837, 1
8, 3.15757, 3.18074, 1
9, 2.94442, 3.18432, 1
10, 3.02669, 3.40806, 1
11, 3.07558, 3.38458, 1
12, 2.96218, 3.1744, 1
13, 2.93059, 3.3849, 1
14, 2.98454, 3.40429, 1
15, 2.95421, 3.38048, 1
16, 3.10406, 3.38499, 1
17, 3.19952, 3.18269, 1
18, 2.93968, 3.16771, 1
19, 3.10042, 3.38944, 1
20, 3.08371, 3.18054, 1
21, 3.16416, 3.1759, 1
22, 3.1145, 3.16826, 1
23, 3.12525, 3.16362, 1
24, 3.10586, 3.1703, 1
25, 3.18717, 3.17962, 1
26, 3.11485, 3.17155, 1
27, 2.73654, 3.1688, 1
28, 2.96218, 3.36896, 1
29, 2.95952, 3.37958, 1
30, 3.12454, 3.39542, 1
31, 2.97165, 3.17434, 1
32, 2.94467, 3.3833, 1
33, 3.25619, 3.37258, 1
34, 3.08294, 3.16954, 1
35, 3.12582, 3.1639, 1
36, 2.94179, 3.17002, 1
37, 2.92637, 3.3833, 1
38, 3.00195, 3.39354, 1
39, 2.9527, 3.36749, 1
40, 2.95709, 3.2687, 1
41, 2.96262, 3.24659, 1
42, 2.94262, 3.25837, 1
43, 2.94115, 3.2215, 1
44, 2.93779, 3.20922, 1
45, 3.04701, 3.21514, 1
46, 2.93888, 3.16698, 1
47, 2.9425, 3.15875, 1
48, 2.95296, 3.17587, 1
49, 2.94778, 3.22765, 1
50, 2.95936, 3.21907, 1
51, 2.9383, 3.21053, 1
52, 2.95933, 3.21779, 1
53, 2.94736, 3.36282, 1
54, 2.95322, 3.21549, 1
55, 2.95542, 3.21536, 1
56, 2.91171, 3.21133, 1
57, 2.9456, 3.35667, 1
58, 2.93891, 3.20755, 1
59, 2.94291, 3.21072, 1
60, 2.94947, 3.20723, 1
61, 2.95306, 3.21437, 1
62, 2.96592, 3.21546, 1
63, 2.94912, 3.21741, 1
64, 2.93274, 3.36211, 1
65, 2.95709, 3.22016, 1
66, 2.93888, 3.20922, 1
67, 2.94269, 3.21066, 1
68, 2.93818, 3.21331, 1
69, 2.9551, 3.21328, 1
70, 2.96134, 3.21981, 1
71, 2.94976, 3.21325, 1
72, 2.9984, 3.17005, 1
73, 2.9185, 3.16621, 1
74, 2.94064, 3.16083, 1
75, 2.96608, 3.21536, 1
76, 2.95302, 3.21363, 1
77, 2.94438, 3.16416, 1
78, 2.92675, 3.20698, 1
79, 2.94502, 3.22765, 1
80, 2.94618, 3.21123, 1
81, 2.94941, 3.21898, 1
82, 2.9631, 3.21414, 1
83, 2.94749, 3.20922, 1
84, 2.92454, 3.21078, 1
85, 2.93456, 3.1761, 1
86, 2.96134, 3.34643, 1
87, 2.92557, 3.20922, 1
88, 2.97952, 3.34643, 1
89, 2.89958, 3.21331, 1
90, 2.95117, 3.34762, 1
