Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.64541, 0, 1
3, 3.07696, 3.17235, 1
4, 3.0017, 3.19878, 1
5, 2.99827, 3.26454, 1
6, 3.05357, 3.48752, 1
7, 3.12131, 3.38538, 1
8, 3.00646, 3.47546, 1
9, 2.97779, 3.37475, 1
10, 3.22883, 3.37782, 1
11, 2.8624, 3.37802, 1
12, 3.27242, 3.37456, 1
13, 3.04486, 3.38246, 1
14, 2.94826, 3.38125, 1
15, 3.18086, 3.18874, 1
16, 2.89014, 3.37498, 1
17, 2.98698, 3.3833, 1
18, 3.1065, 3.37453, 1
19, 2.88509, 3.37802, 1
20, 2.98493, 3.3769, 1
21, 3.1928, 3.36822, 1
22, 2.95853, 3.37219, 1
23, 2.97984, 3.37203, 1
24, 3.06403, 3.36762, 1
25, 3.18416, 3.37334, 1
26, 2.99187, 3.36269, 1
27, 3.0967, 3.37046, 1
28, 2.8712, 3.3792, 1
29, 3.01059, 3.37334, 1
30, 3.16621, 3.37405, 1
31, 2.95981, 3.36557, 1
32, 2.98598, 3.37168, 1
33, 3.00442, 3.36739, 1
34, 3.0113, 3.3704, 1
35, 2.89354, 3.36906, 1
36, 2.99885, 3.37024, 1
37, 3.00381, 3.36262, 1
38, 3.19334, 3.35882, 1
39, 3.05037, 3.36848, 1
40, 2.85696, 3.36691, 1
41, 2.88051, 3.36691, 1
42, 3.0097, 3.37347, 1
43, 3.0489, 3.37101, 1
44, 3.05901, 3.17405, 1
45, 2.80922, 3.17373, 1
46, 2.816, 3.3751, 1
47, 3.08019, 3.37526, 1
48, 3.0776, 3.17261, 1
49, 2.93994, 3.16829, 1
50, 2.89238, 3.3751, 1
51, 2.96173, 3.21245, 1
52, 2.88515, 3.36736, 1
53, 2.9224, 3.20915, 1
54, 2.8527, 3.36576, 1
55, 2.92278, 3.21498, 1
56, 2.89936, 3.35811, 1
57, 3.07405, 3.36365, 1
58, 2.82365, 3.1703, 1
59, 2.82022, 3.3695, 1
60, 3.0679, 3.36224, 1
61, 2.84672, 3.17162, 1
62, 3.0088, 3.36077, 1
63, 3.06995, 3.35997, 1
64, 2.94275, 3.17827, 1
65, 2.88243, 3.36589, 1
66, 3.03872, 3.37094, 1
67, 3.03066, 3.37174, 1
68, 3.07622, 3.36717, 1
69, 3.07622, 3.16643, 1
70, 2.96346, 3.16643, 1
71, 3.06381, 3.21526, 1
72, 3.06586, 2.86925, 1
73, 2.97818, 2.86445, 1
74, 3.03123, 3.17645, 1
75, 2.82224, 3.37101, 1
76, 2.83267, 3.36125, 1
77, 2.82464, 3.36496, 1
78, 2.75469, 3.37136, 1
79, 2.79766, 3.46122, 1
80, 2.84115, 3.37069, 1
81, 2.75754, 3.36691, 1
82, 2.82525, 3.36486, 1
83, 2.83859, 3.36522, 1
84, 2.77958, 3.36301, 1
85, 2.83443, 3.36282, 1
86, 2.73942, 3.37046, 1
87, 2.79142, 3.36362, 1
88, 2.8209, 3.36934, 1
89, 2.7992, 3.3679, 1
90, 3.02899, 3.36883, 1
