Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.03498, 0, 1
3, 3.02285, 3.45037, 1
4, 2.95322, 3.20102, 1
5, 3.29318, 3.37856, 1
6, 3.26656, 3.38739, 1
7, 2.95171, 3.38294, 1
8, 3.00819, 3.37501, 1
9, 2.97478, 3.37533, 1
10, 3.0295, 3.37507, 1
11, 2.96515, 3.38467, 1
12, 2.9719, 3.38381, 1
13, 2.97424, 3.37715, 1
14, 3.21843, 3.37706, 1
15, 3.15117, 3.37722, 1
16, 2.9872, 3.46378, 1
17, 3.08224, 3.37642, 1
18, 3.20317, 3.46963, 1
19, 2.9799, 3.37933, 1
20, 2.99494, 3.3791, 1
21, 2.97565, 3.37197, 1
22, 3.00237, 3.37219, 1
23, 2.99418, 3.37168, 1
24, 2.97574, 3.36691, 1
25, 2.98464, 3.37216, 1
26, 3.21331, 3.37296, 1
27, 2.97126, 3.37101, 1
28, 2.58186, 3.37456, 1
29, 2.7496, 3.37651, 1
30, 3.01366, 3.37363, 1
31, 2.98794, 3.36864, 1
32, 2.97062, 3.36717, 1
33, 3.18077, 3.37098, 1
34, 3.19789, 3.3728, 1
35, 2.99213, 3.37066, 1
36, 2.99622, 3.36515, 1
37, 2.97654, 3.37066, 1
38, 3.23763, 3.37251, 1
39, 2.98563, 3.37715, 1
40, 3.00646, 3.36682, 1
41, 2.88544, 3.36077, 1
42, 3.10506, 3.38048, 1
43, 3.13408, 3.17053, 1
44, 3.01088, 3.17123, 1
45, 2.82765, 3.37142, 1
46, 2.80986, 3.36704, 1
47, 3.06387, 3.3617, 1
48, 2.85072, 3.37306, 1
49, 3.01882, 3.37565, 1
50, 2.83715, 3.37443, 1
51, 3.08262, 3.37715, 1
52, 3.04979, 3.16877, 1
53, 3.03296, 3.16621, 1
54, 3.05197, 3.36637, 1
55, 2.82336, 3.16413, 1
56, 3.02141, 3.36896, 1
57, 3.09248, 3.16285, 1
58, 2.94707, 3.16374, 1
59, 2.8584, 3.36451, 1
60, 3.08291, 3.36112, 1
61, 2.9696, 3.16566, 1
62, 2.95392, 3.36486, 1
63, 3.05766, 3.3648, 1
64, 2.75917, 3.18, 1
65, 2.8065, 3.18045, 1
66, 3.07661, 3.35917, 1
67, 2.82016, 3.1665, 1
68, 3.08634, 3.36672, 1
69, 2.82864, 3.16342, 1
70, 3.04349, 3.36717, 1
71, 3.1017, 3.16416, 1
72, 2.99661, 3.16762, 1
73, 2.9216, 3.36486, 1
74, 2.87501, 3.36099, 1
75, 3.00925, 3.36112, 1
76, 3.01245, 3.36077, 1
77, 3.10416, 3.36749, 1
78, 2.83446, 3.16547, 1
79, 3.0695, 3.38051, 1
80, 3.06432, 3.18259, 1
81, 3.06374, 3.16416, 1
82, 3.07619, 3.16838, 1
83, 2.83139, 3.17747, 1
84, 2.83046, 3.37306, 1
85, 2.74432, 3.36918, 1
86, 2.95142, 3.17155, 1
87, 2.8305, 3.44749, 1
88, 2.75523, 3.37101, 1
89, 2.74842, 3.36515, 1
90, 2.82634, 3.36442, 1
