Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.85901, 0, 1
3, 3.29661, 3.02899, 1
4, 3.18032, 3.18874, 1
5, 3.21078, 3.37747, 1
6, 3.02694, 3.38125, 1
7, 2.96541, 3.37715, 1
8, 3.14147, 3.37853, 1
9, 3.01238, 3.46317, 1
10, 2.97574, 3.37331, 1
11, 2.99094, 3.37558, 1
12, 3.00397, 3.37472, 1
13, 3.0208, 3.37715, 1
14, 2.9967, 3.37715, 1
15, 2.97747, 3.37469, 1
16, 2.74637, 3.37149, 1
17, 3.20445, 3.37754, 1
18, 2.91226, 3.37216, 1
19, 3.09085, 3.38515, 1
20, 2.88688, 3.36819, 1
21, 3.1785, 3.37571, 1
22, 2.96573, 3.35683, 1
23, 2.95526, 3.38086, 1
24, 2.97984, 3.36579, 1
25, 3.02269, 3.35872, 1
26, 2.99606, 3.36896, 1
27, 3.00195, 3.36896, 1
28, 2.99418, 3.36634, 1
29, 3.22355, 3.36896, 1
30, 3.1657, 3.3649, 1
31, 2.89418, 3.36627, 1
32, 3.11341, 3.36432, 1
33, 2.94035, 3.35952, 1
34, 3.07814, 3.3823, 1
35, 2.99827, 3.16486, 1
36, 2.96346, 3.16166, 1
37, 3.01078, 3.36019, 1
38, 2.97642, 3.36291, 1
39, 2.96602, 3.3648, 1
40, 3.10307, 3.3689, 1
41, 2.91648, 3.44678, 1
42, 2.85526, 3.36282, 1
43, 3.0937, 3.36214, 1
44, 3.04704, 3.45293, 1
45, 2.80646, 3.37354, 1
46, 2.82224, 3.35872, 1
47, 3.01008, 3.36387, 1
48, 3.09248, 3.36896, 1
49, 3.09686, 3.17254, 1
50, 3.08349, 3.1679, 1
51, 3.10682, 3.16384, 1
52, 3.02304, 3.1631, 1
53, 3.07984, 3.37098, 1
54, 3.06909, 3.16416, 1
55, 3.03309, 3.16707, 1
56, 3.05923, 3.35843, 1
57, 3.0768, 3.16282, 1
58, 2.99405, 3.15846, 1
59, 3.0721, 3.35629, 1
60, 3.06768, 3.15802, 1
61, 2.94278, 3.16416, 1
62, 2.87539, 3.35763, 1
63, 3.0679, 3.36291, 1
64, 2.99651, 3.16832, 1
65, 2.9977, 3.37056, 1
66, 3.07238, 3.16659, 1
67, 2.9143, 3.16896, 1
68, 2.84058, 3.36243, 1
69, 2.83443, 3.36736, 1
70, 2.81261, 3.36518, 1
71, 2.83955, 3.36077, 1
72, 2.75107, 3.35779, 1
73, 2.79946, 3.3655, 1
74, 3.06912, 3.37101, 1
75, 2.93635, 3.16077, 1
76, 2.85901, 3.35872, 1
77, 3.06429, 3.20778, 1
78, 2.82243, 3.16656, 1
79, 2.99114, 3.37091, 1
80, 3.08445, 3.36918, 1
81, 3.072, 3.16509, 1
82, 2.78733, 3.16384, 1
83, 3.05994, 3.3688, 1
84, 3.0711, 3.16525, 1
85, 2.81594, 3.15939, 1
86, 2.92614, 3.36045, 1
87, 2.88563, 3.36083, 1
88, 2.75642, 3.36128, 1
89, 3.0761, 3.36726, 1
90, 2.93197, 3.1648, 1
