Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.58662, 0, 1
3, 3.10886, 3.23379, 1
4, 3.11501, 3.18669, 1
5, 2.95117, 3.1784, 1
6, 3.22198, 3.42842, 1
7, 2.96701, 3.17482, 1
8, 3.17843, 3.38739, 1
9, 2.96058, 3.17155, 1
10, 2.9673, 3.41197, 1
11, 2.9689, 3.38544, 1
12, 2.95312, 3.3792, 1
13, 3.22349, 3.38739, 1
14, 3.09885, 3.18918, 1
15, 3.09859, 3.1744, 1
16, 2.9551, 3.17728, 1
17, 3.26861, 3.39091, 1
18, 2.96858, 3.31024, 1
19, 3.10048, 3.38778, 1
20, 3.09101, 3.17667, 1
21, 2.93155, 3.16621, 1
22, 3.18474, 3.40118, 1
23, 2.94054, 3.17437, 1
24, 2.94954, 3.37949, 1
25, 2.98998, 3.38522, 1
26, 3.21456, 3.38755, 1
27, 3.12934, 3.1721, 1
28, 3.08608, 3.17126, 1
29, 2.94992, 3.16995, 1
30, 3.1273, 3.39923, 1
31, 3.1255, 3.17757, 1
32, 3.08224, 3.1785, 1
33, 3.1703, 3.15616, 1
34, 3.12973, 3.16006, 1
35, 3.08966, 3.16794, 1
36, 3.09709, 3.16006, 1
37, 2.94326, 3.15482, 1
38, 2.94893, 3.40102, 1
39, 3.13507, 3.37658, 1
40, 3.13402, 3.16051, 1
41, 2.9569, 3.15904, 1
42, 2.95443, 3.29226, 1
43, 2.92454, 3.24854, 1
44, 2.93667, 3.24819, 1
45, 2.93475, 3.21123, 1
46, 2.94195, 3.37267, 1
47, 2.9728, 3.21741, 1
48, 2.93859, 3.22733, 1
49, 2.9513, 3.21821, 1
50, 2.94534, 3.2255, 1
51, 2.95338, 3.21702, 1
52, 2.93014, 3.21686, 1
53, 2.94573, 3.21043, 1
54, 2.94707, 3.21206, 1
55, 2.9481, 3.21536, 1
56, 2.95731, 3.21472, 1
57, 2.92986, 3.21728, 1
58, 2.95382, 3.21107, 1
59, 2.92419, 3.20922, 1
60, 2.9655, 3.36864, 1
61, 2.9321, 3.21126, 1
62, 2.92838, 3.22013, 1
63, 2.94707, 3.21843, 1
64, 2.86672, 3.2272, 1
65, 2.96717, 3.2255, 1
66, 2.94307, 3.21846, 1
67, 2.9447, 3.16938, 1
68, 2.95123, 3.21946, 1
69, 2.95693, 3.21786, 1
70, 2.95037, 3.21085, 1
71, 2.95987, 3.2081, 1
72, 2.9225, 3.21398, 1
73, 2.94518, 3.212, 1
74, 2.96739, 3.21709, 1
75, 2.972, 3.20922, 1
76, 2.93814, 3.16416, 1
77, 2.91808, 3.1704, 1
78, 2.92659, 3.16621, 1
79, 2.95117, 3.21968, 1
80, 2.96346, 3.21536, 1
81, 2.94538, 3.21126, 1
82, 2.94925, 3.21968, 1
83, 2.96762, 3.35482, 1
84, 2.9184, 3.22304, 1
85, 2.95382, 3.2215, 1
86, 2.93286, 3.36038, 1
87, 2.95062, 3.21344, 1
88, 2.94678, 3.21523, 1
89, 2.94502, 3.21216, 1
90, 2.93709, 3.21309, 1
