Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.61549, 0, 1
3, 3.10822, 3.16998, 1
4, 3.01466, 3.19194, 1
5, 2.98304, 3.26797, 1
6, 3.26173, 3.4745, 1
7, 3.1744, 3.1761, 1
8, 2.96438, 3.17728, 1
9, 3.09363, 3.38304, 1
10, 2.9737, 3.18669, 1
11, 3.10067, 3.39302, 1
12, 3.11514, 3.17747, 1
13, 3.11667, 3.18637, 1
14, 3.11562, 3.19283, 1
15, 2.96714, 3.17555, 1
16, 2.9392, 3.38739, 1
17, 3.26656, 3.38944, 1
18, 3.08355, 3.32186, 1
19, 3.09747, 3.1744, 1
20, 3.16509, 3.16797, 1
21, 2.92045, 3.17706, 1
22, 3.10842, 3.39795, 1
23, 3.10525, 3.1711, 1
24, 3.10499, 3.17184, 1
25, 2.94502, 3.17504, 1
26, 2.95322, 3.39379, 1
27, 3.13907, 3.38333, 1
28, 3.11469, 3.17875, 1
29, 2.95936, 3.17965, 1
30, 2.97584, 3.4033, 1
31, 3.11654, 3.38125, 1
32, 2.9335, 3.36234, 1
33, 3.13469, 3.37107, 1
34, 2.95322, 3.17587, 1
35, 3.07299, 3.37981, 1
36, 3.14294, 3.1545, 1
37, 2.93466, 3.17344, 1
38, 3.1168, 3.39779, 1
39, 2.96426, 3.1583, 1
40, 2.94707, 3.27808, 1
41, 2.93299, 3.25402, 1
42, 2.95322, 3.24931, 1
43, 2.93597, 3.36605, 1
44, 2.96496, 3.21142, 1
45, 2.95936, 3.21898, 1
46, 2.93923, 3.35667, 1
47, 2.9672, 3.21427, 1
48, 2.96198, 3.22282, 1
49, 2.95133, 3.2215, 1
50, 2.95526, 3.21728, 1
51, 2.96346, 3.21062, 1
52, 2.95523, 3.21082, 1
53, 2.92982, 3.21798, 1
54, 2.93706, 3.21392, 1
55, 2.93478, 3.21546, 1
56, 2.95498, 3.20867, 1
57, 2.94912, 3.36179, 1
58, 2.92483, 3.21171, 1
59, 2.94691, 3.21536, 1
60, 2.93478, 3.37853, 1
61, 2.95661, 3.35667, 1
62, 2.95526, 3.21488, 1
63, 2.95293, 3.21411, 1
64, 2.95526, 3.22157, 1
65, 2.97574, 3.21741, 1
66, 2.94122, 3.21581, 1
67, 2.9225, 3.21293, 1
68, 2.94147, 3.21331, 1
69, 2.94707, 3.20922, 1
70, 2.95139, 3.17056, 1
71, 2.96077, 3.36077, 1
72, 2.94502, 3.21331, 1
73, 2.9647, 3.36682, 1
74, 2.94502, 3.21376, 1
75, 2.92653, 3.36688, 1
76, 2.9591, 3.21331, 1
77, 2.96822, 3.2152, 1
78, 2.9473, 3.21331, 1
79, 2.95837, 3.22461, 1
80, 2.96368, 3.21126, 1
81, 2.9623, 3.21126, 1
82, 2.9543, 3.20934, 1
83, 2.94442, 3.21126, 1
84, 2.95731, 3.21344, 1
85, 2.93414, 3.17008, 1
86, 2.92998, 3.36406, 1
87, 2.97075, 3.21331, 1
88, 2.95731, 3.2143, 1
89, 2.94912, 3.36285, 1
90, 2.93059, 3.21629, 1
