Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.03514, 0, 1
3, 3.03283, 3.17494, 1
4, 3.08429, 3.25149, 1
5, 2.90317, 3.23869, 1
6, 2.64093, 2.87459, 1
7, 3.22493, 3.4056, 1
8, 2.94726, 3.3792, 1
9, 2.99216, 3.36224, 1
10, 2.9871, 3.36122, 1
11, 3.03946, 3.36077, 1
12, 2.88573, 3.3601, 1
13, 2.97158, 3.35603, 1
14, 3.01955, 3.36198, 1
15, 3.17715, 3.36189, 1
16, 2.99347, 3.45293, 1
17, 3.00006, 3.36509, 1
18, 3.19283, 3.3632, 1
19, 2.95731, 3.36829, 1
20, 2.98189, 3.3567, 1
21, 3.0152, 3.36038, 1
22, 2.7728, 3.35667, 1
23, 2.94422, 3.36282, 1
24, 2.99597, 3.36691, 1
25, 2.94768, 3.37306, 1
26, 3.2297, 3.37306, 1
27, 3.12934, 3.37069, 1
28, 3.19888, 3.37306, 1
29, 3.14122, 3.36502, 1
30, 3.20922, 3.45498, 1
31, 2.99936, 3.36166, 1
32, 2.99853, 3.36182, 1
33, 2.99322, 3.36282, 1
34, 3.02899, 3.3776, 1
35, 2.9991, 3.36259, 1
36, 2.9672, 3.35859, 1
37, 2.97821, 3.35453, 1
38, 3.01443, 3.35667, 1
39, 3.08842, 3.3576, 1
40, 3.10218, 3.45293, 1
41, 2.88618, 3.36362, 1
42, 3.12115, 3.36467, 1
43, 2.95683, 3.3681, 1
44, 2.86944, 3.3648, 1
45, 2.83978, 3.36691, 1
46, 3.06701, 3.36426, 1
47, 2.83616, 3.16211, 1
48, 3.06029, 3.36739, 1
49, 2.86771, 3.18054, 1
50, 2.75299, 3.37654, 1
51, 2.85699, 3.37146, 1
52, 3.07322, 3.36691, 1
53, 3.08029, 3.1744, 1
54, 2.75046, 3.36486, 1
55, 2.81107, 3.3648, 1
56, 2.85478, 3.36285, 1
57, 3.09248, 3.36077, 1
58, 3.07162, 3.36218, 1
59, 2.79552, 3.16643, 1
60, 3.06358, 3.35651, 1
61, 3.08224, 3.17046, 1
62, 3.00032, 3.16416, 1
63, 2.82624, 3.36077, 1
64, 3.09328, 3.37098, 1
65, 3.0712, 3.17021, 1
66, 2.95322, 3.16576, 1
67, 2.87334, 3.36128, 1
68, 2.92221, 3.36691, 1
69, 2.88771, 3.36691, 1
70, 2.79974, 3.36256, 1
71, 3.04538, 3.17334, 1
72, 3.08598, 3.36691, 1
73, 3.08045, 3.16854, 1
74, 2.95002, 3.16646, 1
75, 2.8631, 3.35837, 1
76, 2.8632, 3.36486, 1
77, 3.04333, 3.36883, 1
78, 3.09043, 3.37101, 1
79, 3.07469, 3.17885, 1
80, 3.08019, 3.16826, 1
81, 3.08458, 3.16826, 1
82, 3.00246, 3.1687, 1
83, 3.08838, 3.37002, 1
84, 3.08445, 3.16768, 1
85, 2.81126, 3.16915, 1
86, 3.0344, 3.35462, 1
87, 3.06995, 3.36419, 1
88, 2.816, 3.16893, 1
89, 3.02694, 3.36486, 1
90, 2.83347, 3.36131, 1
