Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.09376, 0, 1
3, 2.80576, 3.45683, 1
4, 2.90611, 3.47786, 1
5, 2.79805, 3.3809, 1
6, 2.9769, 3.45814, 1
7, 3.02781, 3.39398, 1
8, 2.95971, 3.37558, 1
9, 3.04954, 3.37514, 1
10, 2.99018, 3.37818, 1
11, 2.98381, 3.37974, 1
12, 3.11501, 3.3751, 1
13, 3.02099, 3.37891, 1
14, 2.94032, 3.40378, 1
15, 3.13549, 3.3792, 1
16, 3.16554, 3.46314, 1
17, 3.00138, 3.45933, 1
18, 2.98189, 3.37245, 1
19, 2.99827, 3.37098, 1
20, 2.99008, 3.36896, 1
21, 3.01798, 3.36896, 1
22, 3.00512, 3.36656, 1
23, 2.99235, 3.37021, 1
24, 3.13754, 3.3719, 1
25, 3.2176, 3.37306, 1
26, 2.97395, 3.36995, 1
27, 3.10272, 3.37158, 1
28, 2.9039, 3.36896, 1
29, 3.00858, 3.36835, 1
30, 2.98739, 3.37178, 1
31, 3.08838, 3.36688, 1
32, 2.92006, 3.36685, 1
33, 2.98803, 3.35901, 1
34, 2.99939, 3.37139, 1
35, 2.95562, 3.36077, 1
36, 2.75402, 3.16557, 1
37, 3.0249, 3.35904, 1
38, 2.98547, 3.36544, 1
39, 2.87376, 3.36077, 1
40, 2.97984, 3.36288, 1
41, 2.92774, 3.36282, 1
42, 3.05562, 3.37021, 1
43, 3.11088, 3.37101, 1
44, 3.07107, 3.16138, 1
45, 3.07814, 3.16243, 1
46, 3.06586, 3.36266, 1
47, 2.93069, 3.1617, 1
48, 2.8825, 3.36762, 1
49, 2.8209, 3.38048, 1
50, 2.81654, 3.37248, 1
51, 3.06544, 3.36461, 1
52, 3.07325, 3.36077, 1
53, 2.81482, 3.16051, 1
54, 3.07149, 3.36867, 1
55, 3.07453, 3.16803, 1
56, 3.01875, 3.16224, 1
57, 3.0887, 3.35856, 1
58, 2.84739, 3.16486, 1
59, 3.00938, 3.36454, 1
60, 3.08886, 3.36144, 1
61, 3.0464, 3.16218, 1
62, 3.00237, 3.16499, 1
63, 3.07814, 3.36474, 1
64, 3.06982, 3.17248, 1
65, 3.0351, 3.15968, 1
66, 3.07635, 3.15846, 1
67, 3.08429, 3.17082, 1
68, 3.08509, 3.16643, 1
69, 2.86278, 3.16387, 1
70, 2.92074, 3.36512, 1
71, 2.89107, 3.35734, 1
72, 3.07075, 3.21126, 1
73, 3.03098, 3.16211, 1
74, 2.93818, 3.36582, 1
75, 3.06064, 3.35594, 1
76, 3.08586, 3.17098, 1
77, 3.06506, 3.16298, 1
78, 3.06566, 3.16531, 1
79, 3.08019, 3.17299, 1
80, 3.08576, 3.16006, 1
81, 3.07578, 3.16211, 1
82, 3.09574, 3.17085, 1
83, 3.03222, 3.15926, 1
84, 2.99779, 3.3792, 1
85, 3.06986, 3.36682, 1
86, 3.04909, 3.16621, 1
87, 2.9911, 3.37325, 1
88, 3.07581, 3.36154, 1
89, 3.09453, 3.16211, 1
90, 3.07814, 3.16586, 1
