Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.66288, 0, 1
3, 3.10269, 3.1744, 1
4, 3.05869, 3.19482, 1
5, 2.89238, 3.2727, 1
6, 2.64368, 3.36845, 1
7, 3.18416, 3.46797, 1
8, 3.22762, 3.3881, 1
9, 2.97779, 3.37478, 1
10, 3.00646, 3.3751, 1
11, 2.98675, 3.38368, 1
12, 2.98429, 3.38573, 1
13, 2.97779, 3.37741, 1
14, 2.99418, 3.38125, 1
15, 2.99059, 3.37101, 1
16, 2.99008, 3.3753, 1
17, 3.17645, 3.37354, 1
18, 3.23082, 3.38125, 1
19, 2.98445, 3.37552, 1
20, 3.1785, 3.37715, 1
21, 3.16186, 3.45706, 1
22, 3.00672, 3.37875, 1
23, 2.99597, 3.36803, 1
24, 2.97558, 3.36678, 1
25, 2.98621, 3.36509, 1
26, 3.00189, 3.3657, 1
27, 3.01366, 3.36282, 1
28, 3.18016, 3.3687, 1
29, 2.97165, 3.45734, 1
30, 2.98614, 3.36915, 1
31, 3.18464, 3.37306, 1
32, 3.12938, 3.45155, 1
33, 2.98176, 3.45517, 1
34, 3.04128, 3.36896, 1
35, 3.19693, 3.36426, 1
36, 3.18259, 3.36477, 1
37, 2.98656, 3.36282, 1
38, 3.02899, 3.35667, 1
39, 2.99331, 3.3649, 1
40, 2.74032, 3.36093, 1
41, 2.97578, 3.35888, 1
42, 2.90115, 3.37168, 1
43, 2.97386, 3.36698, 1
44, 2.88563, 3.36845, 1
45, 3.09194, 3.36691, 1
46, 3.05402, 3.16416, 1
47, 3.00838, 3.3728, 1
48, 3.08352, 3.18118, 1
49, 3.01955, 3.1729, 1
50, 2.84058, 3.3681, 1
51, 2.82922, 3.37677, 1
52, 3.0224, 3.37402, 1
53, 3.07504, 3.36883, 1
54, 2.79878, 3.16445, 1
55, 3.00605, 3.36896, 1
56, 3.05811, 3.36618, 1
57, 2.82054, 3.16682, 1
58, 3.05837, 3.37101, 1
59, 3.07309, 3.16963, 1
60, 3.01466, 3.1632, 1
61, 3.08634, 3.36176, 1
62, 2.82717, 3.1656, 1
63, 2.89587, 3.37056, 1
64, 2.90608, 3.36691, 1
65, 2.93069, 3.23174, 1
66, 2.8817, 3.35718, 1
67, 2.97434, 3.36502, 1
68, 2.86515, 3.35667, 1
69, 3.07622, 3.36774, 1
70, 2.83363, 3.16394, 1
71, 3.06966, 3.35872, 1
72, 3.0479, 3.1656, 1
73, 2.80342, 3.16592, 1
74, 3.04742, 3.36077, 1
75, 3.07302, 3.36691, 1
76, 2.9143, 3.1625, 1
77, 2.8801, 3.36448, 1
78, 3.02115, 3.36438, 1
79, 3.03718, 3.37664, 1
80, 3.07661, 3.37152, 1
81, 2.81894, 3.16355, 1
82, 2.788, 3.36886, 1
83, 3.05744, 3.36234, 1
84, 3.0664, 3.16077, 1
85, 3.07693, 3.16467, 1
86, 3.07386, 3.16186, 1
87, 3.01936, 3.15856, 1
88, 3.06749, 3.36509, 1
89, 3.04618, 3.15882, 1
90, 3.03363, 3.37376, 1
