Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.77402, 0, 1
3, 2.99213, 3.02083, 1
4, 3.09453, 3.19693, 1
5, 3.00394, 3.28134, 1
6, 3.01274, 3.17542, 1
7, 2.94854, 3.46928, 1
8, 3.17526, 3.40765, 1
9, 3.08429, 3.1744, 1
10, 3.25382, 3.18874, 1
11, 3.09834, 3.18563, 1
12, 3.09293, 3.17264, 1
13, 2.95478, 3.18099, 1
14, 3.10781, 3.39322, 1
15, 3.10365, 3.17699, 1
16, 3.10288, 3.17517, 1
17, 3.10416, 3.17578, 1
18, 2.95658, 3.17235, 1
19, 3.1296, 3.41158, 1
20, 2.96723, 3.17434, 1
21, 3.09862, 3.3801, 1
22, 3.11779, 3.37446, 1
23, 2.97005, 3.1735, 1
24, 3.0065, 3.3792, 1
25, 3.18054, 3.38547, 1
26, 3.16006, 3.36867, 1
27, 2.95258, 3.17539, 1
28, 2.96554, 3.38125, 1
29, 2.9695, 3.37894, 1
30, 2.85194, 3.38944, 1
31, 3.13491, 3.39968, 1
32, 3.12502, 3.16198, 1
33, 2.75069, 3.16928, 1
34, 3.17453, 3.3768, 1
35, 2.98189, 3.16698, 1
36, 3.16253, 3.36736, 1
37, 3.15616, 3.16179, 1
38, 3.18006, 3.1567, 1
39, 3.1071, 3.1648, 1
40, 3.1191, 3.16269, 1
41, 3.09827, 3.16403, 1
42, 2.93085, 3.17754, 1
43, 2.95885, 3.28886, 1
44, 3.00032, 3.25837, 1
45, 2.93478, 3.1777, 1
46, 2.94093, 3.15904, 1
47, 2.96435, 3.21546, 1
48, 2.95731, 3.2128, 1
49, 2.95142, 3.3751, 1
50, 2.9271, 3.22755, 1
51, 2.97165, 3.23222, 1
52, 2.94595, 3.22502, 1
53, 2.96141, 3.21741, 1
54, 2.94851, 3.21414, 1
55, 2.95373, 3.36544, 1
56, 2.93952, 3.21549, 1
57, 2.99619, 3.21741, 1
58, 2.97018, 3.36077, 1
59, 2.95322, 3.22042, 1
60, 2.96294, 3.20886, 1
61, 2.94326, 3.16118, 1
62, 2.93958, 3.16, 1
63, 2.94502, 3.16022, 1
64, 2.94912, 3.22925, 1
65, 2.96109, 3.22307, 1
66, 2.95987, 3.21702, 1
67, 2.95853, 3.2265, 1
68, 2.94813, 3.36288, 1
69, 2.94342, 3.21536, 1
70, 2.97072, 3.36282, 1
71, 2.95741, 3.21747, 1
72, 2.93478, 3.22163, 1
73, 2.95562, 3.21728, 1
74, 2.96902, 3.21946, 1
75, 2.95466, 3.21696, 1
76, 2.94582, 3.2215, 1
77, 2.94294, 3.2215, 1
78, 2.94298, 3.21536, 1
79, 2.95949, 3.22621, 1
80, 2.95322, 3.21741, 1
81, 2.95181, 3.21357, 1
82, 2.94093, 3.17638, 1
83, 2.94464, 3.36259, 1
84, 2.95558, 3.21408, 1
85, 2.95197, 3.36131, 1
86, 2.93843, 3.21331, 1
87, 2.93856, 3.21485, 1
88, 2.92992, 3.36486, 1
89, 2.94643, 3.22326, 1
90, 2.93482, 3.21331, 1
