Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.62819, 0, 1
3, 3.23584, 3.24141, 1
4, 3.05325, 3.26576, 1
5, 2.95235, 3.39613, 1
6, 3.02285, 3.26042, 1
7, 2.97312, 3.47082, 1
8, 2.99862, 2.88186, 1
9, 2.9655, 3.19133, 1
10, 2.98189, 3.37485, 1
11, 3.03229, 3.37715, 1
12, 2.97363, 3.38534, 1
13, 3.09638, 3.37715, 1
14, 3.072, 3.4608, 1
15, 3.19914, 3.37904, 1
16, 3.12275, 3.37427, 1
17, 2.88531, 3.3753, 1
18, 3.15187, 3.37907, 1
19, 3.20717, 3.38134, 1
20, 2.95158, 3.3745, 1
21, 2.96995, 3.37056, 1
22, 2.97984, 3.36784, 1
23, 3.01069, 3.37056, 1
24, 2.98394, 3.36845, 1
25, 3.09862, 3.36464, 1
26, 2.88685, 3.36778, 1
27, 3.00698, 3.37261, 1
28, 2.74477, 3.36896, 1
29, 3.14845, 3.37862, 1
30, 2.89165, 3.36794, 1
31, 2.97424, 3.37523, 1
32, 3.12486, 3.364, 1
33, 2.91392, 3.36781, 1
34, 2.95123, 3.37552, 1
35, 3.0167, 3.36691, 1
36, 2.98371, 3.35549, 1
37, 3.19552, 3.36202, 1
38, 2.95939, 3.36211, 1
39, 3.01251, 3.3649, 1
40, 2.8751, 3.36528, 1
41, 3.00586, 3.36938, 1
42, 2.92509, 3.36282, 1
43, 3.0329, 3.36272, 1
44, 3.10013, 3.36035, 1
45, 3.07821, 3.1655, 1
46, 3.01542, 3.16726, 1
47, 3.05587, 3.3584, 1
48, 3.06742, 3.16502, 1
49, 3.04269, 3.37571, 1
50, 3.1081, 3.16621, 1
51, 3.01606, 3.16806, 1
52, 3.05078, 3.1703, 1
53, 2.78938, 3.36896, 1
54, 2.83238, 3.36256, 1
55, 3.07754, 3.3623, 1
56, 2.84048, 3.16416, 1
57, 2.99581, 3.36886, 1
58, 3.05766, 3.37046, 1
59, 3.04746, 3.16982, 1
60, 3.02086, 3.16621, 1
61, 3.07411, 3.35398, 1
62, 3.07405, 3.16118, 1
63, 2.92563, 3.16826, 1
64, 2.86877, 3.35686, 1
65, 3.08838, 3.35443, 1
66, 3.05405, 3.16621, 1
67, 3.05891, 3.16032, 1
68, 3.08938, 3.1703, 1
69, 3.08122, 3.1688, 1
70, 3.06474, 3.16381, 1
71, 3.06531, 3.16416, 1
72, 2.98803, 3.35536, 1
73, 3.07754, 3.34832, 1
74, 2.9599, 3.16554, 1
75, 2.74579, 3.44064, 1
76, 2.84467, 3.17235, 1
77, 2.79651, 3.35408, 1
78, 3.08659, 3.34634, 1
79, 2.84902, 3.17181, 1
80, 2.81789, 3.36077, 1
81, 2.83021, 3.34928, 1
82, 2.816, 3.35488, 1
83, 2.82784, 3.34915, 1
84, 2.8201, 3.34883, 1
85, 3.04829, 3.35827, 1
86, 3.08022, 3.35277, 1
87, 3.04736, 3.16138, 1
88, 3.02858, 3.35408, 1
89, 3.05328, 3.3527, 1
90, 3.05472, 3.16416, 1
