Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.96077, 0, 1
3, 3.08429, 3.24912, 1
4, 3.04413, 3.19693, 1
5, 3.00256, 3.16346, 1
6, 3.00237, 3.18054, 1
7, 3.12381, 3.46342, 1
8, 2.9681, 3.18118, 1
9, 3.15802, 3.38717, 1
10, 2.9737, 3.1847, 1
11, 3.09482, 3.40586, 1
12, 2.77395, 3.17632, 1
13, 3.07693, 3.38534, 1
14, 2.98029, 3.18368, 1
15, 3.09658, 3.40378, 1
16, 2.95565, 3.18506, 1
17, 3.0896, 3.39562, 1
18, 3.14675, 3.36506, 1
19, 2.9359, 3.18931, 1
20, 3.25248, 3.39094, 1
21, 3.12115, 3.33171, 1
22, 2.8584, 3.16826, 1
23, 2.98803, 3.40432, 1
24, 2.94086, 3.3792, 1
25, 3.08227, 3.3792, 1
26, 3.1191, 3.17168, 1
27, 3.07728, 3.17062, 1
28, 3.11667, 3.16896, 1
29, 3.15802, 3.18045, 1
30, 2.94912, 3.17414, 1
31, 2.93158, 3.40173, 1
32, 3.04803, 3.37901, 1
33, 2.91555, 3.37878, 1
34, 2.96346, 3.3792, 1
35, 3.16874, 3.38992, 1
36, 3.09555, 3.16502, 1
37, 3.13514, 3.1681, 1
38, 2.93117, 3.15648, 1
39, 3.08829, 3.39139, 1
40, 3.13187, 3.16435, 1
41, 3.11654, 3.17363, 1
42, 2.9345, 3.16099, 1
43, 2.93843, 3.28704, 1
44, 2.99987, 3.25149, 1
45, 2.93366, 3.35053, 1
46, 2.93184, 3.21568, 1
47, 2.9679, 3.21741, 1
48, 2.95299, 3.35101, 1
49, 2.93325, 3.21942, 1
50, 2.94298, 3.21414, 1
51, 2.92586, 3.2215, 1
52, 2.93837, 3.21971, 1
53, 2.94544, 3.21542, 1
54, 2.91955, 3.34304, 1
55, 2.97075, 3.21315, 1
56, 2.94845, 3.21126, 1
57, 2.94701, 3.20922, 1
58, 2.9615, 3.20646, 1
59, 2.93907, 3.21341, 1
60, 2.95216, 3.21302, 1
61, 2.93878, 3.20758, 1
62, 2.92531, 3.21283, 1
63, 2.96371, 3.21491, 1
64, 2.94298, 3.36691, 1
65, 2.92707, 3.21517, 1
66, 2.97334, 3.34893, 1
67, 2.94717, 3.21568, 1
68, 2.95926, 3.2152, 1
69, 2.92864, 3.21693, 1
70, 2.93651, 3.21741, 1
71, 2.93478, 3.21741, 1
72, 2.93731, 3.21453, 1
73, 2.94208, 3.21594, 1
74, 2.94298, 3.34845, 1
75, 2.94003, 3.21574, 1
76, 2.98157, 3.21526, 1
77, 2.96659, 3.36077, 1
78, 2.93622, 3.35219, 1
79, 2.95802, 3.22128, 1
80, 2.9425, 3.21939, 1
81, 2.9655, 3.34726, 1
82, 2.94381, 3.22154, 1
83, 2.94256, 3.21126, 1
84, 2.94093, 3.21373, 1
85, 2.95322, 3.2089, 1
86, 2.94669, 3.21946, 1
87, 2.95949, 3.21446, 1
88, 2.9553, 3.17965, 1
89, 2.95936, 3.36317, 1
90, 2.94093, 3.20963, 1
