Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.62109, 0, 1
3, 3.15014, 3.25533, 1
4, 3.01926, 3.38874, 1
5, 2.9992, 3.23962, 1
6, 3.02285, 3.46134, 1
7, 2.96166, 3.38886, 1
8, 3.00966, 3.38717, 1
9, 2.94502, 3.38138, 1
10, 3.18682, 3.41443, 1
11, 2.9408, 3.18874, 1
12, 3.25837, 3.38198, 1
13, 2.93949, 3.37334, 1
14, 2.99056, 3.40858, 1
15, 3.12432, 3.39187, 1
16, 3.11037, 3.37478, 1
17, 3.17997, 3.17738, 1
18, 3.11782, 3.17034, 1
19, 3.08477, 3.17667, 1
20, 2.93683, 3.17421, 1
21, 3.12525, 3.3745, 1
22, 3.06048, 3.17987, 1
23, 2.94474, 3.1681, 1
24, 3.13549, 3.37958, 1
25, 3.18464, 3.17312, 1
26, 3.08838, 3.18074, 1
27, 2.93888, 3.1673, 1
28, 2.78362, 3.38237, 1
29, 3.01117, 3.38035, 1
30, 3.10621, 3.39642, 1
31, 3.0823, 3.16634, 1
32, 2.92454, 3.16944, 1
33, 2.94909, 3.37322, 1
34, 2.95341, 3.3983, 1
35, 2.93712, 3.37251, 1
36, 3.09658, 3.36486, 1
37, 2.94093, 3.16189, 1
38, 3.03962, 3.39558, 1
39, 3.13421, 3.37322, 1
40, 3.10579, 3.16867, 1
41, 2.85318, 3.15946, 1
42, 2.95914, 3.2792, 1
43, 2.9329, 3.25507, 1
44, 2.93888, 3.36227, 1
45, 2.92045, 3.2135, 1
46, 2.9544, 3.21974, 1
47, 2.93933, 3.36896, 1
48, 2.95251, 3.22819, 1
49, 2.96381, 3.2265, 1
50, 2.9561, 3.3767, 1
51, 2.94288, 3.21792, 1
52, 2.95232, 3.21504, 1
53, 2.95037, 3.21286, 1
54, 2.91805, 3.21501, 1
55, 2.9576, 3.36301, 1
56, 2.94928, 3.22042, 1
57, 2.95283, 3.20739, 1
58, 2.96166, 3.21264, 1
59, 2.95082, 3.2176, 1
60, 2.94592, 3.21312, 1
61, 2.94435, 3.21581, 1
62, 2.95782, 3.35834, 1
63, 2.95114, 3.21155, 1
64, 2.94909, 3.2241, 1
65, 2.95853, 3.3607, 1
66, 2.94298, 3.2153, 1
67, 2.95261, 3.21043, 1
68, 2.93446, 3.21536, 1
69, 2.93683, 3.35376, 1
70, 2.93069, 3.21395, 1
71, 2.95805, 3.17267, 1
72, 2.93366, 3.1625, 1
73, 2.9496, 3.21101, 1
74, 2.94502, 3.21696, 1
75, 2.93923, 3.21536, 1
76, 2.95293, 3.21651, 1
77, 2.96054, 3.21267, 1
78, 2.95808, 3.21331, 1
79, 2.91341, 3.22458, 1
80, 2.95629, 3.21926, 1
81, 2.94707, 3.21866, 1
82, 2.93859, 3.35072, 1
83, 2.93274, 3.21536, 1
84, 2.94707, 3.35258, 1
85, 2.92813, 3.2079, 1
86, 2.96099, 3.1783, 1
87, 2.94918, 3.35021, 1
88, 2.95859, 3.21773, 1
89, 2.92819, 3.2209, 1
90, 2.94989, 3.21027, 1
