Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.80582, 0, 1
3, 3.10886, 3.0249, 1
4, 2.96854, 3.18669, 1
5, 3.02694, 3.18259, 1
6, 3.14163, 3.42093, 1
7, 2.98669, 3.19565, 1
8, 2.96346, 2.88925, 1
9, 3.2232, 3.37747, 1
10, 3.2111, 3.4689, 1
11, 3.00256, 3.37917, 1
12, 2.95936, 3.37322, 1
13, 3.1105, 3.37574, 1
14, 3.21946, 3.3792, 1
15, 2.9696, 3.37306, 1
16, 2.98598, 3.38125, 1
17, 3.00032, 3.37344, 1
18, 3.20512, 3.37715, 1
19, 2.98189, 3.37094, 1
20, 2.97574, 3.36966, 1
21, 3.09187, 3.36896, 1
22, 3.20758, 3.36944, 1
23, 2.99475, 3.37101, 1
24, 3.1703, 3.36832, 1
25, 2.97779, 3.37162, 1
26, 3.0176, 3.3743, 1
27, 3.1392, 3.36691, 1
28, 3.00858, 3.45875, 1
29, 3.00237, 3.36515, 1
30, 3.18138, 3.36854, 1
31, 2.97789, 3.36896, 1
32, 2.99203, 3.36842, 1
33, 3.16115, 3.36294, 1
34, 3.02454, 3.46214, 1
35, 2.99418, 3.36486, 1
36, 2.97021, 3.35603, 1
37, 2.98598, 3.36282, 1
38, 3.21536, 3.36474, 1
39, 2.96957, 3.36173, 1
40, 3.00122, 3.36906, 1
41, 3.09658, 3.35667, 1
42, 2.8759, 3.36099, 1
43, 2.8631, 3.35984, 1
44, 3.03347, 3.36083, 1
45, 3.06838, 3.3567, 1
46, 2.82835, 3.16525, 1
47, 3.03475, 3.35667, 1
48, 2.83443, 3.16854, 1
49, 3.0593, 3.37715, 1
50, 2.83344, 3.17338, 1
51, 3.06979, 3.35725, 1
52, 3.00906, 3.16336, 1
53, 3.00627, 3.3465, 1
54, 2.81821, 3.34848, 1
55, 3.03923, 3.35194, 1
56, 3.04602, 3.36077, 1
57, 2.83901, 3.36029, 1
58, 3.04947, 3.34611, 1
59, 3.06176, 3.16886, 1
60, 3.07667, 3.1697, 1
61, 3.04742, 3.16416, 1
62, 3.06765, 3.16614, 1
63, 2.82147, 3.16771, 1
64, 3.09043, 3.35462, 1
65, 2.98608, 3.1744, 1
66, 2.92477, 3.43808, 1
67, 2.81395, 3.43008, 1
68, 2.9559, 3.35667, 1
69, 2.96346, 3.43245, 1
70, 2.90339, 3.34931, 1
71, 2.80275, 3.34333, 1
72, 2.81926, 3.34525, 1
73, 3.06246, 3.35053, 1
74, 3.07507, 3.16736, 1
75, 2.80515, 3.16454, 1
76, 3.0855, 3.34685, 1
77, 3.05152, 3.16957, 1
78, 3.07334, 3.3496, 1
79, 3.07584, 3.16947, 1
80, 3.0223, 3.1703, 1
81, 3.00512, 3.34954, 1
82, 2.80781, 3.35258, 1
83, 3.0721, 3.34531, 1
84, 2.97197, 3.16211, 1
85, 2.80413, 3.43859, 1
86, 2.83203, 3.34531, 1
87, 2.84803, 3.35328, 1
88, 2.84774, 3.34979, 1
89, 3.03923, 3.35344, 1
90, 2.83034, 3.35872, 1
