Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.64397, 0, 1
3, 3.06637, 3.1759, 1
4, 3.01418, 3.52666, 1
5, 2.97574, 3.29133, 1
6, 3.01261, 3.4353, 1
7, 3.17437, 3.39965, 1
8, 2.9655, 3.17658, 1
9, 3.20733, 3.38534, 1
10, 3.14592, 3.17654, 1
11, 2.93907, 3.1727, 1
12, 3.14467, 3.38525, 1
13, 2.93462, 3.17814, 1
14, 3.08602, 3.40378, 1
15, 3.11709, 3.18906, 1
16, 3.10122, 3.17197, 1
17, 3.21126, 3.1744, 1
18, 2.95165, 3.17782, 1
19, 3.10909, 3.39242, 1
20, 2.92445, 3.35597, 1
21, 3.31149, 3.38061, 1
22, 3.11894, 3.23955, 1
23, 3.09251, 3.17142, 1
24, 3.10259, 3.18054, 1
25, 2.93683, 3.17107, 1
26, 2.94822, 3.39763, 1
27, 3.11958, 3.38125, 1
28, 2.9496, 3.16758, 1
29, 2.97917, 3.37965, 1
30, 3.38742, 3.39354, 1
31, 3.11091, 3.19686, 1
32, 3.1687, 3.1671, 1
33, 3.17901, 3.15712, 1
34, 3.13661, 3.16989, 1
35, 3.06067, 3.17238, 1
36, 3.10026, 3.1624, 1
37, 2.93747, 3.1681, 1
38, 2.98189, 3.3953, 1
39, 3.0905, 3.34938, 1
40, 3.09507, 3.16134, 1
41, 2.93478, 3.17056, 1
42, 2.93626, 3.28371, 1
43, 2.95501, 3.25632, 1
44, 2.94298, 3.26032, 1
45, 2.93712, 3.21126, 1
46, 2.95088, 3.21536, 1
47, 2.94902, 3.21706, 1
48, 2.9561, 3.2169, 1
49, 2.9439, 3.22483, 1
50, 2.96534, 3.21946, 1
51, 2.94774, 3.21898, 1
52, 2.92922, 3.21386, 1
53, 2.91933, 3.36282, 1
54, 2.93069, 3.21792, 1
55, 2.96141, 3.21862, 1
56, 2.92045, 3.21126, 1
57, 2.92659, 3.21331, 1
58, 2.95699, 3.21299, 1
59, 2.94221, 3.21741, 1
60, 2.94202, 3.21229, 1
61, 2.94304, 3.17258, 1
62, 2.90886, 3.17846, 1
63, 2.94093, 3.1607, 1
64, 2.94883, 3.22013, 1
65, 2.92864, 3.21741, 1
66, 2.93274, 3.21379, 1
67, 2.91731, 3.16218, 1
68, 2.92659, 3.21334, 1
69, 2.93274, 3.15773, 1
70, 2.94019, 3.16419, 1
71, 3.00112, 3.20922, 1
72, 2.94707, 3.21613, 1
73, 2.93459, 3.21638, 1
74, 2.95936, 3.16826, 1
75, 2.94058, 3.2128, 1
76, 2.97056, 3.21363, 1
77, 2.95117, 3.20896, 1
78, 2.93504, 3.21411, 1
79, 2.9472, 3.16678, 1
80, 2.97267, 3.16986, 1
81, 2.95728, 3.16771, 1
82, 2.91517, 3.2089, 1
83, 2.95498, 3.21053, 1
84, 2.93888, 3.2129, 1
85, 2.94218, 3.17027, 1
86, 2.98173, 3.21331, 1
87, 2.94298, 3.17235, 1
88, 2.96304, 3.16461, 1
89, 2.94336, 3.16851, 1
90, 2.92458, 3.21331, 1
