Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.23155, 0, 1
3, 3.10019, 3.13958, 1
4, 3.00646, 3.45667, 1
5, 2.93491, 3.26883, 1
6, 3.01155, 3.26656, 1
7, 3.00602, 3.4871, 1
8, 3.00458, 3.39885, 1
9, 2.99837, 3.37805, 1
10, 3.1761, 3.38797, 1
11, 3.15802, 3.36938, 1
12, 2.95856, 3.18509, 1
13, 3.08198, 3.38189, 1
14, 3.12474, 3.18259, 1
15, 2.94278, 3.17107, 1
16, 3.13139, 3.42016, 1
17, 2.94141, 3.18195, 1
18, 2.94707, 3.38275, 1
19, 3.34438, 3.39763, 1
20, 3.18858, 3.25408, 1
21, 2.95286, 3.34643, 1
22, 3.13174, 3.38739, 1
23, 2.97293, 3.17478, 1
24, 2.9737, 3.39968, 1
25, 2.96346, 3.3751, 1
26, 2.94941, 3.37658, 1
27, 3.05254, 3.38205, 1
28, 2.93091, 3.40627, 1
29, 2.96141, 3.38061, 1
30, 3.1465, 3.37306, 1
31, 3.13539, 3.37101, 1
32, 3.0833, 3.15872, 1
33, 2.95859, 3.1664, 1
34, 3.1777, 3.3808, 1
35, 3.1128, 3.34467, 1
36, 3.07949, 3.15539, 1
37, 3.17059, 3.164, 1
38, 3.09043, 3.16416, 1
39, 2.94598, 3.15597, 1
40, 2.96144, 3.39558, 1
41, 2.93754, 3.384, 1
42, 2.9345, 3.27734, 1
43, 2.94438, 3.3728, 1
44, 2.95117, 3.25206, 1
45, 2.94707, 3.21405, 1
46, 2.97005, 3.22166, 1
47, 2.94157, 3.36125, 1
48, 2.92726, 3.21853, 1
49, 2.93856, 3.22765, 1
50, 2.96179, 3.22221, 1
51, 2.93267, 3.21642, 1
52, 2.92659, 3.36419, 1
53, 2.93411, 3.2121, 1
54, 2.99632, 3.21546, 1
55, 2.93888, 3.15597, 1
56, 2.95472, 3.21536, 1
57, 2.94502, 3.21338, 1
58, 2.9441, 3.3647, 1
59, 2.95235, 3.21536, 1
60, 2.95325, 3.21296, 1
61, 2.95104, 3.20922, 1
62, 2.96141, 3.21325, 1
63, 2.9576, 3.36896, 1
64, 2.96685, 3.22438, 1
65, 2.93994, 3.22339, 1
66, 2.9655, 3.17277, 1
67, 2.95914, 3.36432, 1
68, 2.94438, 3.21126, 1
69, 2.94525, 3.22054, 1
70, 2.93478, 3.35258, 1
71, 2.95232, 3.21696, 1
72, 2.95226, 3.21472, 1
73, 2.96346, 3.21741, 1
74, 2.94467, 3.21875, 1
75, 2.93312, 3.21331, 1
76, 2.94387, 3.20979, 1
77, 2.9655, 3.21891, 1
78, 2.92704, 3.17235, 1
79, 2.93075, 3.22595, 1
80, 2.96752, 3.16416, 1
81, 2.95322, 3.20848, 1
82, 2.94755, 3.21741, 1
83, 2.9336, 3.21427, 1
84, 2.94547, 3.21539, 1
85, 2.94221, 3.20989, 1
86, 2.94634, 3.21501, 1
87, 2.94298, 3.21341, 1
88, 2.95712, 3.20922, 1
89, 2.95526, 3.21331, 1
90, 2.95312, 3.21606, 1
