Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.65734, 0, 1
3, 3.10272, 3.25194, 1
4, 3.03005, 3.192, 1
5, 3.02563, 3.24301, 1
6, 3.0167, 3.42906, 1
7, 2.99171, 3.39482, 1
8, 3.16243, 3.38509, 1
9, 2.93818, 3.18096, 1
10, 3.18867, 3.41766, 1
11, 3.10272, 3.17882, 1
12, 2.97357, 3.18237, 1
13, 3.09805, 3.38125, 1
14, 3.20698, 3.17507, 1
15, 3.11357, 3.19046, 1
16, 3.13786, 3.17645, 1
17, 2.93542, 3.17584, 1
18, 2.94074, 3.4049, 1
19, 3.11693, 3.38883, 1
20, 2.94294, 3.17962, 1
21, 3.15216, 3.37955, 1
22, 2.95485, 3.17274, 1
23, 2.93478, 3.37994, 1
24, 3.15798, 3.37517, 1
25, 2.93939, 3.17021, 1
26, 2.93766, 3.39498, 1
27, 2.95331, 3.38032, 1
28, 2.95526, 3.3792, 1
29, 2.94579, 3.37603, 1
30, 3.08861, 3.40003, 1
31, 3.1223, 3.17197, 1
32, 3.07786, 3.17126, 1
33, 3.20102, 3.1625, 1
34, 3.0823, 3.17338, 1
35, 2.95837, 3.17453, 1
36, 2.94074, 3.3832, 1
37, 2.92941, 3.36707, 1
38, 3.08454, 3.38989, 1
39, 3.10694, 3.16192, 1
40, 3.09139, 3.16016, 1
41, 2.93888, 3.16646, 1
42, 2.96275, 3.28704, 1
43, 2.93274, 3.25018, 1
44, 2.94096, 3.24822, 1
45, 2.92864, 3.21741, 1
46, 2.94048, 3.21901, 1
47, 2.92493, 3.21696, 1
48, 2.95242, 3.22429, 1
49, 2.9513, 3.22893, 1
50, 2.96755, 3.17933, 1
51, 2.9591, 3.36333, 1
52, 2.94221, 3.21267, 1
53, 2.93187, 3.36861, 1
54, 2.94589, 3.21027, 1
55, 2.92378, 3.36282, 1
56, 2.97651, 3.21354, 1
57, 3.00605, 3.20922, 1
58, 2.96186, 3.2055, 1
59, 2.93622, 3.21981, 1
60, 2.95715, 3.21728, 1
61, 2.95638, 3.21402, 1
62, 2.93616, 3.20922, 1
63, 2.94093, 3.1696, 1
64, 2.95398, 3.22202, 1
65, 2.95526, 3.21389, 1
66, 2.94707, 3.21286, 1
67, 2.93645, 3.22275, 1
68, 2.93683, 3.21261, 1
69, 2.95296, 3.20944, 1
70, 2.9449, 3.21126, 1
71, 2.95898, 3.20922, 1
72, 2.95568, 3.21741, 1
73, 2.94054, 3.21408, 1
74, 2.94704, 3.20717, 1
75, 2.94003, 3.2128, 1
76, 2.94938, 3.21194, 1
77, 2.94637, 3.20515, 1
78, 2.95331, 3.20842, 1
79, 2.93683, 3.2256, 1
80, 2.95085, 3.21331, 1
81, 2.93744, 3.20749, 1
82, 2.95322, 3.21283, 1
83, 2.93162, 3.20717, 1
84, 2.95021, 3.20989, 1
85, 2.94029, 3.20928, 1
86, 2.94694, 3.2136, 1
87, 2.94144, 3.35462, 1
88, 2.95248, 3.21267, 1
89, 2.95165, 3.20838, 1
90, 2.94563, 3.36701, 1
