Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.63686, 0, 1
3, 3.0055, 3.23994, 1
4, 2.91216, 3.39968, 1
5, 2.83568, 3.37331, 1
6, 2.85491, 3.37309, 1
7, 2.75251, 3.37718, 1
8, 3.02666, 3.43245, 1
9, 2.96944, 3.384, 1
10, 2.87603, 3.38739, 1
11, 3.19837, 3.37674, 1
12, 3.00032, 3.37101, 1
13, 2.72998, 3.37706, 1
14, 3.18384, 3.38253, 1
15, 3.02458, 3.3792, 1
16, 2.96352, 3.3792, 1
17, 2.97907, 3.38864, 1
18, 2.96736, 3.37715, 1
19, 3.03302, 3.3833, 1
20, 2.97978, 3.37715, 1
21, 3.0047, 3.36896, 1
22, 3.1504, 3.36467, 1
23, 3.16416, 3.36682, 1
24, 2.97891, 3.36496, 1
25, 2.87462, 3.36691, 1
26, 2.98189, 3.372, 1
27, 3.00573, 3.36691, 1
28, 3.16621, 3.36896, 1
29, 3.00218, 3.3721, 1
30, 2.97821, 3.368, 1
31, 2.98211, 3.3665, 1
32, 3.00179, 3.38157, 1
33, 3.1639, 3.36448, 1
34, 3.14157, 3.3751, 1
35, 2.99798, 3.36237, 1
36, 3.1232, 3.35872, 1
37, 2.97955, 3.46371, 1
38, 3.00067, 3.36486, 1
39, 3.19901, 3.36746, 1
40, 2.98246, 3.3616, 1
41, 3.00301, 3.36413, 1
42, 3.07357, 3.36298, 1
43, 3.11296, 3.46195, 1
44, 3.1192, 3.16832, 1
45, 2.9456, 3.16621, 1
46, 2.81232, 3.44883, 1
47, 2.83984, 3.37101, 1
48, 2.9655, 3.36285, 1
49, 3.08656, 3.45894, 1
50, 2.80381, 3.16752, 1
51, 3.00125, 3.3792, 1
52, 2.82262, 3.16573, 1
53, 3.02528, 3.36771, 1
54, 3.07814, 3.36077, 1
55, 2.82326, 3.16826, 1
56, 3.02285, 3.36483, 1
57, 2.99062, 3.36736, 1
58, 2.78938, 3.37101, 1
59, 3.05181, 3.37107, 1
60, 2.93274, 3.16006, 1
61, 2.81194, 3.46214, 1
62, 2.82899, 3.35946, 1
63, 3.08326, 3.36918, 1
64, 3.08429, 3.16589, 1
65, 2.8113, 3.16835, 1
66, 2.84733, 3.36598, 1
67, 3.01795, 3.3672, 1
68, 2.81491, 3.38067, 1
69, 3.04832, 3.3623, 1
70, 3.08634, 3.36726, 1
71, 3.03645, 3.16416, 1
72, 3.01219, 3.37101, 1
73, 2.85238, 3.36096, 1
74, 3.072, 3.36317, 1
75, 2.83677, 3.16509, 1
76, 2.81798, 3.36691, 1
77, 2.83443, 3.36282, 1
78, 3.07814, 3.36627, 1
79, 2.84262, 3.17773, 1
80, 3.07034, 3.37715, 1
81, 3.05933, 3.16301, 1
82, 2.9816, 3.3751, 1
83, 2.84058, 3.37312, 1
84, 2.95267, 3.36896, 1
85, 3.02278, 3.44086, 1
86, 2.83648, 3.37229, 1
87, 3.06371, 3.36691, 1
88, 3.06944, 3.16662, 1
89, 2.81094, 3.16416, 1
90, 3.06483, 3.36106, 1
