Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.26656, 0, 1
3, 3.07053, 3.16672, 1
4, 3.12707, 3.38928, 1
5, 3.09104, 2.87885, 1
6, 2.88243, 3.38374, 1
7, 3.01222, 3.3799, 1
8, 3.02611, 3.38691, 1
9, 2.9576, 3.38125, 1
10, 3.0072, 3.38125, 1
11, 2.99248, 3.3729, 1
12, 3.15373, 3.37117, 1
13, 2.99322, 3.46938, 1
14, 2.96205, 3.37354, 1
15, 3.0176, 3.37898, 1
16, 3.20352, 3.37306, 1
17, 3.00237, 3.46394, 1
18, 2.98749, 3.36902, 1
19, 3.21318, 3.37261, 1
20, 2.97638, 3.37475, 1
21, 3.0041, 3.37354, 1
22, 2.95667, 3.37085, 1
23, 2.99856, 3.36944, 1
24, 3.09658, 3.36685, 1
25, 2.88605, 3.36691, 1
26, 2.9679, 3.37306, 1
27, 3.19421, 3.36691, 1
28, 2.9655, 3.36486, 1
29, 2.99296, 3.17651, 1
30, 3.17437, 3.36138, 1
31, 3.02285, 3.36675, 1
32, 2.97779, 3.37466, 1
33, 3.18054, 3.36896, 1
34, 2.99418, 3.37187, 1
35, 3.01629, 3.37632, 1
36, 3.19203, 3.36486, 1
37, 2.98874, 3.36077, 1
38, 3.00301, 3.35837, 1
39, 3.2009, 3.36662, 1
40, 2.98928, 3.36525, 1
41, 3.00749, 3.36282, 1
42, 2.87616, 3.36403, 1
43, 3.11418, 3.36691, 1
44, 2.9871, 3.16902, 1
45, 2.86925, 3.36602, 1
46, 2.83952, 3.36896, 1
47, 2.9144, 3.36144, 1
48, 2.86397, 3.35872, 1
49, 3.03117, 3.22294, 1
50, 3.0761, 3.37475, 1
51, 3.01338, 3.17235, 1
52, 3.0769, 3.36518, 1
53, 3.07587, 3.16211, 1
54, 3.03139, 3.16742, 1
55, 3.11091, 3.16826, 1
56, 3.0761, 3.1703, 1
57, 3.07174, 3.1679, 1
58, 3.03546, 3.16781, 1
59, 3.00851, 3.37296, 1
60, 3.08566, 3.37101, 1
61, 2.99626, 3.16912, 1
62, 3.06234, 3.36701, 1
63, 3.03107, 3.16826, 1
64, 2.81738, 3.47101, 1
65, 3.0695, 3.36486, 1
66, 3.09254, 3.16416, 1
67, 3.08205, 3.16854, 1
68, 3.06842, 3.164, 1
69, 3.1176, 3.16621, 1
70, 2.79382, 3.16774, 1
71, 3.03309, 3.36474, 1
72, 2.95568, 3.37315, 1
73, 2.86867, 3.36506, 1
74, 2.95014, 3.36211, 1
75, 2.82406, 3.36758, 1
76, 3.00749, 3.36707, 1
77, 3.06496, 3.36582, 1
78, 2.83648, 3.16634, 1
79, 2.81805, 3.37766, 1
80, 3.06704, 3.36077, 1
81, 3.06918, 3.16621, 1
82, 2.79962, 3.17005, 1
83, 3.03059, 3.36704, 1
84, 3.07626, 3.36822, 1
85, 2.94749, 3.16822, 1
86, 2.95984, 3.36486, 1
87, 3.00125, 3.21536, 1
88, 2.8352, 3.36691, 1
89, 2.82419, 3.37315, 1
90, 2.95597, 3.35875, 1
