Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.6071, 0, 1
3, 3.09187, 3.1585, 1
4, 3.05674, 3.45469, 1
5, 2.83565, 3.18464, 1
6, 2.87552, 3.37485, 1
7, 3.03078, 3.3881, 1
8, 3.00851, 3.38688, 1
9, 3.1015, 3.38557, 1
10, 2.99008, 3.46522, 1
11, 3.18758, 3.3751, 1
12, 3.10886, 3.37894, 1
13, 2.87629, 3.37869, 1
14, 3.10045, 3.39347, 1
15, 3.20614, 3.37741, 1
16, 2.9697, 3.37674, 1
17, 2.9905, 3.3833, 1
18, 2.97446, 3.37786, 1
19, 3.04538, 3.3833, 1
20, 2.98838, 3.37264, 1
21, 3.1703, 3.37293, 1
22, 2.98045, 3.3753, 1
23, 3.02387, 3.37053, 1
24, 3.08598, 3.36435, 1
25, 2.95923, 3.37171, 1
26, 2.97693, 3.38173, 1
27, 3.01226, 3.37347, 1
28, 3.1232, 3.37005, 1
29, 2.90976, 3.37043, 1
30, 2.95306, 3.36701, 1
31, 3.00394, 3.3751, 1
32, 2.96755, 3.37078, 1
33, 2.75798, 3.36058, 1
34, 2.98134, 3.37478, 1
35, 3.0249, 3.36208, 1
36, 2.75075, 3.36118, 1
37, 3.00173, 3.36221, 1
38, 2.98598, 3.37101, 1
39, 3.20314, 3.35882, 1
40, 2.97958, 3.36077, 1
41, 2.97984, 3.35869, 1
42, 3.05971, 3.36224, 1
43, 3.12218, 3.37085, 1
44, 3.12438, 3.16621, 1
45, 2.92659, 3.16842, 1
46, 2.88973, 3.3664, 1
47, 3.0392, 3.36918, 1
48, 2.79136, 3.37094, 1
49, 3.0873, 3.37805, 1
50, 2.82214, 3.16678, 1
51, 3.03923, 3.36922, 1
52, 2.8368, 3.16563, 1
53, 3.0351, 3.36861, 1
54, 3.09248, 3.35872, 1
55, 2.8263, 3.16819, 1
56, 2.92493, 3.36854, 1
57, 2.88666, 3.35414, 1
58, 3.09229, 3.35776, 1
59, 2.82006, 3.16304, 1
60, 3.01811, 3.35667, 1
61, 3.07802, 3.34685, 1
62, 2.80672, 3.16845, 1
63, 3.03235, 3.3471, 1
64, 2.85104, 3.17235, 1
65, 3.01206, 3.36384, 1
66, 2.82339, 3.18067, 1
67, 3.00682, 3.35507, 1
68, 2.73821, 3.34848, 1
69, 2.82218, 3.34787, 1
70, 3.02298, 3.36077, 1
71, 3.0225, 3.36646, 1
72, 3.06448, 3.35258, 1
73, 3.07206, 3.17235, 1
74, 3.07405, 3.16832, 1
75, 3.06586, 3.1744, 1
76, 2.79757, 3.1623, 1
77, 2.79264, 3.35405, 1
78, 3.05766, 3.34784, 1
79, 3.08538, 3.17779, 1
80, 3.01469, 3.1703, 1
81, 2.99818, 3.3577, 1
82, 3.06995, 3.36096, 1
83, 2.92208, 3.16621, 1
84, 2.94502, 3.35082, 1
85, 3.01114, 3.35053, 1
86, 3.08976, 3.36221, 1
87, 3.07546, 3.16691, 1
88, 2.82685, 3.16138, 1
89, 2.79613, 3.34845, 1
90, 3.0761, 3.35037, 1
