Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.27088, 0, 1
3, 3.07184, 3.23597, 1
4, 3.0279, 3.46554, 1
5, 3.01174, 3.27229, 1
6, 3.00339, 3.17715, 1
7, 2.96662, 3.4239, 1
8, 3.22733, 3.39626, 1
9, 3.0705, 3.18355, 1
10, 2.97645, 3.18534, 1
11, 2.94858, 3.40541, 1
12, 2.99981, 3.38413, 1
13, 3.09395, 3.37715, 1
14, 2.98794, 3.17597, 1
15, 3.10499, 3.40582, 1
16, 3.14982, 3.18602, 1
17, 3.10349, 3.19264, 1
18, 3.1488, 3.17898, 1
19, 3.128, 3.18608, 1
20, 2.94022, 3.18874, 1
21, 3.06861, 3.3807, 1
22, 2.94058, 3.16826, 1
23, 2.96346, 3.39968, 1
24, 3.1496, 3.37933, 1
25, 3.10886, 3.17315, 1
26, 2.93888, 3.17002, 1
27, 2.96806, 3.4015, 1
28, 2.95587, 3.37971, 1
29, 2.95181, 3.38246, 1
30, 3.22371, 3.38534, 1
31, 3.08723, 3.18022, 1
32, 2.95462, 3.17555, 1
33, 2.97043, 3.37306, 1
34, 3.1695, 3.38512, 1
35, 2.96346, 3.17542, 1
36, 2.94298, 3.37712, 1
37, 3.15802, 3.37597, 1
38, 2.96714, 3.16429, 1
39, 3.09901, 3.39363, 1
40, 3.10189, 3.16893, 1
41, 3.10208, 3.16211, 1
42, 2.95936, 3.16195, 1
43, 2.96938, 3.28954, 1
44, 2.95539, 3.2527, 1
45, 2.95773, 3.25645, 1
46, 2.93363, 3.36102, 1
47, 2.94298, 3.21478, 1
48, 2.95725, 3.20813, 1
49, 2.94317, 3.22544, 1
50, 2.94502, 3.21946, 1
51, 2.95315, 3.2247, 1
52, 2.95558, 3.37283, 1
53, 2.92864, 3.2191, 1
54, 2.94291, 3.21789, 1
55, 2.96262, 3.21136, 1
56, 2.94624, 3.21926, 1
57, 2.94435, 3.20922, 1
58, 2.95117, 3.21331, 1
59, 2.93715, 3.21267, 1
60, 2.95158, 3.21331, 1
61, 2.95117, 3.36093, 1
62, 2.95549, 3.21517, 1
63, 2.95731, 3.21126, 1
64, 2.94429, 3.37296, 1
65, 2.96342, 3.21757, 1
66, 2.94208, 3.21891, 1
67, 2.95283, 3.34438, 1
68, 2.952, 3.2127, 1
69, 2.94205, 3.21126, 1
70, 2.95523, 3.20963, 1
71, 2.93235, 3.21331, 1
72, 2.96502, 3.21331, 1
73, 2.96989, 3.20922, 1
74, 2.95882, 3.21126, 1
75, 2.94093, 3.1727, 1
76, 2.94093, 3.21459, 1
77, 2.92032, 3.21328, 1
78, 2.94765, 3.35226, 1
79, 2.94976, 3.2232, 1
80, 2.94886, 3.35494, 1
81, 2.95194, 3.21536, 1
82, 2.9551, 3.22368, 1
83, 2.93667, 3.22122, 1
84, 2.94371, 3.21747, 1
85, 2.95869, 3.2135, 1
86, 2.94707, 3.21853, 1
87, 2.94298, 3.21075, 1
88, 2.94502, 3.16986, 1
89, 2.95322, 3.21386, 1
90, 2.94502, 3.21536, 1
