Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.79962, 0, 1
3, 3.09837, 3.16771, 1
4, 3.04333, 3.18707, 1
5, 2.75456, 3.16547, 1
6, 2.95526, 3.23174, 1
7, 3.00646, 2.87939, 1
8, 2.95917, 3.39584, 1
9, 2.99213, 3.3792, 1
10, 3.09034, 3.38125, 1
11, 2.95558, 3.46717, 1
12, 2.99283, 3.37501, 1
13, 3.21741, 3.38493, 1
14, 3.0815, 3.37485, 1
15, 2.9729, 3.46874, 1
16, 2.9576, 3.37187, 1
17, 3.20477, 3.37946, 1
18, 2.97645, 3.38125, 1
19, 2.98755, 3.37866, 1
20, 2.96534, 3.37661, 1
21, 3.00922, 3.37142, 1
22, 3.00474, 3.37616, 1
23, 2.98214, 3.37245, 1
24, 2.75968, 3.37126, 1
25, 3.20512, 3.37981, 1
26, 2.98957, 3.38125, 1
27, 3.15942, 3.36899, 1
28, 3.11014, 3.37101, 1
29, 2.99581, 3.3664, 1
30, 2.99622, 3.36486, 1
31, 2.98282, 3.37101, 1
32, 3.01056, 3.36714, 1
33, 3.0167, 3.36979, 1
34, 3.00947, 3.37098, 1
35, 2.99293, 3.36896, 1
36, 2.98733, 3.36102, 1
37, 3.20691, 3.36691, 1
38, 3.18397, 3.36288, 1
39, 3.00851, 3.36314, 1
40, 3.1785, 3.36262, 1
41, 2.93962, 3.3633, 1
42, 3.12522, 3.36506, 1
43, 2.8631, 3.1665, 1
44, 2.78499, 3.36694, 1
45, 2.8432, 3.36221, 1
46, 2.81715, 3.3751, 1
47, 2.82829, 3.36506, 1
48, 2.84467, 3.36675, 1
49, 3.00294, 3.38003, 1
50, 2.83683, 3.45824, 1
51, 2.83034, 3.37069, 1
52, 2.99632, 3.3655, 1
53, 3.0689, 3.37715, 1
54, 3.10077, 3.16621, 1
55, 2.79914, 3.16826, 1
56, 3.00982, 3.36896, 1
57, 3.0777, 3.37507, 1
58, 3.0681, 3.16826, 1
59, 3.08224, 3.17014, 1
60, 3.0816, 3.17597, 1
61, 2.97574, 3.16624, 1
62, 3.0727, 3.3671, 1
63, 2.84896, 3.16794, 1
64, 3.01722, 3.37306, 1
65, 3.0696, 3.37658, 1
66, 2.80566, 3.16416, 1
67, 3.02237, 3.36634, 1
68, 3.06176, 3.17645, 1
69, 2.79619, 3.16765, 1
70, 3.04333, 3.36643, 1
71, 3.07843, 3.36896, 1
72, 3.06794, 3.1696, 1
73, 3.00666, 3.17248, 1
74, 2.82678, 3.36266, 1
75, 3.05616, 3.36701, 1
76, 3.0208, 3.1705, 1
77, 3.04835, 3.36314, 1
78, 2.83722, 3.1704, 1
79, 2.80208, 3.37139, 1
80, 2.83328, 3.36701, 1
81, 2.76589, 3.37306, 1
82, 2.83546, 3.35462, 1
83, 2.82058, 3.36454, 1
84, 2.75402, 3.37101, 1
85, 2.74099, 3.3672, 1
86, 2.84915, 3.36282, 1
87, 2.8201, 3.35667, 1
88, 2.97674, 3.35446, 1
89, 2.88493, 3.3577, 1
90, 2.82838, 3.35402, 1
