Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.16912, 0, 1
3, 3.10646, 3.23584, 1
4, 2.81763, 3.37027, 1
5, 2.63168, 3.19693, 1
6, 2.78323, 3.40774, 1
7, 2.96531, 3.37728, 1
8, 3.01568, 3.36656, 1
9, 2.56938, 3.36496, 1
10, 3.02285, 3.37053, 1
11, 2.97149, 3.37101, 1
12, 2.97165, 3.37856, 1
13, 2.98038, 3.37094, 1
14, 2.74675, 3.37872, 1
15, 3.09498, 3.37715, 1
16, 2.88973, 3.38877, 1
17, 3.1623, 3.38022, 1
18, 3.19427, 3.37901, 1
19, 2.97584, 3.3769, 1
20, 2.99078, 3.3751, 1
21, 3.00032, 3.36691, 1
22, 3.00746, 3.36691, 1
23, 2.97622, 3.37008, 1
24, 2.97779, 3.3751, 1
25, 3.01434, 3.37523, 1
26, 2.75539, 3.37117, 1
27, 2.97984, 3.36896, 1
28, 3.19408, 3.3705, 1
29, 2.97363, 3.37085, 1
30, 2.87693, 3.38032, 1
31, 3.19693, 3.37517, 1
32, 2.89379, 3.37306, 1
33, 2.96378, 3.36125, 1
34, 2.97584, 3.37507, 1
35, 2.95526, 3.36525, 1
36, 3.00186, 3.36538, 1
37, 3.01488, 3.36077, 1
38, 3.18874, 3.36064, 1
39, 2.8713, 3.35754, 1
40, 3.1143, 3.36573, 1
41, 2.9871, 3.16054, 1
42, 2.89587, 3.37715, 1
43, 3.072, 3.2119, 1
44, 3.06122, 3.1631, 1
45, 3.01882, 3.16189, 1
46, 3.07667, 3.35981, 1
47, 2.85082, 3.16851, 1
48, 3.03504, 3.38125, 1
49, 2.84157, 3.17184, 1
50, 3.01539, 3.37776, 1
51, 3.08208, 3.36371, 1
52, 3.06182, 3.16736, 1
53, 2.92115, 3.16886, 1
54, 2.90816, 3.36598, 1
55, 2.82544, 3.35994, 1
56, 2.94579, 3.36221, 1
57, 2.8809, 3.37306, 1
58, 2.83178, 3.3648, 1
59, 3.02579, 3.36794, 1
60, 2.80512, 3.36822, 1
61, 3.04947, 3.35798, 1
62, 3.00646, 3.16416, 1
63, 3.03722, 3.37146, 1
64, 3.08176, 3.1737, 1
65, 2.93818, 3.1703, 1
66, 2.89962, 3.36106, 1
67, 2.82474, 3.36406, 1
68, 2.80349, 3.36451, 1
69, 2.83648, 3.3704, 1
70, 3.05155, 3.36282, 1
71, 3.09043, 3.36691, 1
72, 2.83098, 3.17283, 1
73, 3.02899, 3.36458, 1
74, 3.0208, 3.36282, 1
75, 2.81632, 3.37258, 1
76, 3.07725, 3.36691, 1
77, 2.96726, 3.16512, 1
78, 2.80336, 3.45606, 1
79, 3.09248, 3.37696, 1
80, 2.8136, 3.17645, 1
81, 3.09658, 3.35462, 1
82, 3.08605, 3.16211, 1
83, 2.79552, 3.16438, 1
84, 3.01875, 3.35261, 1
85, 3.05437, 3.37936, 1
86, 2.97101, 3.36646, 1
87, 2.83152, 3.35939, 1
88, 2.92864, 3.36896, 1
89, 2.88778, 3.36675, 1
90, 2.84147, 3.21741, 1
