Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.5743, 0, 1
3, 0.860768, 3.45293, 1
4, 0.859968, 3.39533, 1
5, 0.860512, 3.18278, 1
6, 0.857024, 3.17549, 1
7, 0.858112, 3.17757, 1
8, 0.856064, 3.38752, 1
9, 0.858112, 3.1703, 1
10, 0.856704, 3.17546, 1
11, 0.85808, 3.38099, 1
12, 0.858016, 3.16691, 1
13, 0.85952, 3.1721, 1
14, 0.853376, 3.37984, 1
15, 0.853728, 3.37955, 1
16, 0.856064, 3.18048, 1
17, 0.856896, 3.17302, 1
18, 0.856096, 3.17411, 1
19, 0.856768, 3.40173, 1
20, 0.855712, 3.1744, 1
21, 0.856512, 3.17238, 1
22, 0.854208, 3.17133, 1
23, 0.854944, 3.1785, 1
24, 0.856064, 3.17402, 1
25, 0.860064, 3.15878, 1
26, 0.854624, 3.16006, 1
27, 0.856, 3.37274, 1
28, 0.861344, 3.16714, 1
29, 0.863104, 3.16826, 1
30, 0.860672, 3.16211, 1
31, 0.853888, 3.38058, 1
32, 0.860896, 3.1584, 1
33, 0.852448, 3.16147, 1
34, 0.854016, 3.16211, 1
35, 0.857568, 3.16826, 1
36, 0.854016, 3.1785, 1
37, 0.857728, 3.16499, 1
38, 0.862208, 3.16003, 1
39, 0.862208, 3.16848, 1
40, 0.855424, 3.16365, 1
41, 0.858112, 3.3785, 1
42, 0.856064, 3.37338, 1
43, 0.855552, 3.37866, 1
44, 0.854304, 3.37325, 1
45, 0.856192, 3.1487, 1
46, 0.856064, 3.36925, 1
47, 0.858272, 3.15574, 1
48, 0.86144, 3.36954, 1
49, 0.864896, 3.16003, 1
50, 0.856064, 3.15734, 1
51, 0.855008, 3.16186, 1
52, 0.854016, 3.25187, 1
53, 0.862528, 3.15402, 1
54, 0.856, 3.22355, 1
55, 0.86192, 3.15622, 1
56, 0.852576, 3.15408, 1
57, 0.851744, 3.20595, 1
58, 0.855776, 3.15872, 1
59, 0.851968, 3.15277, 1
60, 0.854208, 3.15571, 1
61, 0.853152, 3.21155, 1
62, 0.859904, 3.15597, 1
63, 0.854816, 3.21021, 1
64, 0.860128, 3.16182, 1
65, 0.852704, 3.15696, 1
66, 0.861568, 3.15197, 1
67, 0.852576, 3.15392, 1
68, 0.862208, 3.15027, 1
69, 0.85504, 3.20986, 1
70, 0.86016, 3.15411, 1
71, 0.858944, 3.15174, 1
72, 0.860896, 3.15107, 1
73, 0.851968, 3.15466, 1
74, 0.86032, 3.15005, 1
75, 0.860448, 3.15802, 1
76, 0.854592, 3.15181, 1
77, 0.853184, 3.20979, 1
78, 0.860544, 3.15354, 1
79, 0.862208, 3.15597, 1
80, 0.854016, 3.20976, 1
81, 0.855456, 3.20765, 1
82, 0.852032, 3.21107, 1
83, 0.860064, 3.15597, 1
84, 0.851968, 3.35258, 1
85, 0.86064, 3.15747, 1
86, 0.8584, 3.2048, 1
87, 0.860288, 3.15434, 1
88, 0.854464, 3.15491, 1
89, 0.854688, 3.21437, 1
90, 0.853696, 3.15779, 1
