Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.78176, 0, 1
3, 0.856064, 3.25958, 1
4, 0.861632, 3.41722, 1
5, 0.859712, 3.18349, 1
6, 0.854976, 3.17648, 1
7, 0.857408, 3.38739, 1
8, 0.854464, 3.17805, 1
9, 0.856064, 3.17027, 1
10, 0.85424, 3.17274, 1
11, 0.856064, 3.38739, 1
12, 0.854048, 3.17549, 1
13, 0.856352, 3.38554, 1
14, 0.854592, 3.39581, 1
15, 0.85632, 3.40608, 1
16, 0.856064, 3.38314, 1
17, 0.86016, 3.1703, 1
18, 0.854016, 3.38797, 1
19, 0.86016, 3.40691, 1
20, 0.857216, 3.1848, 1
21, 0.85552, 3.40262, 1
22, 0.85488, 3.39533, 1
23, 0.8656, 3.1744, 1
24, 0.858464, 3.38522, 1
25, 0.85712, 3.16826, 1
26, 0.854048, 3.16621, 1
27, 0.857472, 3.16355, 1
28, 0.85952, 3.16621, 1
29, 0.858112, 3.16211, 1
30, 0.8616, 3.16637, 1
31, 0.858624, 3.16317, 1
32, 0.856416, 3.16432, 1
33, 0.858656, 3.39354, 1
34, 0.857792, 3.1639, 1
35, 0.855584, 3.3751, 1
36, 0.857792, 3.16416, 1
37, 0.858112, 3.37283, 1
38, 0.856064, 3.16211, 1
39, 0.854208, 3.16214, 1
40, 0.853408, 3.16826, 1
41, 0.86432, 3.17302, 1
42, 0.856064, 3.37274, 1
43, 0.854048, 3.39958, 1
44, 0.856064, 3.15574, 1
45, 0.856672, 3.37584, 1
46, 0.8552, 3.16211, 1
47, 0.856192, 3.15802, 1
48, 0.864416, 3.39638, 1
49, 0.856768, 3.16518, 1
50, 0.85568, 3.26026, 1
51, 0.85616, 3.24595, 1
52, 0.860256, 3.15802, 1
53, 0.857824, 3.15597, 1
54, 0.858112, 3.01226, 1
55, 0.858272, 3.16621, 1
56, 0.85296, 3.02285, 1
57, 0.853248, 3.36896, 1
58, 0.854208, 3.36486, 1
59, 0.854688, 3.21613, 1
60, 0.852192, 3.3647, 1
61, 0.851968, 3.36406, 1
62, 0.854016, 3.36691, 1
63, 0.85296, 3.36691, 1
64, 0.855232, 3.22486, 1
65, 0.856064, 3.36698, 1
66, 0.853664, 3.36486, 1
67, 0.85488, 3.36771, 1
68, 0.856064, 3.21117, 1
69, 0.854016, 3.36896, 1
70, 0.858112, 3.01693, 1
71, 0.8544, 3.01875, 1
72, 0.854752, 3.21741, 1
73, 0.852928, 3.36678, 1
74, 0.854016, 3.37101, 1
75, 0.85344, 3.36176, 1
76, 0.854016, 3.20534, 1
77, 0.853696, 3.36691, 1
78, 0.85456, 3.35872, 1
79, 0.85632, 3.37818, 1
80, 0.854368, 3.36672, 1
81, 0.854016, 3.35872, 1
82, 0.852288, 3.35872, 1
83, 0.856064, 3.21024, 1
84, 0.856, 3.21792, 1
85, 0.853824, 3.36486, 1
86, 0.856096, 3.36323, 1
87, 0.854016, 3.36896, 1
88, 0.85504, 3.21616, 1
89, 0.854624, 3.36282, 1
90, 0.856064, 3.36189, 1
