Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.07862, 0, 1
3, 0.85168, 3.34848, 1
4, 0.858144, 3.37741, 1
5, 0.861824, 3.1785, 1
6, 0.856064, 3.18246, 1
7, 0.856352, 3.1744, 1
8, 0.854432, 3.16909, 1
9, 0.857792, 3.17264, 1
10, 0.856064, 3.17043, 1
11, 0.85712, 3.17645, 1
12, 0.858112, 3.16915, 1
13, 0.85952, 3.17037, 1
14, 0.856736, 3.17645, 1
15, 0.856064, 3.17392, 1
16, 0.85808, 3.38512, 1
17, 0.85984, 3.17098, 1
18, 0.857888, 3.38125, 1
19, 0.863104, 3.17645, 1
20, 0.855808, 3.1703, 1
21, 0.855712, 3.38528, 1
22, 0.856672, 3.17254, 1
23, 0.851968, 3.17875, 1
24, 0.857344, 3.17811, 1
25, 0.85472, 3.16877, 1
26, 0.862208, 3.16211, 1
27, 0.862208, 3.16646, 1
28, 0.857696, 3.1623, 1
29, 0.858112, 3.36691, 1
30, 0.856064, 3.16826, 1
31, 0.85344, 3.16314, 1
32, 0.855936, 3.1624, 1
33, 0.85472, 3.15658, 1
34, 0.865088, 3.1737, 1
35, 0.85648, 3.38086, 1
36, 0.864256, 3.16474, 1
37, 0.853824, 3.16349, 1
38, 0.857728, 3.16787, 1
39, 0.855808, 3.37331, 1
40, 0.85648, 3.17379, 1
41, 0.855648, 3.1617, 1
42, 0.862528, 3.16973, 1
43, 0.861024, 3.15994, 1
44, 0.856352, 3.3768, 1
45, 0.852736, 3.37398, 1
46, 0.853952, 3.15802, 1
47, 0.854016, 3.37011, 1
48, 0.859776, 3.15584, 1
49, 0.854304, 3.15795, 1
50, 0.853312, 3.16266, 1
51, 0.856032, 3.24717, 1
52, 0.852544, 3.16426, 1
53, 0.855584, 3.15997, 1
54, 0.851712, 3.1599, 1
55, 0.854016, 3.21536, 1
56, 0.862208, 3.16086, 1
57, 0.851968, 3.21536, 1
58, 0.862208, 3.15597, 1
59, 0.853376, 3.21222, 1
60, 0.85856, 3.15565, 1
61, 0.862624, 3.2191, 1
62, 0.859968, 3.1552, 1
63, 0.861152, 3.21187, 1
64, 0.860032, 3.15994, 1
65, 0.853984, 3.21126, 1
66, 0.851296, 3.21757, 1
67, 0.854432, 3.15904, 1
68, 0.858112, 3.2215, 1
69, 0.852768, 3.15187, 1
70, 0.857472, 3.21453, 1
71, 0.860256, 3.15802, 1
72, 0.853472, 3.21536, 1
73, 0.859232, 3.1529, 1
74, 0.852576, 3.15597, 1
75, 0.853216, 3.21501, 1
76, 0.853568, 3.15318, 1
77, 0.859648, 3.1617, 1
78, 0.860352, 3.1553, 1
79, 0.853504, 3.21677, 1
80, 0.864256, 3.15795, 1
81, 0.85472, 3.21683, 1
82, 0.862624, 3.15744, 1
83, 0.852032, 3.16032, 1
84, 0.853312, 3.15613, 1
85, 0.856064, 3.21149, 1
86, 0.853728, 3.16131, 1
87, 0.854144, 3.16211, 1
88, 0.860832, 3.21741, 1
89, 0.853408, 3.20752, 1
90, 0.861856, 3.16006, 1
