Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.81366, 0, 1
3, 0.86016, 3.18618, 1
4, 0.876192, 3.19482, 1
5, 0.856064, 3.44269, 1
6, 0.857728, 3.17658, 1
7, 0.856192, 3.1791, 1
8, 0.854016, 3.17232, 1
9, 0.856416, 3.38864, 1
10, 0.8576, 3.17645, 1
11, 0.856064, 3.37978, 1
12, 0.8544, 3.17706, 1
13, 0.855968, 3.17046, 1
14, 0.856032, 3.38851, 1
15, 0.855232, 3.16822, 1
16, 0.854624, 3.1744, 1
17, 0.866304, 3.38909, 1
18, 0.86016, 3.1729, 1
19, 0.856192, 3.40029, 1
20, 0.856736, 3.1759, 1
21, 0.855616, 3.17478, 1
22, 0.860064, 3.38854, 1
23, 0.85536, 3.1753, 1
24, 0.856416, 3.16416, 1
25, 0.864512, 3.17962, 1
26, 0.859744, 3.17078, 1
27, 0.856704, 3.16416, 1
28, 0.856064, 3.37914, 1
29, 0.856288, 3.16042, 1
30, 0.85104, 3.16416, 1
31, 0.860064, 3.16621, 1
32, 0.851968, 3.16067, 1
33, 0.854464, 3.36925, 1
34, 0.86016, 3.38349, 1
35, 0.85904, 3.16384, 1
36, 0.856832, 3.37603, 1
37, 0.857824, 3.15894, 1
38, 0.857312, 3.36896, 1
39, 0.856064, 3.15974, 1
40, 0.852352, 3.15878, 1
41, 0.854304, 3.16115, 1
42, 0.855328, 3.16416, 1
43, 0.858528, 3.16157, 1
44, 0.85328, 3.16147, 1
45, 0.856288, 3.16016, 1
46, 0.85536, 3.38074, 1
47, 0.855744, 3.15386, 1
48, 0.852512, 3.15597, 1
49, 0.856224, 3.38138, 1
50, 0.852416, 3.15395, 1
51, 0.851968, 3.15802, 1
52, 0.85664, 3.37056, 1
53, 0.852768, 3.15597, 1
54, 0.8528, 3.24771, 1
55, 0.854144, 3.24794, 1
56, 0.854464, 3.16426, 1
57, 0.853888, 3.15802, 1
58, 0.861632, 3.20864, 1
59, 0.849824, 3.15338, 1
60, 0.859936, 3.1487, 1
61, 0.861312, 3.15754, 1
62, 0.861568, 3.15654, 1
63, 0.854432, 3.2161, 1
64, 0.860448, 3.15597, 1
65, 0.854016, 3.16416, 1
66, 0.860128, 3.15875, 1
67, 0.8624, 3.15341, 1
68, 0.860352, 3.15648, 1
69, 0.85968, 3.15123, 1
70, 0.86016, 3.16006, 1
71, 0.860832, 3.1537, 1
72, 0.858752, 3.15648, 1
73, 0.853824, 3.20739, 1
74, 0.858496, 3.15162, 1
75, 0.854016, 3.21126, 1
76, 0.860672, 3.15245, 1
77, 0.854368, 3.15466, 1
78, 0.861984, 3.2111, 1
79, 0.856064, 3.15597, 1
80, 0.857824, 3.16, 1
81, 0.860896, 3.15312, 1
82, 0.86064, 3.15597, 1
83, 0.859808, 3.14858, 1
84, 0.860064, 3.1528, 1
85, 0.862208, 3.1561, 1
86, 0.859776, 3.14877, 1
87, 0.851968, 3.15802, 1
88, 0.854176, 3.20614, 1
89, 0.854016, 3.20861, 1
90, 0.860224, 3.15802, 1
