Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.82477, 0, 1
3, 0.856064, 3.48979, 1
4, 0.858112, 3.40378, 1
5, 0.856256, 3.18202, 1
6, 0.856064, 3.17811, 1
7, 0.856032, 3.38758, 1
8, 0.856064, 3.17645, 1
9, 0.85408, 3.38944, 1
10, 0.853376, 3.3895, 1
11, 0.86016, 3.1744, 1
12, 0.85392, 3.38419, 1
13, 0.856384, 3.17267, 1
14, 0.861792, 3.3888, 1
15, 0.858976, 3.38147, 1
16, 0.859264, 3.38739, 1
17, 0.856352, 3.17178, 1
18, 0.854016, 3.17834, 1
19, 0.858304, 3.40749, 1
20, 0.855552, 3.17811, 1
21, 0.858112, 3.17226, 1
22, 0.8568, 3.17645, 1
23, 0.866304, 3.17386, 1
24, 0.855808, 3.16621, 1
25, 0.858016, 3.16006, 1
26, 0.856064, 3.16374, 1
27, 0.85584, 3.15802, 1
28, 0.85744, 3.15958, 1
29, 0.857728, 3.16726, 1
30, 0.857888, 3.37715, 1
31, 0.854016, 3.37101, 1
32, 0.856, 3.15936, 1
33, 0.855264, 3.16416, 1
34, 0.857984, 3.4009, 1
35, 0.856064, 3.16819, 1
36, 0.856064, 3.17206, 1
37, 0.855648, 3.16739, 1
38, 0.861568, 3.15859, 1
39, 0.857664, 3.37715, 1
40, 0.863776, 3.16269, 1
41, 0.854112, 3.37722, 1
42, 0.857152, 3.16211, 1
43, 0.857088, 3.38576, 1
44, 0.858112, 3.15808, 1
45, 0.851968, 3.1601, 1
46, 0.853376, 3.16013, 1
47, 0.851968, 3.15974, 1
48, 0.86016, 3.15802, 1
49, 0.856064, 3.28294, 1
50, 0.855232, 3.37101, 1
51, 0.856896, 3.25184, 1
52, 0.854016, 3.36064, 1
53, 0.852352, 3.21114, 1
54, 0.854016, 3.36042, 1
55, 0.853952, 3.21264, 1
56, 0.854176, 3.36451, 1
57, 0.855936, 3.37549, 1
58, 0.8536, 3.36637, 1
59, 0.856448, 3.21523, 1
60, 0.853632, 3.36384, 1
61, 0.854016, 3.36867, 1
62, 0.851744, 3.36573, 1
63, 0.851968, 3.20717, 1
64, 0.856064, 3.0264, 1
65, 0.855328, 3.36282, 1
66, 0.854016, 3.37021, 1
67, 0.856064, 3.36301, 1
68, 0.854016, 3.20979, 1
69, 0.854048, 3.35923, 1
70, 0.856032, 3.36691, 1
71, 0.853248, 3.36077, 1
72, 0.854176, 3.21194, 1
73, 0.853312, 3.36486, 1
74, 0.854016, 3.3617, 1
75, 0.854016, 3.36099, 1
76, 0.854432, 3.36077, 1
77, 0.854432, 3.36016, 1
78, 0.85424, 3.35904, 1
79, 0.85792, 3.22262, 1
80, 0.854016, 3.01942, 1
81, 0.854272, 3.01424, 1
82, 0.851968, 3.01235, 1
83, 0.85744, 3.01261, 1
84, 0.852032, 3.50003, 1
85, 0.855008, 3.35949, 1
86, 0.854016, 3.36016, 1
87, 0.8544, 3.36486, 1
88, 0.854592, 3.21386, 1
89, 0.858112, 3.20669, 1
90, 0.856064, 3.38467, 1
