Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.80096, 0, 1
3, 0.861216, 3.50387, 1
4, 0.862208, 3.18259, 1
5, 0.863392, 3.17971, 1
6, 0.858944, 3.37168, 1
7, 0.857504, 3.17645, 1
8, 0.856064, 3.1703, 1
9, 0.8568, 3.16832, 1
10, 0.855264, 3.17648, 1
11, 0.858112, 3.17325, 1
12, 0.855584, 3.17235, 1
13, 0.858208, 3.38906, 1
14, 0.856992, 3.17235, 1
15, 0.856128, 3.1744, 1
16, 0.858304, 3.17427, 1
17, 0.854176, 3.17635, 1
18, 0.856192, 3.17574, 1
19, 0.855424, 3.18032, 1
20, 0.858112, 3.1919, 1
21, 0.85616, 3.17638, 1
22, 0.854656, 3.17878, 1
23, 0.858112, 3.3833, 1
24, 0.855072, 3.17478, 1
25, 0.85632, 3.38586, 1
26, 0.86016, 3.16243, 1
27, 0.856256, 3.16826, 1
28, 0.85616, 3.37306, 1
29, 0.856352, 3.37523, 1
30, 0.86016, 3.16621, 1
31, 0.855072, 3.16826, 1
32, 0.857728, 3.1641, 1
33, 0.854016, 3.16477, 1
34, 0.861984, 3.17235, 1
35, 0.856512, 3.38102, 1
36, 0.854016, 3.18618, 1
37, 0.855424, 3.16368, 1
38, 0.862208, 3.16589, 1
39, 0.858112, 3.17069, 1
40, 0.854432, 3.16826, 1
41, 0.854016, 3.16746, 1
42, 0.859808, 3.3815, 1
43, 0.8552, 3.16509, 1
44, 0.856064, 3.37341, 1
45, 0.856064, 3.16342, 1
46, 0.855296, 3.37101, 1
47, 0.862304, 3.1593, 1
48, 0.854144, 3.1592, 1
49, 0.855264, 3.16416, 1
50, 0.856064, 3.16528, 1
51, 0.858912, 3.25229, 1
52, 0.857216, 3.24989, 1
53, 0.862208, 3.16128, 1
54, 0.859584, 3.15322, 1
55, 0.854112, 3.21126, 1
56, 0.86016, 3.21741, 1
57, 0.852032, 3.21053, 1
58, 0.864256, 3.15539, 1
59, 0.85504, 3.21654, 1
60, 0.862016, 3.15597, 1
61, 0.856064, 3.1535, 1
62, 0.856416, 3.21126, 1
63, 0.851968, 3.21334, 1
64, 0.860672, 3.2215, 1
65, 0.851904, 3.21411, 1
66, 0.853664, 3.20922, 1
67, 0.854016, 3.21331, 1
68, 0.860544, 3.15818, 1
69, 0.851968, 3.15533, 1
70, 0.857536, 3.20922, 1
71, 0.86016, 3.15571, 1
72, 0.85216, 3.21331, 1
73, 0.854144, 3.21306, 1
74, 0.853632, 3.16134, 1
75, 0.86016, 3.20902, 1
76, 0.864256, 3.15581, 1
77, 0.85488, 3.15824, 1
78, 0.854016, 3.2136, 1
79, 0.852928, 3.15773, 1
80, 0.854464, 3.21421, 1
81, 0.86016, 3.15456, 1
82, 0.854016, 3.20698, 1
83, 0.860128, 3.15501, 1
84, 0.85184, 3.15699, 1
85, 0.860736, 3.15661, 1
86, 0.8544, 3.15392, 1
87, 0.853472, 3.16445, 1
88, 0.852672, 3.21344, 1
89, 0.861536, 3.15635, 1
90, 0.855648, 3.21104, 1
