Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.57696, 0, 1
3, 0.852608, 3.43114, 1
4, 0.859872, 3.3984, 1
5, 0.861184, 3.18365, 1
6, 0.856, 3.25328, 1
7, 0.85984, 3.17235, 1
8, 0.855296, 3.17446, 1
9, 0.857152, 3.17008, 1
10, 0.854176, 3.45296, 1
11, 0.854272, 3.1729, 1
12, 0.854144, 3.17821, 1
13, 0.858048, 3.16621, 1
14, 0.855264, 3.17178, 1
15, 0.856064, 3.17258, 1
16, 0.857184, 3.1744, 1
17, 0.855744, 3.17434, 1
18, 0.854272, 3.17235, 1
19, 0.860448, 3.18118, 1
20, 0.856416, 3.172, 1
21, 0.858688, 3.17645, 1
22, 0.858112, 3.17466, 1
23, 0.861024, 3.17053, 1
24, 0.854336, 3.1703, 1
25, 0.857312, 3.16826, 1
26, 0.856256, 3.24118, 1
27, 0.856608, 3.16234, 1
28, 0.857664, 3.17078, 1
29, 0.856064, 3.16739, 1
30, 0.854432, 3.16211, 1
31, 0.856384, 3.17018, 1
32, 0.85504, 3.15978, 1
33, 0.857152, 3.16784, 1
34, 0.856928, 3.17235, 1
35, 0.857568, 3.17005, 1
36, 0.862208, 3.16621, 1
37, 0.856352, 3.17232, 1
38, 0.855424, 3.16547, 1
39, 0.856416, 3.16493, 1
40, 0.855168, 3.16451, 1
41, 0.857888, 3.16886, 1
42, 0.857088, 3.16269, 1
43, 0.854016, 3.164, 1
44, 0.857984, 3.16426, 1
45, 0.864256, 3.1623, 1
46, 0.856224, 3.15008, 1
47, 0.859776, 3.1641, 1
48, 0.857408, 3.37034, 1
49, 0.856448, 3.15619, 1
50, 0.854176, 3.16435, 1
51, 0.851968, 3.15712, 1
52, 0.854016, 3.16006, 1
53, 0.858144, 3.24602, 1
54, 0.860704, 3.16006, 1
55, 0.85808, 3.15776, 1
56, 0.86016, 3.15747, 1
57, 0.854016, 3.21946, 1
58, 0.854976, 3.21376, 1
59, 0.856512, 3.16477, 1
60, 0.85376, 3.15981, 1
61, 0.859968, 3.16093, 1
62, 0.854016, 3.20998, 1
63, 0.853568, 3.20381, 1
64, 0.859648, 3.15814, 1
65, 0.855872, 3.16563, 1
66, 0.86128, 3.15619, 1
67, 0.85168, 3.15517, 1
68, 0.854752, 3.20736, 1
69, 0.851648, 3.22141, 1
70, 0.86016, 3.1543, 1
71, 0.86016, 3.15386, 1
72, 0.856288, 3.15235, 1
73, 0.854432, 3.15373, 1
74, 0.851712, 3.16371, 1
75, 0.854304, 3.20746, 1
76, 0.863296, 3.15418, 1
77, 0.85584, 3.21331, 1
78, 0.861024, 3.15699, 1
79, 0.857728, 3.16285, 1
80, 0.860832, 3.164, 1
81, 0.85504, 3.1609, 1
82, 0.850016, 3.16576, 1
83, 0.862208, 3.15597, 1
84, 0.851968, 3.15741, 1
85, 0.857856, 3.1585, 1
86, 0.85984, 3.16166, 1
87, 0.862368, 3.16006, 1
88, 0.864128, 3.15818, 1
89, 0.859104, 3.15187, 1
90, 0.853728, 3.2111, 1
