Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.58099, 0, 1
3, 0.858112, 3.17434, 1
4, 0.858816, 3.28947, 1
5, 0.8568, 3.19078, 1
6, 0.858112, 3.40362, 1
7, 0.855552, 3.17082, 1
8, 0.858496, 3.38736, 1
9, 0.856064, 3.17786, 1
10, 0.855968, 3.38739, 1
11, 0.8616, 3.17235, 1
12, 0.854016, 3.16979, 1
13, 0.857312, 3.17075, 1
14, 0.857248, 3.17094, 1
15, 0.854464, 3.24813, 1
16, 0.853952, 3.17126, 1
17, 0.866208, 3.39782, 1
18, 0.858464, 3.16883, 1
19, 0.862464, 3.18061, 1
20, 0.85792, 3.16944, 1
21, 0.85808, 3.17133, 1
22, 0.857472, 3.38678, 1
23, 0.853696, 3.17152, 1
24, 0.858016, 3.38518, 1
25, 0.857728, 3.1704, 1
26, 0.855936, 3.16154, 1
27, 0.852224, 3.16176, 1
28, 0.854944, 3.16006, 1
29, 0.854016, 3.16416, 1
30, 0.855264, 3.16413, 1
31, 0.856192, 3.36896, 1
32, 0.856416, 3.37306, 1
33, 0.86256, 3.16339, 1
34, 0.858432, 3.4001, 1
35, 0.855968, 3.16826, 1
36, 0.854368, 3.16102, 1
37, 0.85408, 3.164, 1
38, 0.854752, 3.17338, 1
39, 0.854784, 3.16355, 1
40, 0.859328, 3.16006, 1
41, 0.854016, 3.16448, 1
42, 0.852896, 3.16182, 1
43, 0.854752, 3.16416, 1
44, 0.856064, 3.17645, 1
45, 0.854016, 3.37459, 1
46, 0.856768, 3.15187, 1
47, 0.856096, 3.36784, 1
48, 0.856, 3.15533, 1
49, 0.856064, 3.37734, 1
50, 0.854368, 3.15782, 1
51, 0.857856, 3.36896, 1
52, 0.854016, 3.37478, 1
53, 0.855776, 3.16326, 1
54, 0.852544, 3.15664, 1
55, 0.861344, 3.15942, 1
56, 0.855232, 3.15334, 1
57, 0.860128, 3.21331, 1
58, 0.862112, 3.15478, 1
59, 0.855424, 3.21347, 1
60, 0.861984, 3.15549, 1
61, 0.851968, 3.15437, 1
62, 0.856768, 3.21706, 1
63, 0.855264, 3.15757, 1
64, 0.860992, 3.22672, 1
65, 0.862528, 3.15622, 1
66, 0.851968, 3.14982, 1
67, 0.862208, 3.16214, 1
68, 0.8528, 3.21126, 1
69, 0.863328, 3.15632, 1
70, 0.854784, 3.15622, 1
71, 0.861472, 3.21878, 1
72, 0.862176, 3.15149, 1
73, 0.852736, 3.21325, 1
74, 0.862112, 3.1543, 1
75, 0.856064, 3.14989, 1
76, 0.854016, 3.20963, 1
77, 0.85232, 3.15152, 1
78, 0.851968, 3.15562, 1
79, 0.858336, 3.20899, 1
80, 0.858112, 3.1575, 1
81, 0.861952, 3.15827, 1
82, 0.852672, 3.20886, 1
83, 0.855744, 3.16006, 1
84, 0.854016, 3.16211, 1
85, 0.862208, 3.2103, 1
86, 0.859968, 3.15373, 1
87, 0.855872, 3.20922, 1
88, 0.862464, 3.15341, 1
89, 0.8584, 3.15766, 1
90, 0.860384, 3.15878, 1
