Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.57517, 0, 1
3, 0.857824, 3.30122, 1
4, 0.86176, 3.3983, 1
5, 0.863488, 3.18669, 1
6, 0.857792, 3.17603, 1
7, 0.854848, 3.17312, 1
8, 0.856288, 3.37846, 1
9, 0.853824, 3.38195, 1
10, 0.854432, 3.1655, 1
11, 0.860096, 3.16826, 1
12, 0.854688, 3.17075, 1
13, 0.855424, 3.38483, 1
14, 0.856064, 3.16835, 1
15, 0.86016, 3.17232, 1
16, 0.858112, 3.38211, 1
17, 0.855648, 3.17603, 1
18, 0.856064, 3.16826, 1
19, 0.855072, 3.40547, 1
20, 0.858112, 3.1728, 1
21, 0.859744, 3.17085, 1
22, 0.862336, 3.1703, 1
23, 0.858112, 3.17645, 1
24, 0.857824, 3.3815, 1
25, 0.85472, 3.16006, 1
26, 0.85344, 3.37318, 1
27, 0.856064, 3.16243, 1
28, 0.864512, 3.38003, 1
29, 0.856736, 3.16826, 1
30, 0.862208, 3.38125, 1
31, 0.858272, 3.1647, 1
32, 0.863488, 3.37536, 1
33, 0.856192, 3.16163, 1
34, 0.85712, 3.17085, 1
35, 0.856256, 3.16826, 1
36, 0.854016, 3.16416, 1
37, 0.855936, 3.3712, 1
38, 0.855936, 3.16211, 1
39, 0.854432, 3.16282, 1
40, 0.856512, 3.38096, 1
41, 0.854048, 3.15837, 1
42, 0.852928, 3.16557, 1
43, 0.855872, 3.1633, 1
44, 0.855616, 3.37789, 1
45, 0.854016, 3.15997, 1
46, 0.854176, 3.15997, 1
47, 0.8528, 3.16173, 1
48, 0.8568, 3.16416, 1
49, 0.854944, 3.38077, 1
50, 0.852992, 3.16448, 1
51, 0.854016, 3.15702, 1
52, 0.859616, 3.24992, 1
53, 0.857344, 3.1552, 1
54, 0.861984, 3.22077, 1
55, 0.856064, 3.21741, 1
56, 0.854976, 3.208, 1
57, 0.860096, 3.15389, 1
58, 0.855648, 3.21242, 1
59, 0.86016, 3.16416, 1
60, 0.852096, 3.21741, 1
61, 0.860128, 3.15936, 1
62, 0.86016, 3.2088, 1
63, 0.854016, 3.21331, 1
64, 0.855104, 3.15837, 1
65, 0.854016, 3.15882, 1
66, 0.853664, 3.21741, 1
67, 0.86016, 3.1551, 1
68, 0.85488, 3.20512, 1
69, 0.851968, 3.21398, 1
70, 0.854112, 3.20275, 1
71, 0.851584, 3.3383, 1
72, 0.862208, 3.15638, 1
73, 0.853824, 3.20922, 1
74, 0.860928, 3.15187, 1
75, 0.851968, 3.16006, 1
76, 0.850624, 3.21126, 1
77, 0.854016, 3.16416, 1
78, 0.853984, 3.15843, 1
79, 0.860512, 3.21754, 1
80, 0.853088, 3.21168, 1
81, 0.853344, 3.15978, 1
82, 0.855136, 3.1657, 1
83, 0.853824, 3.20547, 1
84, 0.851168, 3.15293, 1
85, 0.86192, 3.15392, 1
86, 0.856064, 3.21469, 1
87, 0.854144, 3.16621, 1
88, 0.862208, 3.14989, 1
89, 0.854016, 3.21667, 1
90, 0.860768, 3.15325, 1
