Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.57123, 0, 1
3, 0.859936, 3.18669, 1
4, 0.859808, 3.18509, 1
5, 0.860288, 3.39894, 1
6, 0.858112, 3.17862, 1
7, 0.856608, 3.17088, 1
8, 0.860032, 3.17258, 1
9, 0.854848, 3.17235, 1
10, 0.857376, 3.1721, 1
11, 0.858112, 3.1672, 1
12, 0.8584, 3.17677, 1
13, 0.854656, 3.16826, 1
14, 0.858528, 3.16803, 1
15, 0.856032, 3.38739, 1
16, 0.854176, 3.17862, 1
17, 0.857408, 3.38739, 1
18, 0.856864, 3.17645, 1
19, 0.856064, 3.18058, 1
20, 0.858368, 3.38739, 1
21, 0.85744, 3.17606, 1
22, 0.857088, 3.38499, 1
23, 0.864256, 3.17018, 1
24, 0.85712, 3.17104, 1
25, 0.854304, 3.16416, 1
26, 0.854944, 3.16416, 1
27, 0.857504, 3.1623, 1
28, 0.856512, 3.16211, 1
29, 0.855072, 3.3751, 1
30, 0.85456, 3.16086, 1
31, 0.851872, 3.23827, 1
32, 0.853504, 3.1671, 1
33, 0.859232, 3.17645, 1
34, 0.861568, 3.1761, 1
35, 0.854848, 3.37696, 1
36, 0.855744, 3.16202, 1
37, 0.855744, 3.16621, 1
38, 0.8544, 3.16381, 1
39, 0.86016, 3.37299, 1
40, 0.854304, 3.16621, 1
41, 0.854976, 3.38125, 1
42, 0.854496, 3.16243, 1
43, 0.860768, 3.3751, 1
44, 0.859744, 3.38262, 1
45, 0.85456, 3.15802, 1
46, 0.851968, 3.38051, 1
47, 0.855616, 3.1583, 1
48, 0.851968, 3.15802, 1
49, 0.858496, 3.16246, 1
50, 0.852704, 3.16006, 1
51, 0.852608, 3.16211, 1
52, 0.862048, 3.1649, 1
53, 0.856576, 3.16416, 1
54, 0.86016, 3.16154, 1
55, 0.855392, 3.212, 1
56, 0.859136, 3.15158, 1
57, 0.8568, 3.21779, 1
58, 0.86048, 3.15309, 1
59, 0.851904, 3.21322, 1
60, 0.854368, 3.18077, 1
61, 0.852544, 3.16006, 1
62, 0.854016, 3.16118, 1
63, 0.862336, 3.21779, 1
64, 0.8504, 3.15533, 1
65, 0.858592, 3.15699, 1
66, 0.855488, 3.20928, 1
67, 0.864096, 3.16006, 1
68, 0.85296, 3.15392, 1
69, 0.861728, 3.15994, 1
70, 0.862208, 3.15322, 1
71, 0.856064, 3.20922, 1
72, 0.862496, 3.14944, 1
73, 0.86176, 3.15366, 1
74, 0.860032, 3.15802, 1
75, 0.850624, 3.15382, 1
76, 0.86016, 3.15462, 1
77, 0.854016, 3.15718, 1
78, 0.85408, 3.20976, 1
79, 0.862816, 3.16109, 1
80, 0.853312, 3.21242, 1
81, 0.862912, 3.16006, 1
82, 0.84976, 3.20368, 1
83, 0.860448, 3.15469, 1
84, 0.851968, 3.21341, 1
85, 0.859968, 3.15638, 1
86, 0.85584, 3.16138, 1
87, 0.856064, 3.23174, 1
88, 0.856704, 3.18054, 1
89, 0.865248, 3.1785, 1
90, 0.852576, 3.17645, 1
