Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.58234, 0, 1
3, 0.857312, 3.48765, 1
4, 0.858144, 3.28909, 1
5, 0.856448, 3.18278, 1
6, 0.854624, 3.17475, 1
7, 0.858464, 3.17357, 1
8, 0.858112, 3.16918, 1
9, 0.856064, 3.38931, 1
10, 0.856096, 3.17075, 1
11, 0.858112, 3.17325, 1
12, 0.857376, 3.3799, 1
13, 0.855776, 3.17654, 1
14, 0.859488, 3.38739, 1
15, 0.858112, 3.1705, 1
16, 0.855744, 3.16976, 1
17, 0.852736, 3.17258, 1
18, 0.856128, 3.17235, 1
19, 0.86096, 3.18435, 1
20, 0.857792, 3.38528, 1
21, 0.85808, 3.17597, 1
22, 0.855488, 3.16883, 1
23, 0.861184, 3.16602, 1
24, 0.85936, 3.16826, 1
25, 0.856288, 3.37773, 1
26, 0.859936, 3.37229, 1
27, 0.857696, 3.37526, 1
28, 0.858272, 3.1703, 1
29, 0.858528, 3.16416, 1
30, 0.856128, 3.37552, 1
31, 0.855584, 3.16144, 1
32, 0.858112, 3.376, 1
33, 0.856352, 3.3792, 1
34, 0.853952, 3.16042, 1
35, 0.862016, 3.1703, 1
36, 0.856064, 3.37197, 1
37, 0.860576, 3.3791, 1
38, 0.85664, 3.37222, 1
39, 0.8592, 3.16422, 1
40, 0.854304, 3.16211, 1
41, 0.858112, 3.16474, 1
42, 0.855328, 3.16515, 1
43, 0.861472, 3.16144, 1
44, 0.858528, 3.16416, 1
45, 0.858912, 3.15437, 1
46, 0.859232, 3.37005, 1
47, 0.855712, 3.36723, 1
48, 0.85392, 3.36902, 1
49, 0.855296, 3.16096, 1
50, 0.851296, 3.16749, 1
51, 0.854336, 3.24355, 1
52, 0.854048, 3.16176, 1
53, 0.865248, 3.16573, 1
54, 0.853856, 3.21674, 1
55, 0.863232, 3.15526, 1
56, 0.852032, 3.15248, 1
57, 0.851968, 3.22269, 1
58, 0.863072, 3.16006, 1
59, 0.86016, 3.15251, 1
60, 0.860544, 3.15597, 1
61, 0.864256, 3.15648, 1
62, 0.860608, 3.15888, 1
63, 0.863616, 3.152, 1
64, 0.8624, 3.16189, 1
65, 0.861312, 3.15741, 1
66, 0.85824, 3.16026, 1
67, 0.854944, 3.15542, 1
68, 0.857728, 3.21302, 1
69, 0.84992, 3.14787, 1
70, 0.852352, 3.15229, 1
71, 0.855168, 3.21536, 1
72, 0.86016, 3.15395, 1
73, 0.862208, 3.15597, 1
74, 0.859136, 3.15872, 1
75, 0.85392, 3.15555, 1
76, 0.85408, 3.28109, 1
77, 0.855392, 3.16528, 1
78, 0.851968, 3.15005, 1
79, 0.863616, 3.22694, 1
80, 0.86, 3.1633, 1
81, 0.862208, 3.15213, 1
82, 0.859968, 3.15392, 1
83, 0.853856, 3.20694, 1
84, 0.860096, 3.15725, 1
85, 0.851968, 3.15395, 1
86, 0.856064, 3.21536, 1
87, 0.855328, 3.15597, 1
88, 0.858112, 3.15034, 1
89, 0.862368, 3.15373, 1
90, 0.856032, 3.15187, 1
