Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.79606, 0, 1
3, 0.858112, 3.072, 1
4, 0.856064, 3.3967, 1
5, 0.857216, 3.41843, 1
6, 0.862208, 3.38186, 1
7, 0.858112, 3.1681, 1
8, 0.856064, 3.17248, 1
9, 0.860832, 3.17274, 1
10, 0.854016, 3.17235, 1
11, 0.858112, 3.16941, 1
12, 0.857952, 3.16803, 1
13, 0.856704, 3.1743, 1
14, 0.8592, 3.17066, 1
15, 0.858112, 3.38339, 1
16, 0.857792, 3.17235, 1
17, 0.856064, 3.17139, 1
18, 0.855456, 3.38384, 1
19, 0.858432, 3.17645, 1
20, 0.862304, 3.16829, 1
21, 0.856064, 3.17235, 1
22, 0.856416, 3.37072, 1
23, 0.865664, 3.16003, 1
24, 0.856672, 3.37856, 1
25, 0.856224, 3.16224, 1
26, 0.862176, 3.37485, 1
27, 0.856288, 3.16304, 1
28, 0.858112, 3.37066, 1
29, 0.854144, 3.16211, 1
30, 0.855488, 3.16422, 1
31, 0.854464, 3.37322, 1
32, 0.86016, 3.16445, 1
33, 0.85392, 3.15802, 1
34, 0.854688, 3.17235, 1
35, 0.860064, 3.16755, 1
36, 0.854336, 3.16006, 1
37, 0.861952, 3.16208, 1
38, 0.858208, 3.16006, 1
39, 0.852128, 3.15578, 1
40, 0.863104, 3.15187, 1
41, 0.856352, 3.15792, 1
42, 0.856064, 3.36294, 1
43, 0.865504, 3.15626, 1
44, 0.854048, 3.36982, 1
45, 0.86288, 3.16144, 1
46, 0.856256, 3.15379, 1
47, 0.851968, 3.3479, 1
48, 0.855872, 3.1496, 1
49, 0.860448, 3.16374, 1
50, 0.851424, 3.2161, 1
51, 0.859872, 3.21741, 1
52, 0.862208, 3.1591, 1
53, 0.853952, 3.15866, 1
54, 0.852736, 3.2215, 1
55, 0.856064, 3.21178, 1
56, 0.862656, 3.15293, 1
57, 0.856512, 3.15565, 1
58, 0.862208, 3.21693, 1
59, 0.85456, 3.20419, 1
60, 0.862176, 3.15597, 1
61, 0.850432, 3.21536, 1
62, 0.853568, 3.20621, 1
63, 0.851968, 3.21565, 1
64, 0.863744, 3.15574, 1
65, 0.856064, 3.21936, 1
66, 0.862848, 3.15622, 1
67, 0.860384, 3.21587, 1
68, 0.861088, 3.15123, 1
69, 0.862208, 3.20944, 1
70, 0.862208, 3.15562, 1
71, 0.854752, 3.33414, 1
72, 0.86016, 3.16006, 1
73, 0.856064, 3.21181, 1
74, 0.859552, 3.16269, 1
75, 0.853632, 3.15251, 1
76, 0.85568, 3.15597, 1
77, 0.858112, 3.15389, 1
78, 0.853856, 3.15802, 1
79, 0.86016, 3.15872, 1
80, 0.858112, 3.17546, 1
81, 0.854016, 3.15101, 1
82, 0.857824, 3.15363, 1
83, 0.854016, 3.21933, 1
84, 0.86016, 3.15789, 1
85, 0.853664, 3.20915, 1
86, 0.859712, 3.15187, 1
87, 0.856, 3.15792, 1
88, 0.856064, 3.15802, 1
89, 0.862048, 3.20717, 1
90, 0.851968, 3.20269, 1
